year,month,P,Tdiff,Trl,Tvl,V,W,qv
2020,7,14989.248287969702,-2328.331463052173,13.363642286708902,11.044656981144687,206193132.9163223,181063.5752688172,5.68737659724477
2020,8,16265.196811236234,-2417.9809492394575,13.461481424367417,11.027776926749993,210419524.68135706,193361.1559139785,5.753716203301225
2020,9,5994.825141734477,-785.6655761095172,9.513633808956364,8.70505833026907,215084247.62978142,201667.22222222222,6.920764202049217
2020,10,2533.528975839757,-228.97602541950158,8.799072223167745,8.557304272549404,220338657.7852349,204265.36912751678,7.30840866353802
2020,11,2851.478361223677,-166.7234156800243,9.335787226736425,9.18858732651884,225597835.6692818,206577.91666666666,7.236018738760911
2020,12,2420.553410457448,-46.69161695200952,9.294344590772297,9.275582499089701,231011979.29887185,208384.811827957,7.567181428385216
2021,1,2849.536627057314,-28.24330988967605,9.37084471189206,9.356194368243166,236688180.07421732,210403.09139784946,7.867014989689031
2021,2,3377.178366330788,-91.953122967083,9.361471431065931,9.268750141145325,242908808.47238487,212640.02976190476,9.440153072456983
2021,3,3558.122523873813,-160.8784710238141,9.49527735993916,9.34319246700079,249730823.9481058,214901.07671601616,9.626555023571552
2021,4,3914.4819763971163,-271.5071680249658,9.674525612988031,9.41815970779833,256808170.27550092,217789.02777777778,9.65205888239445
2021,5,5743.309170925358,-539.2506235558068,9.816453403272325,9.292416959114803,263749271.89978847,221248.9247311828,9.388859810679064
2021,6,18332.885383242818,-1898.1183683912473,11.221482660478404,9.31064845719383,270340199.1552823,230128.33333333334,8.588834405570221
2021,7,18279.183217542544,-2016.3257199502632,10.835617884165508,8.81889623576415,276553433.7233386,243796.63978494622,8.279838019544842
2021,8,19468.055834487768,-2041.1684244518394,7.178930973955582,5.128785121005857,282833501.0664551,258387.63440860214,8.717630770748537
2021,9,13890.044341044573,-1366.2994684860614,6.323206160951789,4.927985215869938,289348649.9931694,271698.05555555556,9.22970954800669
2021,10,1974.6600286060072,638.0945553544507,8.406274935717136,9.034194541459767,296147141.6063373,276378.5234899329,6.676482566850509
2021,11,21.910879629629626,485.3805038116462,15.165416666666667,15.709907407407407,297753176.25,276900.0,0.004212962962962963
2021,12,6.980286738351254,-938.5707278157832,18.07217741935484,17.148992076078642,297756010.3494624,276900.0,0.0014426523297491032
2022,1,14.92271505376344,-1244.0796395997277,16.400884856630825,15.175022401433692,297758001.2096774,276900.0,0.0035439068100358417
2022,2,0.0,409.44419227188087,14.077281746031744,14.512847222222222,297759000.0,276900.0,0.0
2022,3,3.912068192014356,792.9960064228571,16.140791834903546,16.96265141318977,297759413.8627187,276900.0,0.0006437864513234632
2022,4,0.0,768.2070118822811,16.934189814814815,17.72087962962963,297759600.0,276900.0,0.0
2022,5,0.08400537634408602,873.5491620464533,21.078606630824375,21.982672396915756,297759736.02150536,276900.0,0.00023521505376344074
2022,6,16007.629397637926,-1517.9156988064497,6.901921044198057,5.392488681706568,301031937.81196034,282101.52777777775,9.02273806136507
2022,7,21291.47915134049,-2118.214436949261,6.997469374689312,4.8619848617399,307860767.4488807,294936.0215053763,9.145052564937762
2022,8,28121.995393615034,-2853.5222944877073,8.097580698747871,5.23377307411022,314461576.85524297,316577.9569892473,8.745043564962208
2022,9,11410.605357124592,-1130.1579927264347,6.051377843086988,4.9190510367326805,321195600.26637465,330915.1388888889,9.532494468692041
2022,10,3131.5644918766275,-216.4135768511387,4.886532438478747,4.678501118568232,328726595.5704698,334840.80536912754,10.35378223407308
2022,11,2586.9386574074074,-139.28609712047214,4.920023148148148,4.7877777777777775,336397751.25,337394.1666666667,10.38756404320988
2022,12,1131.7249103942652,-36.043458781362006,4.9430555555555555,4.919668458781362,344208296.50537634,338675.0,10.522486176781662
2023,1,1066.2791218637992,-573.1291378617373,7.596550179211469,7.049899193548387,351334986.6891416,339468.01075268816,8.845419213789922
2023,2,1335.797371031746,-1934.8090159674982,12.900830853174604,10.998375496031745,356908139.5833333,340255.95238095237,5.635536986161988
2023,3,2988.019291161956,-617.6048676536564,7.718741588156123,7.103555406011664,362579649.12516826,341544.81830417225,9.208470165993722
2023,4,9338.31712962963,-586.2652777777778,5.678634259259259,5.007916666666667,370114735.7303521,346812.0833333333,11.380371449387175
2023,5,6862.919696368764,-551.5819014659138,6.448084677419355,5.905264336917562,377653556.5860215,351956.72043010755,10.1866935483871
2023,6,18381.560057467606,-1761.0909062966355,7.808667394905542,6.040567807394486,385016194.1559829,361385.69444444444,8.969751553455106
2023,7,16288.811953576464,-1662.283169822242,6.890725965695618,5.220703729237419,391703963.73384744,374847.45743727597,9.236899375220549
2023,8,17943.06391025275,-1641.0554362036546,5.95377100212845,4.3031250000000005,399008511.4724345,386301.213036471,9.187681013066454
2023,9,17344.255504910194,-1346.0276581948206,6.90900462962963,5.536956018518518,406174685.6105572,400240.22459191456,9.557240078500731
2023,10,6406.89426937703,-491.06946718300446,7.435334328542328,6.911677283585486,414246153.4228188,409518.92617449665,11.307098173648077
2023,11,7391.82048302974,-531.041421080673,7.5179058313632785,6.9599646892655365,422811643.4141293,414586.80555555556,11.946673903705292
2023,12,4119.7368979724215,-291.7768467707079,7.286589893010406,6.9737159905506685,431129057.92570066,418778.7634408602,10.823900945379567
