year,month,P,Tdiff,Trl,Tvl,V,W,qv
2020,1,201023.29919352193,10593.461872814663,72.10092028928035,82.70533718225609,164666850.27709383,2069247.5504250994,16.607641986155123
2020,2,203305.99193426655,11070.797010442886,68.8332609991377,79.91484872228865,176052031.57470173,2219093.18019333,15.48701747493025
2020,3,198773.6006382928,10832.32587042814,69.51221609125167,80.34987257921138,187582643.5420732,2366613.956063853,15.59838478357163
2020,4,82069.05001792524,9359.128098034162,50.52063794380265,59.88203717327937,196211932.90107012,2476175.9420528957,6.598279751496148
2020,5,66576.67088083578,8534.271267124594,42.31738466662116,50.84543068218024,200853198.639829,2533797.1774193547,5.166652826724374
2020,6,337.1848550394656,4628.497373632418,27.39290538315512,32.099110825381494,201821594.2361111,2546762.7916666665,0.08615347222222224
2020,7,277.94959677419354,3673.6739368575654,32.503024193548384,36.18175403225806,201917192.62096775,2547104.7983870967,0.09360394265232977
2020,8,957.2424955197133,3598.2104817496433,32.676759163223316,36.279861761789626,201999740.3360215,2547617.2715053763,0.14043996415770613
2020,9,3824.760879629629,4685.609042642763,33.31773148148148,37.96930568487482,202177191.3611111,2548824.8541666665,0.421614351851852
2020,10,82993.02539432234,5825.389362991349,44.66817634732316,50.48370233587042,204278817.85234898,2572619.991051454,7.28718354124103
2020,11,173920.42102912941,9489.775098854781,68.92109901311576,78.41420072478785,212885447.212204,2670596.763659321,15.28324946138119
2020,12,180901.91535194428,9598.174685165195,71.80993538809314,81.416980534268,224891162.37220165,2805804.6437614327,16.455243957082583
2021,1,208064.57600471514,11201.455400378025,71.12018385166878,82.31007075504907,237117525.62691113,2946067.8318135515,16.206251291368055
2021,2,210870.30266271465,11279.322241738226,70.55025991793723,81.82761662707067,248564077.2279957,3095399.5745705627,16.271947083488794
2021,3,180012.72106918672,10380.934380370403,65.42465320580757,75.81980690758186,259970596.0223286,3239062.5648291307,14.119689462092555
2021,4,184151.9963816788,10682.741458926466,64.64996464247933,75.32987282805007,269794913.7424863,3366384.9618055555,14.047304867069483
2021,5,98834.93696237306,8514.833421249557,53.847345019049726,62.35231826097445,278138467.0820113,3472063.43850899,8.324460550796891
2021,6,0.7166666666666667,3870.882988398737,31.661886574074074,35.515069589725705,280898496.2777778,3504560.0,0.049447453703703716
2021,7,0.1051747311827957,4156.421397625925,31.037533742745307,35.18934789163772,280938652.33870965,3504560.0,0.05332818100358424
2021,8,493.22468637992836,3868.6989588928104,34.00165755625083,37.85413321435849,280996297.97043014,3504588.9784946237,0.1969789426523298
2021,9,14288.60982088646,5430.756519923788,38.22984991651488,43.6734503673447,281252307.125,3505930.9583333335,1.3503526276017757
2021,10,169467.646591445,9734.682556683028,65.53297628531732,75.26328786628589,286935792.5129277,3575725.624161074,13.948802026765557
2021,11,187272.96115377886,10019.632371545184,70.17471049276011,80.19457294563479,298122770.93397087,3707697.296068609,16.000038713142047
2021,12,199660.53555533884,10594.056514043128,71.05386484352871,81.64454484996043,310010902.8424114,3847753.8127240143,16.410076024002528
2022,1,118041.23913897702,7067.820160338419,40.5803999315678,47.625235081047094,318597905.0235766,3957750.8288530465,8.072329204420582
2022,2,233391.8358087537,12257.89663762306,70.6372203722254,82.91853904795158,327821720.1632026,4090776.65414289,16.6991623065768
2022,3,208914.1476195041,11893.375113806629,67.87113665224582,79.77412635822283,339506265.06166846,4255039.133917794,14.977276377728215
2022,4,40807.32472487857,4295.535926880066,29.72391372949552,33.9994219178813,345939761.0416667,4347138.666666667,2.748506678579731
2022,5,6068.055935645455,5466.270401723032,37.23988575268817,42.70197132616487,346930744.1263441,4357310.851254481,0.7536009037693168
2022,6,0.3226851851851852,4008.0621136543064,34.48057949972874,38.499375780370414,347210577.8472222,4359260.0,0.12939502314814816
2022,7,0.27352150537634407,3358.2325832795373,33.44587785849699,36.803517025089604,347280432.93010753,4359260.564516129,0.0766764112903226
2022,8,0.9602374551971326,2806.2342742083647,32.950325068318186,35.76355336244282,347324656.39784944,4359270.0,0.06620676523297492
2022,9,35192.81371477111,4914.5055483560245,37.55041562105058,42.47321925577326,347562716.5972222,4361321.143518519,2.8350981112166362
2022,10,81687.96345215829,7444.177437928632,49.081689038031314,56.52628635346756,351967555.5302013,4418507.798657718,6.265671812080538
2022,11,219138.04467592592,11622.519587742505,67.15878472222222,78.79510416666666,360165034.9166667,4531700.409722222,15.547346334876547
2022,12,150789.74876774626,9877.350582087527,51.44667338709677,61.3204633424408,367994003.7768817,4644523.410618279,10.284118191125366
2023,1,215856.30620372816,12020.17454380761,67.93681749533641,79.95217349796137,378533285.9677419,4793674.61469534,15.292195924100277
2023,2,140553.0587797619,9160.446180555555,51.73914930555556,60.905716765873024,388802732.6785714,4940948.551587301,9.601699776785715
2023,3,100535.92261103634,8076.865634813818,40.35399282189322,48.43411843876178,393441621.42664874,5015090.296096904,6.436156908927771
2023,4,149978.45525314513,8836.189699074073,66.93189814814815,75.80278935185184,400990894.3988258,5102463.728425928,14.445629065799578
2023,5,74149.10965501792,8377.016353046596,53.593010752688166,61.995172491039426,409342229.1935484,5188753.043234766,7.150032146057349
2023,6,6505.559826578628,6329.853232360679,38.13437588528337,44.473727440364094,411435240.2083333,5209610.914351852,0.7049545138888891
2023,7,16757.698542983428,5566.420821925298,36.741077970137916,42.30411510344837,412373762.743275,5219231.570827356,1.583980122049692
2023,8,22338.627067093195,6233.253746049436,38.728402814501436,44.96243781733484,413797247.94824827,5234986.982277326,1.9852290939953947
2023,9,32723.54707674885,7499.702271900145,41.13651730975857,48.636250865928844,415529874.33098704,5254616.201942427,2.794367759620998
2023,10,151832.32948758922,10722.685618408437,55.96471997876616,66.69448545861297,420517672.0,5319623.727069351,11.266802558547846
2023,11,221252.24989526827,12232.022416980883,61.41017264383654,73.78383429151488,430813874.3350694,5463193.96875,15.262351101669855
2023,12,259737.58446582017,13780.086219651856,63.91469235997696,77.86450579526053,442219994.2741935,5634218.978494624,16.251408298131086
