year,month,P,Tdiff,Trl,Tvl,V,W,qv
2021,3,1953.7074259573874,-782.4202263471699,17.191565724540155,16.444111341555796,353396903.63391656,466804.57604306866,0.7925364972898237
2021,4,3053.7569444444443,-1130.9482446093932,17.078888888888887,15.91732638888889,354635864.4444444,469008.05555555556,2.461876157407408
2021,5,4164.955846277344,-1205.0599694461675,18.419399868218907,17.224372545176063,356083440.17715496,471399.86559139786,1.5279121529501491
2021,6,29707.34634942319,-1500.5903330188871,14.411354037347403,12.920705542776838,360262909.43989074,484146.6666666667,9.116178845879235
2021,7,21364.02544600954,-1434.2339540844775,14.446830008885275,13.05185834989081,366093108.4677419,501685.8870967742,7.686990422131475
2021,8,8234.969317380574,-809.4619299088978,19.997491039426524,19.203920003366402,370493883.87096775,515699.5967741936,2.322247433016041
2021,9,4249.368226320583,-41.96122196337608,21.283483796296295,21.246515824225863,371130927.9166667,517606.25,1.9999918981481488
2021,10,1169.3680089485458,-204.73437677415998,19.23728187919463,19.034250559284114,372471173.9597315,520668.99328859063,0.29519015659955267
2021,11,371.20254629629636,10.290934383985409,16.146377539455543,16.122523217951763,372557765.1388889,521104.5833333333,0.11533475631988335
2021,12,263.5327611786826,-964.6941863632873,18.351657580945517,17.391901604016706,376104949.5967742,521315.72580645164,5.513619904094838
2022,1,427.30958781362006,-506.0573677129929,14.498241487455196,13.903606353120649,376726840.4569892,521588.3064516129,0.05983982974910396
2022,2,421.9506448412698,-501.56361640549864,14.047718253968256,13.510019841269841,376770529.46428573,521908.48214285716,0.05956101190476192
2022,3,11954.48677747816,-525.0120992718658,11.619100726187618,11.094740165957264,381115170.362362,524921.938088829,16.567935060956128
2022,4,16759.63268141027,-704.2041531714826,10.508449074074074,9.817349479461052,395917245.25956285,536493.1944444445,19.838046805067
2022,5,23970.867192549507,-1672.6570706349698,13.649820788530466,12.00849026851685,406219949.71575886,551448.9247311827,7.9911472028001
2022,6,35773.97604353078,-1963.656316071624,14.892465083255525,12.931261574074075,412288965.285098,572031.8055555555,8.50580628192656
2022,7,39123.09429477032,-2142.85474671884,15.64228249606944,13.5232070079843,418508642.5539104,600545.2956989247,8.320542882023371
2022,8,47790.00583906222,-2338.968518756172,15.362007772666193,13.024216520751846,425596359.7831835,635236.2903225806,9.948365060618936
2022,9,14045.16738767456,-1164.8182421937593,15.933773148148147,14.796168602003641,430971064.4444444,658981.6666666666,3.644201030795991
2022,10,5485.215883668904,-663.7903703148238,17.77270681014335,17.094015659955257,432154242.2818792,663651.0067114094,1.4736230425055934
2022,11,653.193287037037,-466.70092592592596,19.976076388888888,19.46991898148148,432816957.9166667,666190.9722222222,0.07943865740740742
2022,12,372.8214605734767,-523.0020161290323,18.138440860215052,17.59325716845878,432853045.0268817,666490.0537634408,0.04122535842293908
2023,1,351.30824372759855,-935.8351254480287,20.200089605734767,19.312623207885306,432886162.3655914,666775.4032258064,0.04098006272401435
2023,2,372.16765873015873,-1794.296875,22.582353670634923,20.7937748015873,432918459.9702381,667094.1964285715,0.0453013392857143
2023,3,3846.670031404217,-901.5246747420368,18.222128757290264,17.255865859129656,433149950.33647376,667603.3647375505,3.5327310453118
2023,4,17628.672453703704,-777.5957175925926,8.343530092592593,7.48994212962963,442726660.0,676671.5277777778,18.39603472222223
2023,5,22133.145379263024,-4033.9394258006705,10.117103494623656,6.042338709677419,453885043.70519716,690786.6935483871,10.93904681899642
2023,6,46859.455518841714,-1742.009123239737,8.182870896464646,6.471954566395837,465083560.86970615,715105.0591981807,23.04925713391629
2023,7,36697.53771022898,-1419.096137373744,7.0806491712507205,5.671354832639077,481949644.86192286,748828.3826164874,22.392560291148364
2023,8,30716.21984360645,-1103.1497535842293,5.87351590501792,4.731753891663292,499038338.9805572,770815.7864860453,22.061867370032193
2023,9,24499.343780004037,-852.1248826740641,6.79610889900139,5.96318287037037,516143399.66765034,793296.8694722821,22.47812684558994
2023,10,8269.16192194288,-266.8787470307632,7.642494407158837,7.39748322147651,534139460.67114097,805369.3959731543,24.60082713786446
2023,11,2276.3603306661817,-38.41617768725204,7.433379911092005,7.39759337727558,552213872.2295673,808735.0,24.71355377266241
2023,12,1814.6406011777678,-3.621756735684552,7.405380010962342,7.4034054519689,570307157.1148423,810210.4838709678,24.70408336424061
