meter_urn,measurement,year,total_rows,null_rows,null_pct
H1.Z21,I2,2020,8784,0,0.00
H1.Z21,I2,2021,8760,0,0.00
H1.Z21,I2,2022,8760,0,0.00
H1.Z21,I2,2023,8759,0,0.00
H1.Z21,I3,2017,1,0,0.00
H1.Z21,I3,2018,8760,0,0.00
H1.Z21,I3,2019,8760,0,0.00
H1.Z21,I3,2020,8784,0,0.00
H1.Z21,I3,2021,8760,0,0.00
H1.Z21,I3,2022,8760,0,0.00
H1.Z21,I3,2023,8759,0,0.00
H1.Z21,P,2017,1,0,0.00
H1.Z21,P,2018,8760,0,0.00
H1.Z21,P,2019,8760,0,0.00
H1.Z21,P,2020,8784,0,0.00
H1.Z21,P,2021,8760,0,0.00
H1.Z21,P,2022,8760,0,0.00
H1.Z21,P,2023,8759,0,0.00
H1.Z21,P1,2017,1,0,0.00
H1.Z21,P1,2018,8760,0,0.00
H1.Z21,P1,2019,8760,0,0.00
H1.Z21,P1,2020,8784,0,0.00
H1.Z21,P1,2021,8760,0,0.00
H1.Z21,P1,2022,8760,0,0.00
H1.Z21,P1,2023,8759,0,0.00
H1.Z21,P2,2017,1,0,0.00
H1.Z21,P2,2018,8760,0,0.00
H1.Z21,P2,2019,8760,0,0.00
H1.Z21,P2,2020,8784,0,0.00
H1.Z21,P2,2021,8760,0,0.00
H1.Z21,P2,2022,8760,0,0.00
H1.Z21,P2,2023,8759,0,0.00
H1.Z21,P3,2017,1,0,0.00
H1.Z21,P3,2018,8760,0,0.00
H1.Z21,P3,2019,8760,0,0.00
H1.Z21,P3,2020,8784,0,0.00
H1.Z21,P3,2021,8760,0,0.00
H1.Z21,P3,2022,8760,0,0.00
H1.Z21,P3,2023,8759,0,0.00
H1.Z21,PF,2017,1,0,0.00
H1.Z21,PF,2018,8760,0,0.00
H1.Z21,PF,2019,8760,0,0.00
H1.Z21,PF,2020,8784,0,0.00
H1.Z21,PF,2021,8760,0,0.00
H1.Z21,PF,2022,8760,0,0.00
H1.Z21,PF,2023,8759,0,0.00
H1.Z21,PF1,2017,1,0,0.00
H1.Z21,PF1,2018,8760,0,0.00
H1.Z21,PF1,2019,8760,0,0.00
H1.Z21,PF1,2020,8784,0,0.00
H1.Z21,PF1,2021,8760,0,0.00
H1.Z21,PF1,2022,8760,0,0.00
H1.Z21,PF1,2023,8759,0,0.00
H1.Z21,PF2,2017,1,0,0.00
H1.Z21,PF2,2018,8760,0,0.00
H1.Z21,PF2,2019,8760,0,0.00
H1.Z21,PF2,2020,8784,0,0.00
H1.Z21,PF2,2021,8760,0,0.00
H1.Z21,PF2,2022,8760,0,0.00
H1.Z21,PF2,2023,8759,0,0.00
H1.Z21,PF3,2017,1,0,0.00
H1.Z21,PF3,2018,8760,0,0.00
H1.Z21,PF3,2019,8760,0,0.00
H1.Z21,PF3,2020,8784,0,0.00
H1.Z21,PF3,2021,8760,0,0.00
H1.Z21,PF3,2022,8760,0,0.00
H1.Z21,PF3,2023,8759,0,0.00
H1.Z21,Q,2017,1,0,0.00
H1.Z21,Q,2018,8760,0,0.00
H1.Z21,Q,2019,8760,0,0.00
H1.Z21,Q,2020,8784,0,0.00
H1.Z21,Q,2021,8760,0,0.00
H1.Z21,Q,2022,8760,0,0.00
H1.Z21,Q,2023,8759,0,0.00
H1.Z21,U1,2017,1,0,0.00
H1.Z21,U1,2018,8760,0,0.00
H1.Z21,U1,2019,8760,0,0.00
H1.Z21,U1,2020,8784,0,0.00
H1.Z21,U1,2021,8760,0,0.00
H1.Z21,U1,2022,8760,0,0.00
H1.Z21,U1,2023,8759,0,0.00
H1.Z21,U2,2017,1,0,0.00
H1.Z21,U2,2018,8760,0,0.00
H1.Z21,U2,2019,8760,0,0.00
H1.Z21,U2,2020,8784,0,0.00
H1.Z21,U2,2021,8760,0,0.00
H1.Z21,U2,2022,8760,0,0.00
H1.Z21,U2,2023,8759,0,0.00
H1.Z21,U3,2017,1,0,0.00
H1.Z21,U3,2018,8760,0,0.00
H1.Z21,U3,2019,8760,0,0.00
H1.Z21,U3,2020,8784,0,0.00
H1.Z21,U3,2021,8760,0,0.00
H1.Z21,U3,2022,8760,0,0.00
H1.Z21,U3,2023,8759,0,0.00
H1.Z21,W,2018,8760,0,0.00
H1.Z21,W,2019,8760,0,0.00
H1.Z21,W,2020,8784,0,0.00
H1.Z21,W,2021,8760,0,0.00
H1.Z21,W,2022,8760,0,0.00
H1.Z21,W,2023,8760,0,0.00
H1.Z21,W,2024,1,0,0.00
H1.Z21,WQ,2018,8760,0,0.00
H1.Z21,WQ,2019,8760,0,0.00
H1.Z21,WQ,2020,8784,0,0.00
H1.Z21,WQ,2021,8760,0,0.00
H1.Z21,WQ,2022,8760,0,0.00
H1.Z21,WQ,2023,8760,0,0.00
H1.Z21,WQ,2024,1,0,0.00
H1.Z21,WQ_in,2017,1,0,0.00
H1.Z21,WQ_in,2018,8760,0,0.00
H1.Z21,WQ_in,2019,8760,0,0.00
H1.Z21,WQ_in,2020,8784,0,0.00
H1.Z21,WQ_in,2021,8760,0,0.00
H1.Z21,WQ_in,2022,8760,0,0.00
H1.Z21,WQ_in,2023,8759,0,0.00
H1.Z21,WQ_out,2018,8699,0,0.00
H1.Z21,WQ_out,2019,8760,0,0.00
H1.Z21,WQ_out,2020,8784,0,0.00
H1.Z21,WQ_out,2021,8760,0,0.00
H1.Z21,WQ_out,2022,8760,0,0.00
H1.Z21,WQ_out,2023,8759,0,0.00
H1.Z21,W_in,2017,1,0,0.00
H1.Z21,W_in,2018,8760,0,0.00
H1.Z21,W_in,2019,8760,0,0.00
H1.Z21,W_in,2020,8784,0,0.00
H1.Z21,W_in,2021,8760,0,0.00
H1.Z21,W_in,2022,8760,0,0.00
H1.Z21,W_in,2023,8759,0,0.00
H1.Z21,W_out,2018,8678,0,0.00
H1.Z21,W_out,2019,8760,0,0.00
H1.Z21,W_out,2020,8784,0,0.00
H1.Z21,W_out,2021,8760,0,0.00
H1.Z21,W_out,2022,8760,0,0.00
H1.Z21,W_out,2023,8759,0,0.00
H1.Z21,f,2017,1,0,0.00
H1.Z21,f,2018,8760,0,0.00
H1.Z21,f,2019,8760,0,0.00
H1.Z21,f,2020,8784,0,0.00
H1.Z21,f,2021,8760,0,0.00
H1.Z21,f,2022,8760,0,0.00
H1.Z21,f,2023,8759,0,0.00
H1.Z22,I1,2017,1,0,0.00
H1.Z22,I1,2018,8760,0,0.00
H1.Z22,I1,2019,8760,0,0.00
H1.Z22,I1,2020,8784,0,0.00
H1.Z22,I1,2021,8760,0,0.00
H1.Z22,I1,2022,8760,0,0.00
H1.Z22,I1,2023,8759,0,0.00
H1.Z22,I2,2017,1,0,0.00
H1.Z22,I2,2018,8760,0,0.00
H1.Z22,I2,2019,8760,0,0.00
H1.Z22,I2,2020,8784,0,0.00
H1.Z22,I2,2021,8760,0,0.00
H1.Z22,I2,2022,8760,0,0.00
H1.Z22,I2,2023,8759,0,0.00
H1.Z22,I3,2017,1,0,0.00
H1.Z22,I3,2018,8760,0,0.00
H1.Z22,I3,2019,8760,0,0.00
H1.Z22,I3,2020,8784,0,0.00
H1.Z22,I3,2021,8760,0,0.00
H1.Z22,I3,2022,8760,0,0.00
H1.Z22,I3,2023,8759,0,0.00
H1.Z22,P,2017,1,0,0.00
H1.Z22,P,2018,8760,0,0.00
H1.Z22,P,2019,8760,0,0.00
H1.Z22,P,2020,8784,0,0.00
H1.Z22,P,2021,8760,0,0.00
H1.Z22,P,2022,8760,0,0.00
H1.Z22,P,2023,8759,0,0.00
H1.Z22,P1,2017,1,0,0.00
H1.Z22,P1,2018,8760,0,0.00
H1.Z22,P1,2019,8760,0,0.00
H1.Z22,P1,2020,8784,0,0.00
H1.Z22,P1,2021,8760,0,0.00
H1.Z22,P1,2022,8760,0,0.00
H1.Z22,P1,2023,8759,0,0.00
H1.Z22,P2,2017,1,0,0.00
H1.Z22,P2,2018,8760,0,0.00
H1.Z22,P2,2019,8760,0,0.00
H1.Z22,P2,2020,8784,0,0.00
H1.Z22,P2,2021,8760,0,0.00
H1.Z22,P2,2022,8760,0,0.00
H1.Z22,P2,2023,8759,0,0.00
H1.Z22,P3,2017,1,0,0.00
H1.Z22,P3,2018,8760,0,0.00
H1.Z22,P3,2019,8760,0,0.00
H1.Z22,P3,2020,8784,0,0.00
H1.Z22,P3,2021,8760,0,0.00
H1.Z22,P3,2022,8760,0,0.00
H1.Z22,P3,2023,8759,0,0.00
H1.Z22,PF,2017,1,0,0.00
H1.Z22,PF,2018,8760,0,0.00
H1.Z22,PF,2019,8760,0,0.00
H1.Z22,PF,2020,8784,0,0.00
H1.Z22,PF,2021,8760,0,0.00
H1.Z22,PF,2022,8760,0,0.00
H1.Z22,PF,2023,8759,0,0.00
H1.Z22,PF1,2017,1,0,0.00
H1.Z22,PF1,2018,8760,0,0.00
H1.Z22,PF1,2019,8760,0,0.00
H1.Z22,PF1,2020,8784,0,0.00
H1.Z22,PF1,2021,8760,0,0.00
H1.Z22,PF1,2022,8760,0,0.00
H1.Z22,PF1,2023,8759,0,0.00
H1.Z22,PF2,2017,1,0,0.00
H1.Z22,PF2,2018,8760,0,0.00
H1.Z22,PF2,2019,8760,0,0.00
H1.Z22,PF2,2020,8784,0,0.00
H1.Z22,PF2,2021,8760,0,0.00
H1.Z22,PF2,2022,8760,0,0.00
H1.Z22,PF2,2023,8759,0,0.00
H1.Z22,PF3,2017,1,0,0.00
H1.Z22,PF3,2018,8760,0,0.00
H1.Z22,PF3,2019,8760,0,0.00
H1.Z22,PF3,2020,8784,0,0.00
H1.Z22,PF3,2021,8760,0,0.00
H1.Z22,PF3,2022,8760,0,0.00
H1.Z22,PF3,2023,8759,0,0.00
H1.Z22,Q,2017,1,0,0.00
H1.Z22,Q,2018,8760,0,0.00
H1.Z22,Q,2019,8760,0,0.00
H1.Z22,Q,2020,8784,0,0.00
H1.Z22,Q,2021,8760,0,0.00
H1.Z22,Q,2022,8760,0,0.00
H1.Z22,Q,2023,8759,0,0.00
H1.Z22,U1,2017,1,0,0.00
H1.Z22,U1,2018,8760,0,0.00
H1.Z22,U1,2019,8760,0,0.00
H1.Z22,U1,2020,8784,0,0.00
H1.Z22,U1,2021,8760,0,0.00
H1.Z22,U1,2022,8760,0,0.00
H1.Z22,U1,2023,8759,0,0.00
H1.Z22,U2,2017,1,0,0.00
H1.Z22,U2,2018,8760,0,0.00
H1.Z22,U2,2019,8760,0,0.00
H1.Z22,U2,2020,8784,0,0.00
H1.Z22,U2,2021,8760,0,0.00
H1.Z22,U2,2022,8760,0,0.00
H1.Z22,U2,2023,8759,0,0.00
H1.Z22,U3,2017,1,0,0.00
H1.Z22,U3,2018,8760,0,0.00
H1.Z22,U3,2019,8760,0,0.00
H1.Z22,U3,2020,8784,0,0.00
H1.Z22,U3,2021,8760,0,0.00
H1.Z22,U3,2022,8760,0,0.00
H1.Z22,U3,2023,8759,0,0.00
H1.Z22,W,2018,8760,0,0.00
H1.Z22,W,2019,8760,0,0.00
H1.Z22,W,2020,8784,0,0.00
H1.Z22,W,2021,8760,0,0.00
H1.Z22,W,2022,8760,0,0.00
H1.Z22,W,2023,8760,0,0.00
H1.Z22,W,2024,1,0,0.00
H1.Z22,WQ,2018,8760,0,0.00
H1.Z22,WQ,2019,8760,0,0.00
H1.Z22,WQ,2020,8784,0,0.00
H1.Z22,WQ,2021,8760,0,0.00
H1.Z22,WQ,2022,8760,0,0.00
H1.Z22,WQ,2023,8760,0,0.00
H1.Z22,WQ,2024,1,0,0.00
H1.Z22,WQ_in,2018,8760,0,0.00
H1.Z22,WQ_in,2019,8760,0,0.00
H1.Z22,WQ_in,2020,8784,0,0.00
H1.Z22,WQ_in,2021,8760,0,0.00
H1.Z22,WQ_in,2022,8760,0,0.00
H1.Z22,WQ_in,2023,8759,0,0.00
H1.Z22,WQ_out,2018,8239,0,0.00
H1.Z22,WQ_out,2019,8760,0,0.00
H1.Z22,WQ_out,2020,8784,0,0.00
H1.Z22,WQ_out,2021,8760,0,0.00
H1.Z22,WQ_out,2022,8760,0,0.00
H1.Z22,WQ_out,2023,8759,0,0.00
H1.Z22,W_in,2018,8760,0,0.00
H1.Z22,W_in,2019,8760,0,0.00
H1.Z22,W_in,2020,8784,0,0.00
H1.Z22,W_in,2021,8760,0,0.00
H1.Z22,W_in,2022,8760,0,0.00
H1.Z22,W_in,2023,8759,0,0.00
H1.Z22,W_out,2018,8678,0,0.00
H1.Z22,W_out,2019,8760,0,0.00
H1.Z22,W_out,2020,8784,0,0.00
H1.Z22,W_out,2021,8760,0,0.00
H1.Z22,W_out,2022,8760,0,0.00
H1.Z22,W_out,2023,8759,0,0.00
H1.Z22,f,2017,1,0,0.00
H1.Z22,f,2018,8760,0,0.00
H1.Z22,f,2019,8760,0,0.00
H1.Z22,f,2020,8784,0,0.00
H1.Z22,f,2021,8760,0,0.00
H1.Z22,f,2022,8760,0,0.00
H1.Z22,f,2023,8759,0,0.00
H1.Z23,I1,2017,1,0,0.00
H1.Z23,I1,2018,8760,0,0.00
H1.Z23,I1,2019,8760,0,0.00
H1.Z23,I1,2020,8784,0,0.00
H1.Z23,I1,2021,8760,0,0.00
H1.Z23,I1,2022,8760,0,0.00
H1.Z23,I1,2023,8759,0,0.00
H1.Z23,I2,2017,1,0,0.00
H1.Z23,I2,2018,8760,0,0.00
H1.Z23,I2,2019,8760,0,0.00
H1.Z23,I2,2020,8784,0,0.00
H1.Z23,I2,2021,8760,0,0.00
H1.Z23,I2,2022,8760,0,0.00
H1.Z23,I2,2023,8759,0,0.00
H1.Z23,I3,2017,1,0,0.00
H1.Z23,I3,2018,8760,0,0.00
H1.Z23,I3,2019,8760,0,0.00
H1.Z23,I3,2020,8784,0,0.00
H1.Z23,I3,2021,8760,0,0.00
H1.Z23,I3,2022,8760,0,0.00
H1.Z23,I3,2023,8759,0,0.00
H1.Z23,P,2017,1,0,0.00
H1.Z23,P,2018,8760,0,0.00
H1.Z23,P,2019,8760,0,0.00
H1.Z23,P,2020,8784,0,0.00
H1.Z23,P,2021,8760,0,0.00
H1.Z23,P,2022,8760,0,0.00
H1.Z23,P,2023,8759,0,0.00
H1.Z23,P1,2017,1,0,0.00
H1.Z23,P1,2018,8760,0,0.00
H1.Z23,P1,2019,8760,0,0.00
H1.Z23,P1,2020,8784,0,0.00
H1.Z23,P1,2021,8760,0,0.00
H1.Z23,P1,2022,8760,0,0.00
H1.Z23,P1,2023,8759,0,0.00
H1.Z23,P2,2017,1,0,0.00
H1.Z23,P2,2018,8760,0,0.00
H1.Z23,P2,2019,8760,0,0.00
H1.Z23,P2,2020,8784,0,0.00
H1.Z23,P2,2021,8760,0,0.00
H1.Z23,P2,2022,8760,0,0.00
H1.Z23,P2,2023,8759,0,0.00
H1.Z23,P3,2017,1,0,0.00
H1.Z23,P3,2018,8760,0,0.00
H1.Z23,P3,2019,8760,0,0.00
H1.Z23,P3,2020,8784,0,0.00
H1.Z23,P3,2021,8760,0,0.00
H1.Z23,P3,2022,8760,0,0.00
H1.Z23,P3,2023,8759,0,0.00
H1.Z23,PF,2017,1,0,0.00
H1.Z23,PF,2018,8760,0,0.00
H1.Z23,PF,2019,8760,0,0.00
H1.Z23,PF,2020,8784,0,0.00
H1.Z23,PF,2021,8760,0,0.00
H1.Z23,PF,2022,8760,0,0.00
H1.Z23,PF,2023,8759,0,0.00
H1.Z23,PF1,2017,1,0,0.00
H1.Z23,PF1,2018,8760,0,0.00
H1.Z23,PF1,2019,8760,0,0.00
H1.Z23,PF1,2020,8784,0,0.00
H1.Z23,PF1,2021,8760,0,0.00
H1.Z23,PF1,2022,8760,0,0.00
H1.Z23,PF1,2023,8759,0,0.00
H1.Z23,PF2,2017,1,0,0.00
H1.Z23,PF2,2018,8760,0,0.00
H1.Z23,PF2,2019,8760,0,0.00
H1.Z23,PF2,2020,8784,0,0.00
H1.Z23,PF2,2021,8760,0,0.00
H1.Z23,PF2,2022,8760,0,0.00
H1.Z23,PF2,2023,8759,0,0.00
H1.Z23,PF3,2017,1,0,0.00
H1.Z23,PF3,2018,8760,0,0.00
H1.Z23,PF3,2019,8760,0,0.00
H1.Z23,PF3,2020,8784,0,0.00
H1.Z23,PF3,2021,8760,0,0.00
H1.Z23,PF3,2022,8760,0,0.00
H1.Z23,PF3,2023,8759,0,0.00
H1.Z23,Q,2017,1,0,0.00
H1.Z23,Q,2018,8760,0,0.00
H1.Z23,Q,2019,8760,0,0.00
H1.Z23,Q,2020,8784,0,0.00
H1.Z23,Q,2021,8760,0,0.00
H1.Z23,Q,2022,8760,0,0.00
H1.Z23,Q,2023,8759,0,0.00
H1.Z23,U1,2017,1,0,0.00
H1.Z23,U1,2018,8760,0,0.00
H1.Z23,U1,2019,8760,0,0.00
H1.Z23,U1,2020,8784,0,0.00
H1.Z23,U1,2021,8760,0,0.00
H1.Z23,U1,2022,8760,0,0.00
H1.Z23,U1,2023,8759,0,0.00
H1.Z23,U2,2017,1,0,0.00
H1.Z23,U2,2018,8760,0,0.00
H1.Z23,U2,2019,8760,0,0.00
H1.Z23,U2,2020,8784,0,0.00
H1.Z23,U2,2021,8760,0,0.00
H1.Z23,U2,2022,8760,0,0.00
H1.Z23,U2,2023,8759,0,0.00
H1.Z23,U3,2017,1,0,0.00
H1.Z23,U3,2018,8760,0,0.00
H1.Z23,U3,2019,8760,0,0.00
H1.Z23,U3,2020,8784,0,0.00
H1.Z23,U3,2021,8760,0,0.00
H1.Z23,U3,2022,8760,0,0.00
H1.Z23,U3,2023,8759,0,0.00
H1.Z23,W,2018,8239,0,0.00
H1.Z23,W,2019,8760,0,0.00
H1.Z23,W,2020,8784,0,0.00
H1.Z23,W,2021,8760,0,0.00
H1.Z23,W,2022,8760,0,0.00
H1.Z23,W,2023,8759,0,0.00
H1.Z23,WQ,2018,8444,0,0.00
H1.Z23,WQ,2019,8760,0,0.00
H1.Z23,WQ,2020,8784,0,0.00
H1.Z23,WQ,2021,8760,0,0.00
H1.Z23,WQ,2022,8760,0,0.00
H1.Z23,WQ,2023,8759,0,0.00
H1.Z23,WQ_in,2017,1,0,0.00
H1.Z23,WQ_in,2018,8760,0,0.00
H1.Z23,WQ_in,2019,8760,0,0.00
H1.Z23,WQ_in,2020,8784,0,0.00
H1.Z23,WQ_in,2021,8760,0,0.00
H1.Z23,WQ_in,2022,8760,0,0.00
H1.Z23,WQ_in,2023,8759,0,0.00
H1.Z23,WQ_out,2018,8444,0,0.00
H1.Z23,WQ_out,2019,8760,0,0.00
H1.Z23,WQ_out,2020,8784,0,0.00
H1.Z23,WQ_out,2021,8760,0,0.00
H1.Z23,WQ_out,2022,8760,0,0.00
H1.Z23,WQ_out,2023,8759,0,0.00
H1.Z23,W_in,2017,1,0,0.00
H1.Z23,W_in,2018,8760,0,0.00
H1.Z23,W_in,2019,8760,0,0.00
H1.Z23,W_in,2020,8784,0,0.00
H1.Z23,W_in,2021,8760,0,0.00
H1.Z23,W_in,2022,8760,0,0.00
H1.Z23,W_in,2023,8759,0,0.00
H1.Z23,W_out,2018,8239,0,0.00
H1.Z23,W_out,2019,8760,0,0.00
H1.Z23,W_out,2020,8784,0,0.00
H1.Z23,W_out,2021,8760,0,0.00
H1.Z23,W_out,2022,8760,0,0.00
H1.Z23,W_out,2023,8759,0,0.00
H1.Z23,f,2017,1,0,0.00
H1.Z23,f,2018,8760,0,0.00
H1.Z23,f,2019,8760,0,0.00
H1.Z23,f,2020,8784,0,0.00
H1.Z23,f,2021,8760,0,0.00
H1.Z23,f,2022,8760,0,0.00
H1.Z23,f,2023,8759,0,0.00
H1.Z24,I1,2017,1,0,0.00
H1.Z24,I1,2018,8760,0,0.00
H1.Z24,I1,2019,8760,0,0.00
H1.Z24,I1,2020,8784,0,0.00
H1.Z24,I1,2021,8760,0,0.00
H1.Z24,I1,2022,8760,0,0.00
H1.Z24,I1,2023,8759,0,0.00
H1.Z24,I2,2017,1,0,0.00
H1.Z24,I2,2018,8760,0,0.00
H1.Z24,I2,2019,8760,0,0.00
H1.Z24,I2,2020,8784,0,0.00
H1.Z24,I2,2021,8760,0,0.00
H1.Z24,I2,2022,8760,0,0.00
H1.Z24,I2,2023,8759,0,0.00
H1.Z24,I3,2017,1,0,0.00
H1.Z24,I3,2018,8760,0,0.00
H1.Z24,I3,2019,8760,0,0.00
H1.Z24,I3,2020,8784,0,0.00
H1.Z24,I3,2021,8760,0,0.00
H1.Z24,I3,2022,8760,0,0.00
H1.Z24,I3,2023,8759,0,0.00
H1.Z24,P,2017,1,0,0.00
H1.Z24,P,2018,8760,0,0.00
H1.Z24,P,2019,8760,0,0.00
H1.Z24,P,2020,8784,0,0.00
H1.Z24,P,2021,8760,0,0.00
H1.Z24,P,2022,8760,0,0.00
H1.Z24,P,2023,8759,0,0.00
H1.Z24,P1,2017,1,0,0.00
H1.Z24,P1,2018,8760,0,0.00
H1.Z24,P1,2019,8760,0,0.00
H1.Z24,P1,2020,8784,0,0.00
H1.Z24,P1,2021,8760,0,0.00
H1.Z24,P1,2022,8760,0,0.00
H1.Z24,P1,2023,8759,0,0.00
H1.Z24,P2,2017,1,0,0.00
H1.Z24,P2,2018,8760,0,0.00
H1.Z24,P2,2019,8760,0,0.00
H1.Z24,P2,2020,8784,0,0.00
H1.Z24,P2,2021,8760,0,0.00
H1.Z24,P2,2022,8760,0,0.00
H1.Z24,P2,2023,8759,0,0.00
H1.Z24,P3,2017,1,0,0.00
H1.Z24,P3,2018,8760,0,0.00
H1.Z24,P3,2019,8760,0,0.00
H1.Z24,P3,2020,8784,0,0.00
H1.Z24,P3,2021,8760,0,0.00
H1.Z24,P3,2022,8760,0,0.00
H1.Z24,P3,2023,8759,0,0.00
H1.Z24,PF,2017,1,0,0.00
H1.Z24,PF,2018,8760,0,0.00
H1.Z24,PF,2019,8760,0,0.00
H1.Z24,PF,2020,8784,0,0.00
H1.Z24,PF,2021,8760,0,0.00
H1.Z24,PF,2022,8760,0,0.00
H1.Z24,PF,2023,8759,0,0.00
H1.Z24,PF1,2017,1,0,0.00
H1.Z24,PF1,2018,8760,0,0.00
H1.Z24,PF1,2019,8760,0,0.00
H1.Z24,PF1,2020,8784,0,0.00
H1.Z24,PF1,2021,8760,0,0.00
H1.Z24,PF1,2022,8760,0,0.00
H1.Z24,PF1,2023,8759,0,0.00
H1.Z24,PF2,2017,1,0,0.00
H1.Z24,PF2,2018,8760,0,0.00
H1.Z24,PF2,2019,8760,0,0.00
H1.Z24,PF2,2020,8784,0,0.00
H1.Z24,PF2,2021,8760,0,0.00
H1.Z24,PF2,2022,8760,0,0.00
H1.Z24,PF2,2023,8759,0,0.00
H1.Z24,PF3,2017,1,0,0.00
H1.Z24,PF3,2018,8760,0,0.00
H1.Z24,PF3,2019,8760,0,0.00
H1.Z24,PF3,2020,8784,0,0.00
H1.Z24,PF3,2021,8760,0,0.00
H1.Z24,PF3,2022,8760,0,0.00
H1.Z24,PF3,2023,8759,0,0.00
H1.Z24,Q,2017,1,0,0.00
H1.Z24,Q,2018,8760,0,0.00
H1.Z24,Q,2019,8760,0,0.00
H1.Z24,Q,2020,8784,0,0.00
H1.Z24,Q,2021,8760,0,0.00
H1.Z24,Q,2022,8760,0,0.00
H1.Z24,Q,2023,8759,0,0.00
H1.Z24,U1,2017,1,0,0.00
H1.Z24,U1,2018,8760,0,0.00
H1.Z24,U1,2019,8760,0,0.00
H1.Z24,U1,2020,8784,0,0.00
H1.Z24,U1,2021,8760,0,0.00
H1.Z24,U1,2022,8760,0,0.00
H1.Z24,U1,2023,8759,0,0.00
H1.Z24,U2,2017,1,0,0.00
H1.Z24,U2,2018,8760,0,0.00
H1.Z24,U2,2019,8760,0,0.00
H1.Z24,U2,2020,8784,0,0.00
H1.Z24,U2,2021,8760,0,0.00
H1.Z24,U2,2022,8760,0,0.00
H1.Z24,U2,2023,8759,0,0.00
H1.Z24,U3,2017,1,0,0.00
H1.Z24,U3,2018,8760,0,0.00
H1.Z24,U3,2019,8760,0,0.00
H1.Z24,U3,2020,8784,0,0.00
H1.Z24,U3,2021,8760,0,0.00
H1.Z24,U3,2022,8760,0,0.00
H1.Z24,U3,2023,8759,0,0.00
H1.Z24,W,2018,8239,0,0.00
H1.Z24,W,2019,8760,0,0.00
H1.Z24,W,2020,8784,0,0.00
H1.Z24,W,2021,8760,0,0.00
H1.Z24,W,2022,8760,0,0.00
H1.Z24,W,2023,8759,0,0.00
H1.Z24,WQ,2018,8239,0,0.00
H1.Z24,WQ,2019,8760,0,0.00
H1.Z24,WQ,2020,8784,0,0.00
H1.Z24,WQ,2021,8760,0,0.00
H1.Z24,WQ,2022,8760,0,0.00
H1.Z24,WQ,2023,8759,0,0.00
H1.Z24,WQ_in,2018,8760,0,0.00
H1.Z24,WQ_in,2019,8760,0,0.00
H1.Z24,WQ_in,2020,8784,0,0.00
H1.Z24,WQ_in,2021,8760,0,0.00
H1.Z24,WQ_in,2022,8760,0,0.00
H1.Z24,WQ_in,2023,8759,0,0.00
H1.Z24,WQ_out,2018,8239,0,0.00
H1.Z24,WQ_out,2019,8760,0,0.00
H1.Z24,WQ_out,2020,8784,0,0.00
H1.Z24,WQ_out,2021,8760,0,0.00
H1.Z24,WQ_out,2022,8760,0,0.00
H1.Z24,WQ_out,2023,8759,0,0.00
H1.Z24,W_in,2018,8760,0,0.00
H1.Z24,W_in,2019,8760,0,0.00
H1.Z24,W_in,2020,8784,0,0.00
H1.Z24,W_in,2021,8760,0,0.00
H1.Z24,W_in,2022,8760,0,0.00
H1.Z24,W_in,2023,8759,0,0.00
H1.Z24,W_out,2018,8239,0,0.00
H1.Z24,W_out,2019,8760,0,0.00
H1.Z24,W_out,2020,8784,0,0.00
H1.Z24,W_out,2021,8760,0,0.00
H1.Z24,W_out,2022,8760,0,0.00
H1.Z24,W_out,2023,8759,0,0.00
H1.Z24,f,2017,1,0,0.00
H1.Z24,f,2018,8760,0,0.00
H1.Z24,f,2019,8760,0,0.00
H1.Z24,f,2020,8784,0,0.00
H1.Z24,f,2021,8760,0,0.00
H1.Z24,f,2022,8760,0,0.00
H1.Z24,f,2023,8759,0,0.00
H1.Z25,I1,2017,1,0,0.00
H1.Z25,I1,2018,8760,0,0.00
H1.Z25,I1,2019,8760,0,0.00
H1.Z25,I1,2020,8784,0,0.00
H1.Z25,I1,2021,8760,0,0.00
H1.Z25,I1,2022,8760,0,0.00
H1.Z25,I1,2023,8759,0,0.00
H1.Z25,I2,2017,1,0,0.00
H1.Z25,I2,2018,8760,0,0.00
H1.Z25,I2,2019,8760,0,0.00
H1.Z25,I2,2020,8784,0,0.00
H1.Z25,I2,2021,8760,0,0.00
H1.Z25,I2,2022,8760,0,0.00
H1.Z25,I2,2023,8759,0,0.00
H1.Z25,I3,2017,1,0,0.00
H1.Z25,I3,2018,8760,0,0.00
H1.Z25,I3,2019,8760,0,0.00
H1.Z25,I3,2020,8784,0,0.00
H1.Z25,I3,2021,8760,0,0.00
H1.Z25,I3,2022,8760,0,0.00
H1.Z25,I3,2023,8759,0,0.00
H1.Z25,P,2017,1,0,0.00
H1.Z25,P,2018,8760,0,0.00
H1.Z25,P,2019,8760,0,0.00
H1.Z25,P,2020,8784,0,0.00
H1.Z25,P,2021,8760,0,0.00
H1.Z25,P,2022,8760,0,0.00
H1.Z25,P,2023,8759,0,0.00
H1.Z25,P1,2017,1,0,0.00
H1.Z25,P1,2018,8760,0,0.00
H1.Z25,P1,2019,8760,0,0.00
H1.Z25,P1,2020,8784,0,0.00
H1.Z25,P1,2021,8760,0,0.00
H1.Z25,P1,2022,8760,0,0.00
H1.Z25,P1,2023,8759,0,0.00
H1.Z25,P2,2017,1,0,0.00
H1.Z25,P2,2018,8760,0,0.00
H1.Z25,P2,2019,8760,0,0.00
