day_label,hour,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,U1,U2,U3,W,W1,W2,W3,W_in,W_out,f,weekday
12/14(목),0,-284.52116552652654,-267.4950185231871,-260.44843600411946,-185050.8736211344,-64980.61378252312,-60985.165221609226,-59085.0950344446,-0.9914993637745896,-0.9992245958664304,-0.9994564596301636,-0.9906482238468596,229.6568594392547,229.3310872331332,230.1381508824912,-841183.4384167412,-296938.84593926254,-277634.8117222471,-266609.78255123936,3990.57425,845183.3959002489,50.01702525486462,3.0
12/14(목),1,-284.61065402315995,-267.3968823235383,-260.69238287123204,-185027.63818379663,-64969.95645036816,-60940.12766031195,-59117.5543488907,-0.9914196075996152,-0.99931994046035,-0.9995341318824608,-0.9911157456324448,229.499974173758,229.23039414688785,229.9891748618861,-841368.4622729059,-297003.8165549875,-277695.7930076353,-266668.8491714592,3990.57425,845368.414421582,50.01145030948646,3.0
12/14(목),2,-284.7423460257608,-267.6159453060696,-260.8785969249108,-185413.11753837916,-65075.76130145056,-61069.06997662348,-59268.28606004385,-0.9923153657400268,-0.9992796468533212,-0.999442079786573,-0.9913647401260868,229.8177048644696,229.56806255655707,230.2933565073412,-841553.678230987,-297068.8403385356,-277756.8168039159,-266728.0171164159,3990.57425,845553.6299463673,50.00915480423327,3.0
12/14(목),3,-284.54408288264705,-267.74786534963755,-261.2543424724168,-185376.0025826337,-65005.59883470351,-61091.9799371703,-59278.4237281611,-0.9920631558359798,-0.999271194042296,-0.9995915839079764,-0.9905840919241676,229.6795472996935,229.44497907813223,230.1396161272932,-841738.8844249788,-297133.82906718,-277817.8377249929,-266787.1979913993,3990.57425,845738.8204710722,50.00361507852937,3.0
12/14(목),4,-284.3625140725655,-267.9393224308205,-260.9336829021966,-184938.379704962,-64817.71007696684,-61002.45722416325,-59118.21273950902,-0.992328631488814,-0.9993109987600088,-0.9995188782107688,-0.9911540791921656,229.1406471720156,228.86634637322743,229.58066979172813,-841923.945593278,-297198.75289761927,-277878.8314477593,-266846.38666032936,3990.57425,845923.9266932079,50.00345157447791,3.0
12/14(목),5,-285.6119369894631,-269.2579047563218,-262.0046540997961,-185060.81141941852,-64891.87397612033,-61084.86203436677,-59084.07476602141,-0.9914097863421484,-0.9990789998538038,-0.9993820713408568,-0.9897310020207956,228.4060374982901,228.09120023668476,228.83451724535203,-842109.0348443852,-297263.64934071974,-277939.8878647951,-266905.5230643327,3990.57425,846109.0159573475,49.99462728656909,3.0
12/14(목),6,-286.2154666068761,-267.98604980127976,-260.9205869029079,-184917.51212480056,-65127.26956656175,-60884.281456732526,-58905.961479769394,-0.9911596827712332,-0.9980624557700394,-0.9983913157074524,-0.9876460467544134,228.83326293272148,228.5284469634545,229.4137185680292,-842294.1217085872,-297328.544938458,-278000.9492839335,-266964.6106975645,3990.57425,846294.060607456,49.99386588525541,3.0
12/14(목),7,-286.2463730348765,-267.5470559363673,-260.1664688973755,-184429.2123654326,-65122.81474771809,-60778.7445978249,-58527.65272998929,-0.9894216952552174,-0.9970442291690308,-0.9974609702533658,-0.983541234659528,228.976946240303,228.64774451427164,229.55243555951117,-842478.954072741,-297393.6330674291,-278061.8133977316,-267023.5097102316,3990.57425,846478.9118628923,49.99892456893837,3.0
12/14(목),8,-286.12038265785566,-267.68435636980564,-259.84521037085983,-184198.55815662807,-65084.76363265546,-60786.460244097005,-58327.33479170884,-0.9884198712597866,-0.9972686957489808,-0.9976615059655758,-0.9828673568300436,228.88817436202493,228.5598447680041,229.40767500260608,-842663.3948025361,-297458.7598258982,-278122.59112579253,-267082.02780081896,3990.57425,846663.3344400098,50.00710123199082,3.0
12/14(목),9,-286.7821223689875,-268.74112213097527,-260.2276370626225,-184368.02730521996,-65110.87888491421,-60946.76570686349,-58310.38294474718,-0.987958582834347,-0.9964793032072368,-0.9971255077857198,-0.981482096328797,228.57080658323676,228.26906215137464,229.0937479919753,-842847.7786350938,-297523.91176659573,-278183.44779503124,-267140.3833859668,3990.57425,846847.6986350938,50.01372764448255,3.0
12/14(목),10,-287.4648603795001,-270.10597529888696,-261.1239973199525,-184440.6961478537,-65090.44205599815,-61033.35876821018,-58316.89641856662,-0.9891599560852344,-0.9967651780406872,-0.9971666671622716,-0.9814228795675712,227.81367030612148,227.3776508880022,228.2158087858282,-843032.2331876428,-297589.0340872901,-278244.40997921425,-267198.7534336384,3990.57425,847032.1531876428,50.00529821214892,3.0
12/14(목),11,-287.1350633527844,-269.03110932590715,-261.5716248991659,-184775.0239839154,-65227.99992841578,-60964.71275539952,-58582.31178345429,-0.9897152912350378,-0.997621406996408,-0.9975135817866032,-0.9824516181130192,228.3559027254919,227.8868337669268,228.65184291839893,-843216.5486146975,-297654.12046770536,-278305.4324548992,-267257.02400459297,3990.57425,847216.5326146976,49.98795577827583,3.0
12/14(목),12,-286.6466222829387,-268.17139051911784,-261.02782128711453,-184091.5632744165,-65064.796315347565,-60708.24812378595,-58318.51866441531,-0.9885586063964594,-0.9968428983702354,-0.9964052531588494,-0.979820259625944,228.36497493347252,227.8530062014523,228.67685102415356,-843400.9347249264,-297719.20921507804,-278366.2971583088,-267315.4690674241,3990.57425,847400.931128311,49.99765519379602,3.0
12/14(목),13,-285.4124603599813,-266.7635616181112,-261.3384702913062,-184211.9198941861,-64977.33399660808,-60580.222906140654,-58654.363634278976,-0.9891287643183496,-0.9973080592494302,-0.9971086120638548,-0.9819992487479066,228.97779860028064,228.53021892603465,229.30091462724107,-843585.2517635133,-297784.3281662443,-278427.06417117105,-267373.8201111345,3990.57425,847585.1681360499,50.00124253113075,3.0
12/14(목),14,-283.55138026285306,-268.4911667435893,-261.8710450692153,-184401.5246165033,-64607.91984719008,-60969.03812963162,-58824.5666343912,-0.9900717907757244,-0.9975037271371416,-0.99715921333499,-0.9825134244664412,229.0819042218488,228.43116042543065,229.2602254230408,-843769.5643328392,-297849.3495345472,-278487.7016942797,-267432.50571164594,3990.57425,847769.5126279729,50.000517527417074,3.0
12/14(목),15,-284.5312686132269,-267.8290206967411,-260.3127296680831,-184566.70726008475,-64926.91136054112,-60983.8020910188,-58655.994271625685,-0.9902255080431536,-0.9977340030783552,-0.9976860310831628,-0.9836104077070318,229.4263214750242,228.911964596572,229.7826928797389,-843953.9582616534,-297913.96105100226,-278548.6722067667,-267491.2929178256,3990.57425,847953.8818630946,49.99542471560901,3.0
12/14(목),16,-285.39709775579814,-267.50412788806324,-259.3114875627524,-184607.7469241029,-65131.41328493664,-60887.72466570952,-58588.61001547579,-0.989934573755576,-0.9985431398254456,-0.998432414586386,-0.9869250079199372,229.4667783716985,228.9487147655153,229.94138395718343,-844138.4441706972,-297978.8821680686,-278609.6510013143,-267549.9113554372,3990.57425,848138.4002123201,49.98772968219433,3.0
12/14(목),17,-284.21675439788487,-265.55999783635446,-257.0564640061115,-184625.3292876205,-65292.54818218157,-60923.02676373843,-58409.7535816814,-0.9899279463970748,-0.9985634530985332,-0.9985355085670128,-0.9855641393087624,230.88759242687445,230.6304040207139,231.46920701923875,-844323.1671094899,-298044.03851794434,-278670.58261983,-267608.5226082728,3990.57425,848323.0994335471,50.00156841110952,3.0
12/14(목),18,-283.1692921266531,-265.2661077552835,-256.2065700742179,-184699.2277301595,-65283.89062084711,-61024.69210184629,-58390.64487614886,-0.990206155397818,-0.9981906927235102,-0.998116296900054,-0.9849645835496128,231.78935635037956,231.37450015511277,232.29465410561377,-844507.7440084814,-298109.3188363372,-278731.4789194938,-267666.9228985721,3990.57425,848507.676341903,50.00678451380103,3.0
12/14(목),19,-281.3151116191032,-265.23978513065555,-256.257147584839,-184987.13498393848,-65069.68502334244,-61228.9638634302,-58688.48642583763,-0.9907870241130372,-0.9983166639049444,-0.9984758314364738,-0.9870328104881816,232.5915293875156,232.14432319774824,232.9791646473835,-844692.3209814779,-298174.56718094007,-278792.4712438259,-267725.2948692118,3990.57425,848692.2889814778,50.00731460878006,3.0
12/14(목),20,-281.00406514791376,-263.46465398582774,-255.42216627200403,-184755.4558215412,-65132.616137786295,-60970.56313933146,-58652.27658582807,-0.9910896057324238,-0.9987490926499396,-0.9990342740578168,-0.9877890793328954,233.01559279177644,232.6667269943351,233.4935250815849,-844877.2775030048,-298239.6293343349,-278853.6540843349,-267783.965782189,3990.57425,848877.2048883588,50.00464614298069,3.0
12/14(목),21,-282.6118405175876,-264.87083179447603,-256.53976170562333,-184715.7841958028,-65143.25639166748,-60936.40968265455,-58636.11847508845,-0.990572056190003,-0.9985041486644776,-0.998661272535882,-0.9883156977472296,231.9175296625756,231.526855695072,232.4113752391291,-845062.0449131099,-298304.8057400597,-278914.6458877033,-267842.6215978468,3990.57425,849062.0289131098,50.00590032007072,3.0
12/14(목),22,-283.99612018832124,-266.7163528221609,-259.0960083671848,-185078.99059069183,-65122.14550698059,-61050.09666805392,-58906.74892421784,-0.991162003059744,-0.9988436736638068,-0.9991054939657976,-0.9886835521712484,230.601582270527,230.2291582550168,231.0530893152506,-845246.9273652117,-298369.990164172,-278975.6382868677,-267901.2779720635,3990.57425,849246.8621106031,50.00325067576298,3.0
12/14(목),23,-284.9438425466681,-267.8803359665154,-260.58325798019786,-185056.97548508664,-65062.42694394763,-61058.46739410214,-58936.08024403707,-0.989804284482805,-0.9982157681649816,-0.9985715151801078,-0.9873094468085748,229.78892238404737,229.43934373371272,230.2406437746833,-845431.9676696946,-298435.0787163502,-279036.6628065649,-267960.2151190649,3990.57425,849431.9123294799,50.01063637123775,3.0
12/15(금),0,-284.9442604697052,-267.97675331505866,-261.4361369842944,-185427.03987735417,-65054.00416965924,-61103.30386415458,-59269.731785332566,-0.9918745210111712,-0.9991339172033444,-0.9994368624461896,-0.9904429435492844,229.537132104534,229.2733188718665,229.9966530813846,-845616.9882381584,-298500.10150101443,-279097.6536627195,-268019.1973869245,3990.57425,849616.9082381584,50.0086014475643,4.0
12/15(금),1,-283.6273889202522,-267.42794193866234,-260.7572833803355,-185039.0981040576,-64856.9114224302,-61096.420271919415,-59085.76540905392,-0.9901839243552178,-0.9989045164125668,-0.9993904788246882,-0.9888484181372896,230.0754278581036,229.8107357017984,230.4649524093494,-845802.0033804027,-298565.0583638926,-279158.6427101342,-268078.33061887586,3990.57425,849801.9873804026,50.01518543803694,4.0
12/15(금),2,-282.3638685864091,-266.46128054930364,-259.30416993039955,-185310.23872210257,-64925.44580416164,-61180.24264263335,-59204.55092885911,-0.9922413639187888,-0.9992492202649298,-0.999395714178206,-0.9911112424083546,231.24089646057945,230.9746346929249,231.6024091554885,-845987.16705073,-298629.9264971335,-279219.73460024333,-268137.5342658531,3990.57425,849987.1510507299,50.00622177816012,4.0
12/15(금),3,-283.6510891465404,-267.53679948699903,-260.5640418720984,-185414.18214516903,-65000.07224281162,-61213.09986811971,-59201.0102240442,-0.9900007504316152,-0.9987276272849676,-0.9991191366854664,-0.989072067968326,230.61015236373865,230.3475225319316,230.99778444285752,-846172.4424994366,-298694.8208852171,-279280.9170831455,-268196.700843574,3990.57425,850172.3944994365,50.01166358730408,4.0
12/15(금),4,-282.92162040388547,-266.198029975341,-259.4701001010096,-184891.9906319095,-64831.06302719427,-60947.23065689988,-59113.696664268144,-0.9922280707512904,-0.9992890167674772,-0.999462999098417,-0.991315215735682,230.37142505271075,230.13071484214944,230.81598866977865,-846357.7794525773,-298759.7463894545,-279342.0347341925,-268255.98704669246,3990.57425,850357.7238578395,50.0047820266351,4.0
12/15(금),5,-285.06845733592064,-267.4951833198198,-261.273292314684,-184918.77247911735,-64959.23193207887,-60885.4691640268,-59074.07149178712,-0.9911806133032188,-0.9990233117370234,-0.9994267839917532,-0.9897828316606164,229.0300394992681,228.78356834980204,229.53919323311567,-846542.8956238872,-298824.6883667934,-279403.0681246291,-268315.10344496474,3990.57425,850542.8156238871,49.99736720136282,4.0
12/15(금),6,-285.84090375287064,-266.52893069723893,-259.9397862515852,-184769.6997649745,-65206.84480533574,-60716.47943369111,-58846.37618963167,-0.9911142112370092,-0.9978750261142332,-0.99821735721204,-0.9879453726029728,229.42079490343852,229.1270474486417,230.0428719775915,-846727.8260122831,-298889.6792126836,-279463.964920761,-268374.17819133843,3990.57425,850727.778012283,49.98614381933167,4.0
12/15(금),7,-284.8587491648026,-265.42128883314103,-258.34172806757744,-184609.81123931677,-65298.04031307428,-60751.54535994259,-58560.22542416494,-0.9893826708840032,-0.9978007413278558,-0.99811023126091,-0.9847280399661308,230.5977915669932,230.2788456078599,231.17105538145023,-846912.7199117242,-298954.9264687357,-279524.73222057475,-268433.0255349138,3990.57425,850912.6399117243,49.9953475241127,4.0
12/15(금),8,-285.5729246828268,-265.5405752620751,-256.9629203239903,-184497.27238978492,-65507.53278252295,-60821.779597683904,-58167.96101571128,-0.9889469497138912,-0.9971835644472956,-0.9973441648109526,-0.98176569473193,230.865951167425,230.53420607152643,231.42800281425943,-847097.2314210639,-299020.2382949601,-279585.46805702127,-268491.5213815825,3990.57425,851097.1834210639,50.00327033717255,4.0
12/15(금),9,-285.65830152293296,-264.78196084313737,-257.69232495804386,-184354.4914733361,-65521.27087286503,-60538.134236467085,-58295.08664726644,-0.9884484155626724,-0.9971521173881812,-0.9963448546016064,-0.9814885919184864,230.7737838482195,230.30315291939527,231.2987330253696,-847281.6718602481,-299085.6791324843,-279646.30084527936,-268549.6661205744,3990.57425,851281.6017858381,50.01413240244052,4.0
12/15(금),10,-287.308656734394,-266.9383305347057,-261.6314654959072,-184756.6773696951,-65424.97117169279,-60576.784715278765,-58754.92179089642,-0.9884693451110016,-0.9968469877942662,-0.9959369684504302,-0.981434386245665,229.15609707816677,228.65066894045032,229.54924265888772,-847465.9973524668,-299151.21356233204,-279706.81136748893,-268607.9687351459,3990.57425,851465.9493524669,50.01460106414165,4.0
12/15(금),11,-286.5634716524247,-267.9313611119645,-262.6223291583553,-184111.50386800975,-64989.56012007755,-60513.9010427529,-58608.04171055482,-0.9870052047335728,-0.9964533523325164,-0.995493856519682,-0.9794829700886126,228.2713913424731,227.6925748659945,228.5486108775728,-847650.4477264091,-299216.55840310326,-279767.29215880303,-268666.5934770028,3990.57425,851650.3997264091,49.98893805949167,4.0
12/15(금),12,-286.4404575945918,-266.772854444255,-260.23037788087606,-184111.21260924017,-65212.99838039037,-60504.51289274502,-58393.70123851237,-0.9883869158046256,-0.9973129357537694,-0.996288473757081,-0.9814799067539316,229.06820385784667,228.4863812123748,229.43684007073364,-847834.6916624327,-299281.5817052271,-279827.83550197846,-268725.2808612298,3990.57425,851834.6537559353,49.98988041014853,4.0
12/15(금),13,-285.8487634641453,-265.25357659607903,-261.1204603035221,-184298.30926503695,-65241.246463329895,-60316.017870952855,-58741.04500626516,-0.988866833303325,-0.9973443574140268,-0.9965984331547072,-0.9818439139111284,229.59500742291996,229.12784136120757,229.9535246717604,-848018.9031020108,-299346.829429004,-279888.3792420038,-268783.7126175035,3990.57425,852018.8769760112,50.00531938052122,4.0
12/15(금),14,-285.36719563616435,-264.84596589625085,-259.31252090738974,-184357.10421861397,-65291.47134497449,-60432.308205611735,-58633.32512507728,-0.9895854164049568,-0.9975846302221424,-0.997121583167462,-0.9838324755790584,230.10698364711104,229.6699606817644,230.6185213988371,-848203.276340584,-299412.10920395685,-279948.73103019467,-268842.43241893256,3990.57425,852203.228340584,49.99015523151988,4.0
12/15(금),15,-284.5365890318088,-266.0917855876648,-256.8619759152517,-184636.92305730184,-65368.81563860286,-60953.21569797595,-58314.891730030766,-0.9898862097029362,-0.997923063391706,-0.9975754672321036,-0.98430512251952,231.03512850841992,230.49466306423275,231.5350728052239,-848387.7793027303,-299477.48200305033,-280009.2080175768,-268901.0855946032,3990.57425,852387.7313027303,49.99412394193814,4.0
12/15(금),16,-285.2230051329106,-266.0260562803053,-256.28256440903533,-184872.34837862744,-65562.46609317695,-61003.46770861746,-58306.41396957036,-0.9899138940892768,-0.9979834579517712,-0.9978560142433596,-0.9853459054883296,231.2255025975187,230.75899268133543,231.85217767687655,-848572.3639822006,-299542.82907702937,-280070.1389107336,-268959.3923069377,3990.57425,852572.3159822006,50.00133124686461,4.0
12/15(금),17,-283.7937659340367,-264.542025281232,-254.44653647307663,-184630.2117867396,-65498.07070305005,-60912.89232672941,-58219.24912172933,-0.991077462295594,-0.998675345174503,-0.998588797068725,-0.9876025962181144,232.03004292781424,231.57492633979385,232.64683613100848,-848756.9821566064,-299608.3073532462,-280131.0427001141,-269017.60960948194,3990.57425,852756.9153503422,50.005572502859536,4.0
12/15(금),18,-285.14800169470254,-265.49153201925054,-254.4571410431063,-184505.50904485377,-65633.57789455718,-60907.08240015664,-57964.84804345775,-0.989596374987142,-0.9977743334797616,-0.9972720030429876,-0.9851535262084582,231.5660311701612,230.99505610552043,232.2165306815372,-848941.764427821,-299673.87573485327,-280192.0096336941,-269075.90737177373,3990.57425,852941.7484278211,50.00894899254892,4.0
12/15(금),19,-284.54684037217044,-264.6751132617197,-254.3101499099865,-184590.7785141965,-65627.13515991895,-60874.84242640377,-58088.80176222167,-0.9900009317359826,-0.9983987579214616,-0.998215336052944,-0.9866350267444328,231.9779370988645,231.51002346895348,232.643357342145,-849126.4065693031,-299739.54049329483,-280252.96377310104,-269133.89861540723,3990.57425,853126.3585693032,50.002557336394375,4.0
12/15(금),20,-283.56860906873715,-264.3537707869511,-254.67955514750156,-185168.75725476787,-65632.05965258887,-61050.81326960749,-58485.88394872353,-0.9906783213803364,-0.9986650762562478,-0.9986347664353228,-0.9886199156890082,232.8197369623612,232.38740087107084,233.4662190017616,-849311.1729348935,-299805.20391444146,-280313.89122829784,-269192.0421046542,3990.57425,853311.0929348936,50.0048157888704,4.0
12/15(금),21,-282.656228979786,-263.6034617492105,-255.3465247918601,-184776.328690001,-65332.34699628795,-60848.84155958564,-58595.14079604782,-0.989837547338686,-0.9982042573108196,-0.9983807774524176,-0.988503154365331,232.7774504463452,232.44021855265697,233.41019767284388,-849496.0659380988,-299870.7388530767,-280374.8568556559,-269250.47316815594,3990.57425,853496.0245643886,50.008693586906745,4.0
12/15(금),22,-284.4123579367655,-265.2069244606942,-257.058902828407,-184807.0413541212,-65345.90935392673,-60828.939620345496,-58632.192089690776,-0.9913349966232722,-0.9989295080286702,-0.9991426673221302,-0.9893133841757072,231.06031705291943,230.72130208630784,231.6980328605859,-849681.0233944858,-299936.1139522137,-280435.7773814953,-269309.0963732768,3990.57425,853680.9433944857,50.00015984846486,4.0
12/15(금),23,-284.4004077893972,-265.35476632569026,-256.7026793076741,-184908.37002937504,-65361.65313688781,-60899.21159996591,-58647.50523993708,-0.991211819028438,-0.9989107493792692,-0.9992049432359328,-0.9899940470574116,231.17250161593932,230.89918365981893,231.88862445492884,-849865.8524568578,-300001.4889118038,-280496.640402286,-269367.75145526807,3990.57425,853865.8364568579,49.99987260424512,4.0
12/16(토),0,-285.2090694494399,-266.8566692393867,-258.3882546348684,-185153.55271715933,-65308.11673755176,-61041.02725277828,-58804.40913583425,-0.9910575137094492,-0.9986676411683412,-0.9990284008966426,-0.9896503073591522,230.3987375616045,230.1335829640597,231.06318774258844,-850050.7504318325,-300066.865611274,-280557.56906061084,-269426.3693731108,3990.57425,854050.7597324956,50.00026379227899,5.0
12/16(토),1,-285.8536811703404,-267.14537432132977,-258.7183988980043,-185297.07369693535,-65418.33274569643,-61068.047105588914,-58810.69433144557,-0.9908675754014944,-0.9988584666615408,-0.999242404180364,-0.9897065586983012,230.26790669389712,230.03400642250412,230.9484603352281,-850235.7688528417,-300132.0983020481,-280618.54853428056,-269485.118329013,3990.57425,854235.7208528416,50.00080922196898,5.0
12/16(토),2,-285.5012422712207,-266.6473400827225,-258.7314720988384,-185181.4620672442,-65348.287718669926,-60994.08430061117,-58839.090007415376,-0.9905432422979724,-0.9988184495744462,-0.9993481060708166,-0.9895432806563444,230.25950025474623,230.09192842694256,230.9665756983996,-850420.8225127233,-300197.4279422712,-280679.5397542411,-269543.8600667411,3990.57425,854420.7834507534,49.9953140726739,5.0
12/16(토),3,-285.08214678704826,-266.2569209226009,-258.69743804699215,-184976.43453565484,-65236.88694190891,-60895.9415517987,-58843.60613019632,-0.9909735910234354,-0.9989598741906888,-0.9994481727375824,-0.9901909936098494,230.2049862894929,230.05445050572817,230.90628836438736,-850605.8514949542,-300262.70790446294,-280740.4587483181,-269602.66706081806,3990.57425,854605.7894010991,50.00078404492238,5.0
12/16(토),4,-285.4801704242429,-266.52131932286323,-258.9933174881403,-185075.85520258668,-65271.92966899696,-60892.61647956802,-58911.30975866031,-0.9914044079108068,-0.9987419339576814,-0.999136916765064,-0.9903508597961582,230.03185209591416,229.86315889069445,230.75726391777567,-850790.8096781282,-300327.9579276704,-280801.37547604274,-269661.472586915,3990.57425,854790.7616781283,50.00621265078632,5.0
12/16(토),5,-285.63420627496794,-265.8704837509385,-258.3027534687891,-184997.82718469197,-65396.49611344121,-60817.38137515501,-58783.94986197959,-0.9909287352804668,-0.9989405096582076,-0.9994187904228312,-0.990025644951478,230.252853247106,230.0623576396852,231.0303107235164,-850975.8995798039,-300393.27060118056,-280862.24010993465,-269720.3851811887,3990.57425,854975.851579804,50.00646815587263,5.0
12/16(토),6,-286.9597233796493,-267.04175040492066,-258.1220166390752,-184793.10052734023,-65486.14628460211,-60836.91292861543,-58470.04072767006,-0.9908553611183026,-0.9983693625451644,-0.9986925474817164,-0.9882480052698832,229.56579243743863,229.240980138627,230.3448173953491,-851160.8152790543,-300458.61757799843,-280923.04667635146,-269779.1473372044,3990.57425,855160.7672790543,50.009311621634566,5.0
12/16(토),7,-286.1317660169492,-266.11383111138,-256.5951521528529,-184445.0968354787,-65474.75335893091,-60789.74760947363,-58180.59469369068,-0.9882374382217396,-0.9977194697483238,-0.9979647103913482,-0.9855922253978444,230.5740788583251,230.2198098324361,231.35013771138208,-851345.5831765382,-300524.1215416906,-280983.8786421794,-269837.6113051682,3990.57425,855345.5671765382,50.00549084391767,5.0
12/16(토),8,-285.90433494448644,-265.846280610411,-255.3686192520814,-184511.78142514155,-65608.18877977338,-60875.27097651078,-58028.32122810388,-0.9881657450689382,-0.9975267184826536,-0.9975515900015216,-0.9846286431990394,231.27746984517103,230.85900405270053,232.04862989516533,-851530.224288568,-300589.6579355345,-281044.743012856,-269895.847325356,3990.57425,855530.2039612464,50.01057932474796,5.0
12/16(토),9,-285.87369355635906,-265.8531705736916,-254.6967112608912,-184697.09400927275,-65743.11586897388,-60993.90165164305,-57960.076713325696,-0.9883102593018858,-0.9977326595927124,-0.997634364065611,-0.984539821829954,231.67994302163976,231.22509150344555,232.42656546573144,-851714.7935637063,-300655.2830863898,-281105.63677123544,-269953.8930837355,3990.57425,855714.7686288607,50.01780400192818,5.0
12/16(토),10,-284.3873925290713,-265.0680832326893,-254.2304942332282,-184494.93531634912,-65544.23351013026,-60965.75555159603,-57984.94589861555,-0.9881238506845732,-0.9980106587785896,-0.9980620789803952,-0.9850042301189378,232.16151800670792,231.73805134299604,232.86299861107085,-851899.3980464955,-300720.9539707484,-281166.6062654985,-270011.81366749865,3990.57425,855899.3295912455,50.016119407057886,5.0
12/16(토),11,-284.2528428219235,-264.5111495656163,-253.49339154008376,-184544.52169359813,-65658.6969476186,-60941.86269749076,-57943.96255906504,-0.9881690699053176,-0.9980588285893596,-0.9980679656059144,-0.9850268679255962,232.6203280011356,232.19994501601343,233.35964827684455,-852084.013084435,-300786.5528007374,-281227.62194481166,-270069.834651386,3990.57425,856083.965084435,50.00302461047194,5.0
12/16(토),12,-237.24526651696291,-221.6443625552356,-211.15185316506705,-153517.8714001255,-54527.78495195172,-50866.20217398079,-48123.883725371365,-0.8589804572269764,-0.8716723675246272,-0.8695254245775906,-0.8765986689211819,232.5735835659465,232.03345351332015,233.1297452490551,-852268.6410904394,-300852.2432525582,-281288.6129189406,-270127.7856896318,3990.57425,856268.5975486307,50.00756628654396,5.0
12/16(토),13,-264.43916702554696,-248.20334293277023,-236.58279309675123,-171898.64758353867,-60922.02499485188,-57033.39400613762,-53943.22772043312,-0.9882598330866058,-0.9986444957082722,-0.9986388729467732,-0.986866815869479,231.79425311257856,231.27376692116252,232.31929263547883,-852422.1200481348,-300906.7605170477,-281339.49182854494,-270175.9071400421,3990.786249999999,856422.3280481348,50.01755536983821,5.0
12/16(토),14,-284.2028026123843,-266.5555172074726,-254.9116142637943,-184449.7786713208,-65325.77896026886,-61110.42078758504,-58013.578806992526,-0.9904731463659862,-0.9988939776103816,-0.9988967576083888,-0.9869754950771435,231.13434985774475,230.6072450963138,231.70766868926856,-852594.2870252886,-300967.7549881231,-281396.5821542628,-270229.92532040266,3990.786249999999,856594.4310252886,50.003650983244775,5.0
12/16(토),15,-285.69352341979913,-267.2270412712982,-256.7577649810113,-184986.9115142175,-65493.57308254972,-61139.05787441473,-58354.27977458602,-0.9905703686961012,-0.9988582244363574,-0.9990645710411022,-0.9877930022184936,230.57380387184983,230.15875752079936,231.23073369919368,-852778.9897350234,-301033.1625311541,-281457.79772417445,-270288.0369171948,3990.786249999999,856779.1657350233,49.99843836291185,5.0
12/16(토),16,-288.1355736093814,-268.7515604531194,-257.93498821721954,-185109.89903154623,-65676.69949657719,-61129.427474492535,-58303.772167315896,-0.9903043045607824,-0.998633491388479,-0.9987289937416108,-0.9877058409624958,229.3252501594403,228.91518362903588,230.0323318253312,-852963.8812188146,-301098.6329316635,-281518.91621877154,-270346.3715058796,3990.786249999999,856964.0892188146,49.98651247994139,5.0
12/16(토),17,-287.1513463523549,-268.1125129535975,-257.04720068236344,-184730.3016128258,-65533.31784279477,-61043.57757881023,-58153.40615455656,-0.9897126140382604,-0.9986413818721565,-0.9985899993100428,-0.987521222521108,229.67401272618037,229.18404619630948,230.34544118738023,-853148.7759504033,-301164.20048243453,-281579.9717959678,-270404.61110950104,3990.786249999999,857148.9519504033,50.01381290925216,5.0
12/16(토),18,-285.865695924893,-267.09404240092766,-255.20952498336,-184797.91589454096,-65624.93240214343,-61153.15914613965,-58019.82489448123,-0.9889233154740532,-0.9986996264793052,-0.998544933141908,-0.9865618471488328,231.2161049970492,230.68861184252077,231.85647381770235,-853333.6661702975,-301229.8015779012,-281641.06082699524,-270462.78807608923,3990.786249999999,857333.8190434857,49.994717257764414,5.0
12/16(토),19,-284.7859355372035,-266.67119553280065,-254.17365402505823,-184616.74715806657,-65539.327309753,-61191.18059122617,-57886.23933538439,-0.9883367590777368,-0.9988513595715364,-0.9986175337790992,-0.986553885365394,231.83611158259455,231.2543197988847,232.41718015098076,-853518.378836007,-301295.4335044192,-281702.1807578357,-270520.8040112522,3990.786249999999,857518.5868360071,50.005382457894925,5.0
12/16(토),20,-284.4865858639821,-266.36432219139266,-255.237084801468,-185045.5714400828,-65529.29210881235,-61229.22530257467,-58287.05451194248,-0.9894249234249006,-0.9989080860358504,-0.9989499624232344,-0.987916733911786,232.09894220627984,231.62158130864867,232.69007727193085,-853703.212074378,-301361.0019430089,-281763.42917062604,-270578.78839824314,3990.786249999999,857703.388074378,50.00117172716299,5.0
12/16(토),21,-283.73490411112857,-264.9870080375107,-255.0659263826389,-184857.85397997903,-65475.36996414122,-61032.64942991903,-58349.83529623647,-0.988477847685239,-0.9988376406171692,-0.9990433155204006,-0.9880748278725692,232.5090212667855,232.11390853922097,233.1690624207718,-853888.1675885075,-301426.5043542631,-281824.6116753358,-270637.0269964086,3990.786249999999,857888.3115885075,50.00411716802975,5.0
12/16(토),22,-283.34257071984587,-264.14977657145823,-254.85162114426456,-184947.5843980136,-65503.62361153328,-60969.68156500492,-58474.27968162391,-0.9898889160101192,-0.9989064737111952,-0.999268809963072,-0.9889988948953904,232.9255741127327,232.62646429849804,233.63809973160312,-854073.0691292454,-301492.0103166078,-281885.66952224844,-270695.39672788914,3990.786249999999,858073.2451292453,49.99736255230557,5.0
