day_label,hour,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,weekday
12/13(수),7,8.591083333333334,8.801916666666667,7.814999999999999,4311.333333333333,1496.6891666666668,1506.8333333333333,1307.2615,0.9501833333333334,0.8880250000000001,0.7925000000000001,0.1203,3604.3485,229.31666666666663,229.14583333333331,230.22083333333333,56006.865327838896,31320.197718333333,31320.197718333333,0.0,56006.865327838896,0.0,50.06233333333333,2.0
12/13(수),8,7.822666666666667,8.605916666666667,6.946083333333333,4175.883,1448.9366666666667,1460.2576666666669,1175.729,0.954575,0.8884333333333334,0.7923000000000001,0.108325,3577.94525,228.78,228.5675,229.77083333333331,56011.035327838894,31323.67771833333,31323.67771833333,0.0,56011.035327838894,0.0,50.07333333333334,2.0
12/13(수),9,1.1124166666666668,1.1141666666666667,0.0,437.6558333333333,232.8898333333333,204.74616666666668,0.0,0.994,0.915575,0.8040583333333334,0.0,48.75525,228.965,228.735,229.89083333333332,56015.185327838895,31327.18771833333,31327.18771833333,0.0,56015.185327838895,0.0,50.077666666666666,2.0
12/13(수),10,8.601166666666668,8.804166666666667,7.8175,4306.2300000000005,1496.5006666666666,1502.3333333333333,1306.7906666666668,0.9495666666666666,0.8846833333333334,0.7926583333333334,0.1190416666666666,3633.906166666666,227.2383333333333,226.9975,227.9658333333333,56015.6253278389,31327.237718333334,31327.237718333334,0.0,56015.6253278389,0.0,50.0815,2.0
12/13(수),11,7.737833333333333,7.340333333333334,6.2675,3858.376333333333,1356.5593333333334,1351.6553333333334,1064.8048333333334,0.9622083333333332,0.8868583333333333,0.7926833333333333,0.0996166666666666,3073.5666666666666,226.4625,226.14583333333331,226.94,56019.7753278389,31330.75771833333,31330.75771833333,0.0,56019.7753278389,0.0,50.06925,2.0
12/13(수),12,17.283333333333335,16.98858333333333,16.0945,9094.959666666666,3083.0928333333336,3092.4176666666667,2830.94,0.9253333333333332,0.869075,0.7930166666666667,0.2441833333333333,7161.394,228.3675,227.825,228.74416666666667,56023.4453278389,31333.66771833333,31333.66771833333,0.0,56023.4453278389,0.0,50.10308333333333,2.0
12/13(수),13,8.037833333333333,8.821666666666665,7.1658333333333335,4364.901,1524.3041666666666,1514.1027499999998,1224.1003333333333,0.9568,0.8874833333333334,0.7919250000000001,0.1110666666666666,3589.063833333333,229.4258333333333,228.97083333333333,229.875,56032.3853278389,31340.75771833333,31340.75771833333,0.0,56032.3853278389,0.0,50.09033333333333,2.0
12/13(수),14,8.358333333333333,8.179333333333334,7.498083333333333,4057.3735,1423.882,1413.0866666666666,1271.334833333333,0.9527833333333332,0.8888750000000001,0.7946000000000001,0.1153166666666666,3274.0331666666666,229.76583333333332,229.2108333333333,230.1266666666667,56036.785327838894,31344.42771833333,31344.42771833333,0.0,56036.785327838894,0.0,50.08841666666667,2.0
12/13(수),15,9.769833333333334,9.94025,8.972166666666668,4779.253333333333,1659.5908333333332,1654.1233333333332,1510.4108333333331,0.943825,0.8819083333333334,0.7892833333333334,0.1382583333333333,3973.2071666666666,229.455,228.90583333333333,229.75916666666663,56040.8453278389,31347.767718333333,31347.767718333333,0.0,56040.8453278389,0.0,50.083666666666666,2.0
12/13(수),16,9.918666666666669,9.776166666666668,9.135833333333332,4638.617499999999,1610.3476666666668,1606.831,1514.6003333333333,0.9416833333333332,0.8770166666666667,0.7857333333333334,0.1418166666666666,3961.2855,229.7,229.1775,230.1575,56045.575327838895,31351.767718333333,31351.767718333333,0.0,56045.575327838895,0.0,50.086083333333335,2.0
12/13(수),17,9.259333333333332,9.415666666666668,8.457666666666666,4600.922666666666,1597.3328333333334,1594.1756666666663,1433.2101666666667,0.944275,0.8815666666666667,0.7902,0.1312166666666666,3948.383833333333,229.94833333333327,229.45416666666668,230.54416666666663,56050.1353278389,31355.65771833333,31355.65771833333,0.0,56050.1353278389,0.0,50.09283333333334,2.0
12/13(수),18,13.142166666666666,14.024666666666668,13.18025,6320.884666666667,2163.1633333333334,2164.8033333333333,2208.532083333333,0.9214416666666666,0.8641000000000001,0.7840083333333333,0.2047083333333333,5424.226583333333,229.71833333333333,229.1825,230.24,56054.6253278389,31359.447718333333,31359.447718333333,0.0,56054.6253278389,0.0,50.091,2.0
12/13(수),19,13.084583333333336,13.291166666666667,12.430916666666668,6581.861,2245.7295,2254.6583333333333,2081.7165,0.9217833333333334,0.8675250000000001,0.7826333333333334,0.19205,5785.1765,230.23,229.75583333333333,230.86666666666667,56061.1353278389,31365.057718333333,31365.057718333333,0.0,56061.1353278389,0.0,50.092,2.0
12/13(수),20,9.336083333333333,10.33125,9.442916666666669,4626.420083333333,1610.563,1604.3065,1540.6159166666666,0.9324,0.8728333333333335,0.7864833333333333,0.1435749999999999,4083.1933333333336,231.98416666666665,231.5483333333333,232.5758333333333,56067.5653278389,31370.77771833333,31370.77771833333,0.0,56067.5653278389,0.0,50.09108333333334,2.0
12/13(수),21,9.705166666666669,9.871166666666666,8.901250000000001,4368.757500000001,1522.7485,1518.6813333333334,1488.9905,0.9426666666666668,0.88125,0.7882083333333334,0.1381416666666667,3650.1351666666665,230.95583333333332,230.63583333333327,231.5825,56072.145327838894,31374.807718333333,31374.807718333333,0.0,56072.145327838894,0.0,50.10383333333333,2.0
12/13(수),22,9.898666666666667,8.8575,7.834,4619.163666666666,1608.7515833333334,1602.9178333333334,1318.2050000000002,0.9503,0.8793083333333335,0.7858583333333334,0.120825,3984.020916666667,230.21,229.92666666666668,230.78166666666667,56076.465327838894,31378.447718333333,31378.447718333333,0.0,56076.465327838894,0.0,50.10091666666666,2.0
12/13(수),23,9.010416666666666,8.67375,7.6445,4482.339666666667,1550.2589999999998,1546.1785000000002,1270.767833333333,0.9499833333333334,0.8802416666666667,0.7821583333333334,0.120725,3915.397166666666,230.0525,229.83083333333332,230.64666666666665,56081.005327838895,31382.357718333333,31382.36771833333,0.0,56081.005327838895,0.0,50.10183333333334,2.0
12/14(목),0,8.685833333333333,8.86725,7.810999999999999,4597.504,1604.184,1598.4258333333337,1316.0415,0.9507333333333332,0.8793833333333333,0.7934166666666668,0.1211083333333333,3963.2153333333335,229.6525,229.41083333333333,230.1891666666667,56085.365327838896,31386.057718333333,31386.057718333333,0.0,56085.365327838896,0.0,50.10433333333334,3.0
12/14(목),1,9.272,8.843333333333334,7.779416666666666,4611.894333333333,1608.9136666666668,1600.9626666666666,1309.4458333333334,0.9509666666666666,0.8866916666666668,0.7898083333333333,0.1205916666666666,3933.97625,229.54083333333332,229.39583333333331,230.09833333333333,56089.8153278389,31389.857718333333,31389.86771833333,0.0,56089.8153278389,0.0,50.099500000000006,3.0
12/14(목),2,9.288,10.142333333333331,9.088500000000002,4632.026,1615.2910000000002,1610.3979166666666,1502.3286666666668,0.9393916666666668,0.879,0.787425,0.142575,3947.465333333333,229.8608333333333,229.74416666666667,230.36166666666668,56094.2753278389,31393.63771833333,31393.63771833333,0.0,56094.2753278389,0.0,50.09191666666666,3.0
12/14(목),3,12.1465,12.7445,11.708,6007.226333333334,2071.8976666666667,2070.097166666667,1969.88125,0.929125,0.87205,0.788675,0.181625,5077.858666666667,229.73916666666668,229.59416666666667,230.2158333333333,56098.81532783891,31397.50771833333,31397.50771833333,0.0,56098.8153278389,0.0,50.09083333333333,3.0
12/14(목),4,11.60425,11.849333333333334,10.115833333333336,5841.188833333334,2016.4193333333333,2014.1231666666667,1703.7628333333334,0.9321166666666668,0.8758416666666666,0.78715,0.15815,5000.462666666667,229.16916666666663,229.04083333333332,229.66833333333332,56105.215327838894,31402.987718333334,31402.987718333334,0.0,56105.215327838894,0.0,50.08733333333334,3.0
12/14(목),5,9.939333333333334,10.158666666666669,9.112166666666669,5216.245833333333,1806.4765,1806.1118333333332,1515.875,0.9411333333333334,0.8804583333333333,0.7895916666666667,0.1445333333333333,4562.132500000001,228.4875,228.25833333333333,228.935,56111.0153278389,31408.017718333333,31408.017718333333,0.0,56111.0153278389,0.0,50.078,3.0
12/14(목),6,9.214416666666668,9.4225,8.4,4582.471166666667,1594.1411666666668,1594.2886666666666,1393.2353333333333,0.9438583333333334,0.8814916666666668,0.7918666666666667,0.1304583333333333,3911.173333333333,228.84833333333333,228.6475,229.44333333333333,56116.0453278389,31412.397718333334,31412.397718333334,0.0,56116.045327838896,0.0,50.07516666666667,3.0
12/14(목),7,9.600833333333332,9.787416666666669,8.785,4632.057833333333,1611.4203333333332,1607.8446666666669,1462.6443333333334,0.9430916666666668,0.88125,0.7899833333333334,0.1383,3916.0943333333335,228.915,228.69166666666663,229.53,56120.5253278389,31416.18771833333,31416.197718333333,0.0,56120.5253278389,0.0,50.07558333333333,3.0
12/14(목),8,8.648916666666668,8.831916666666666,8.814333333333334,4342.534666666666,1518.3810833333334,1512.8893333333333,1472.8310833333337,0.9512,0.8878416666666666,0.7927583333333333,0.137975,3580.2885,228.8383333333333,228.6125,229.355,56125.075327838895,31420.06771833333,31420.06771833333,0.0,56125.075327838895,0.0,50.08666666666667,3.0
