ts,meter_urn,measurement,value,lstm_flag,if_flag,iqr_flag,score,label
2018-11-08 21:00:00+00:00,V.Z82,PF,-0.8857614730729285,0,1,0,1,주의
2018-11-08 22:00:00+00:00,V.Z82,PF,0.2932669863378104,0,1,0,1,주의
2018-11-08 23:00:00+00:00,V.Z82,PF,-0.5456926480692883,1,1,0,2,경고
2018-11-09 00:00:00+00:00,V.Z82,PF,-0.8928587091915662,0,1,0,1,주의
2018-11-09 01:00:00+00:00,V.Z82,PF,-0.8977219472163259,0,1,0,1,주의
2018-11-09 02:00:00+00:00,V.Z82,PF,-0.9003829153875511,0,1,0,1,주의
2018-11-09 03:00:00+00:00,V.Z82,PF,-0.1426359059526903,1,0,0,1,주의
2018-11-09 06:00:00+00:00,V.Z82,PF,0.4923981129502253,0,1,0,1,주의
2018-11-09 07:00:00+00:00,V.Z82,PF,-0.8580122908779628,0,1,0,1,주의
2018-11-09 08:00:00+00:00,V.Z82,PF,0.4825317947909657,0,1,0,1,주의
2018-11-09 09:00:00+00:00,V.Z82,PF,-0.4050271095169907,1,1,0,2,경고
2018-11-10 10:00:00+00:00,V.Z82,PF,-0.5051729724247245,1,0,0,1,주의
2018-11-11 06:00:00+00:00,V.Z82,PF,-0.7777461252278753,0,1,0,1,주의
2018-11-11 17:00:00+00:00,V.Z82,PF,-0.3936698773190979,1,0,0,1,주의
2018-11-12 00:00:00+00:00,V.Z82,PF,-0.7656820296082231,1,0,0,1,주의
2018-11-12 01:00:00+00:00,V.Z82,PF,-0.8862977984878752,0,1,0,1,주의
2018-11-12 06:00:00+00:00,V.Z82,PF,0.6347045353634494,1,1,0,2,경고
2018-11-12 07:00:00+00:00,V.Z82,PF,-0.8388984728667715,0,1,0,1,주의
2018-11-12 08:00:00+00:00,V.Z82,PF,0.8328134477150855,0,1,0,1,주의
2018-11-12 09:00:00+00:00,V.Z82,PF,0.3132403953333803,0,1,0,1,주의
2018-11-14 04:00:00+00:00,V.Z82,PF,-0.338864436911212,1,0,0,1,주의
2018-11-14 19:00:00+00:00,V.Z82,PF,-0.1967108104553468,1,0,0,1,주의
2018-11-15 04:00:00+00:00,V.Z82,PF,-0.3417573586313264,1,0,0,1,주의
2018-11-15 10:00:00+00:00,V.Z82,PF,-0.055089822589293,1,0,0,1,주의
2018-11-16 17:00:00+00:00,V.Z82,PF,-0.6628656940327751,1,0,0,1,주의
2018-11-16 21:00:00+00:00,V.Z82,PF,-0.2871512936594017,1,0,0,1,주의
2018-11-16 23:00:00+00:00,V.Z82,PF,0.5375571344572987,0,1,0,1,주의
2018-11-17 15:00:00+00:00,V.Z82,PF,-0.2062449037561274,1,0,0,1,주의
2018-11-17 20:00:00+00:00,V.Z82,PF,-0.9128795459776178,0,1,0,1,주의
2018-11-17 21:00:00+00:00,V.Z82,PF,-0.9191134650925156,0,1,0,1,주의
2018-11-17 22:00:00+00:00,V.Z82,PF,-0.9154093165425,0,1,0,1,주의
2018-11-18 13:00:00+00:00,V.Z82,PF,-0.241119785472815,1,0,0,1,주의
2018-11-18 14:00:00+00:00,V.Z82,PF,-0.9234167824794008,0,1,0,1,주의
2018-11-18 15:00:00+00:00,V.Z82,PF,-0.9194715143260954,0,1,0,1,주의
2018-11-18 16:00:00+00:00,V.Z82,PF,-0.916516291350126,0,1,0,1,주의
2018-11-18 17:00:00+00:00,V.Z82,PF,-0.915799283650187,0,1,0,1,주의
2018-11-18 18:00:00+00:00,V.Z82,PF,-0.917731513110031,0,1,0,1,주의
2018-11-18 19:00:00+00:00,V.Z82,PF,-0.9129597198946328,0,1,0,1,주의
2018-11-18 20:00:00+00:00,V.Z82,PF,-0.9159829534424678,0,1,0,1,주의
2018-11-18 23:00:00+00:00,V.Z82,PF,0.5036594633878366,1,0,0,1,주의
2018-11-19 00:00:00+00:00,V.Z82,PF,-0.9221801677694992,0,1,0,1,주의
2018-11-19 01:00:00+00:00,V.Z82,PF,-0.900992758688,0,1,0,1,주의
2018-11-19 02:00:00+00:00,V.Z82,PF,-0.9110157611634994,0,1,0,1,주의
2018-11-19 03:00:00+00:00,V.Z82,PF,-0.9136356891031058,0,1,0,1,주의
2018-11-19 04:00:00+00:00,V.Z82,PF,-0.9133617583248348,0,1,0,1,주의
2018-11-19 20:00:00+00:00,V.Z82,PF,0.3870141350728847,0,1,0,1,주의
2018-11-20 00:00:00+00:00,V.Z82,PF,-0.766756462191318,0,1,0,1,주의
2018-11-20 01:00:00+00:00,V.Z82,PF,-0.8924140027250738,0,1,0,1,주의
2018-11-20 02:00:00+00:00,V.Z82,PF,0.3767413296352535,0,1,0,1,주의
2018-11-20 03:00:00+00:00,V.Z82,PF,-0.6035519547493758,0,1,0,1,주의
2018-11-20 04:00:00+00:00,V.Z82,PF,-0.8852572285710639,0,1,0,1,주의
2018-11-20 16:00:00+00:00,V.Z82,PF,-0.6577433209038446,1,0,0,1,주의
2018-11-20 20:00:00+00:00,V.Z82,PF,0.6832998530007894,0,1,0,1,주의
2018-11-20 21:00:00+00:00,V.Z82,PF,-0.8751315424020494,0,1,0,1,주의
2018-11-20 22:00:00+00:00,V.Z82,PF,0.0355022290928498,0,1,0,1,주의
2018-11-20 23:00:00+00:00,V.Z82,PF,-0.2166987510552135,1,0,0,1,주의
2018-11-22 00:00:00+00:00,V.Z82,PF,-0.615939000425389,0,1,0,1,주의
2018-11-24 07:00:00+00:00,V.Z82,PF,0.6886436976883944,1,0,0,1,주의
2018-11-24 09:00:00+00:00,V.Z82,PF,-0.849512637787395,0,1,0,1,주의
2018-11-24 11:00:00+00:00,V.Z82,PF,0.6403886860784176,0,1,0,1,주의
2018-11-24 12:00:00+00:00,V.Z82,PF,0.6710554224737584,0,1,0,1,주의
2018-11-25 12:00:00+00:00,V.Z82,PF,0.1791973202427238,0,1,0,1,주의
2018-11-26 00:00:00+00:00,V.Z82,PF,-0.7355262779858381,1,0,0,1,주의
2018-11-26 03:00:00+00:00,V.Z82,PF,-0.7430387963381635,0,1,0,1,주의
2018-11-27 08:00:00+00:00,V.Z82,PF,0.2286508756249197,0,1,0,1,주의
2018-11-27 09:00:00+00:00,V.Z82,PF,0.1236173761304876,0,1,0,1,주의
2018-11-28 16:00:00+00:00,V.Z82,PF,-0.1491012309110914,0,1,0,1,주의
2018-11-29 02:00:00+00:00,V.Z82,PF,0.90665895441469,0,1,0,1,주의
2018-11-29 03:00:00+00:00,V.Z82,PF,0.9078047600714249,0,1,0,1,주의
2018-11-29 10:00:00+00:00,V.Z82,PF,-0.0201524444217131,0,1,0,1,주의
2018-11-29 11:00:00+00:00,V.Z82,PF,-0.7024692382088206,0,1,0,1,주의
2018-11-30 01:00:00+00:00,V.Z82,PF,-0.7377637975048607,0,1,0,1,주의
2018-11-30 02:00:00+00:00,V.Z82,PF,-0.4389366283937539,1,0,0,1,주의
2018-11-30 06:00:00+00:00,V.Z82,PF,-0.7001968645398452,0,1,0,1,주의
2018-12-01 01:00:00+00:00,V.Z82,PF,-0.2919078700605443,1,0,0,1,주의
2018-12-01 10:00:00+00:00,V.Z82,PF,0.7036760663381162,1,1,0,2,경고
2018-12-01 11:00:00+00:00,V.Z82,PF,-0.9113648374875388,0,1,0,1,주의
2018-12-01 12:00:00+00:00,V.Z82,PF,0.6948556483931937,0,1,0,1,주의
2018-12-01 13:00:00+00:00,V.Z82,PF,-0.8998282487993524,0,1,0,1,주의
2018-12-01 14:00:00+00:00,V.Z82,PF,-0.2534171306067605,1,1,0,2,경고
2018-12-01 16:00:00+00:00,V.Z82,PF,-0.9042386946188756,0,1,0,1,주의
2018-12-01 17:00:00+00:00,V.Z82,PF,-0.8841583622255546,0,1,0,1,주의
2018-12-01 18:00:00+00:00,V.Z82,PF,-0.8812807271877924,1,0,0,1,주의
2018-12-01 20:00:00+00:00,V.Z82,PF,0.6694645586940978,0,1,0,1,주의
2018-12-01 21:00:00+00:00,V.Z82,PF,-0.8999701868825483,0,1,0,1,주의
2018-12-01 22:00:00+00:00,V.Z82,PF,-0.448938310031276,1,1,0,2,경고
2018-12-02 00:00:00+00:00,V.Z82,PF,-0.8916916543722672,0,1,0,1,주의
2018-12-02 01:00:00+00:00,V.Z82,PF,0.5951444969008558,0,1,0,1,주의
2018-12-02 02:00:00+00:00,V.Z82,PF,-0.8397268191651086,0,1,0,1,주의
2018-12-02 03:00:00+00:00,V.Z82,PF,-0.2350943045847889,0,1,0,1,주의
2018-12-02 05:00:00+00:00,V.Z82,PF,-0.9003358829352591,0,1,0,1,주의
2018-12-02 06:00:00+00:00,V.Z82,PF,0.2614829202906956,0,1,0,1,주의
2018-12-02 07:00:00+00:00,V.Z82,PF,-0.4963621866077237,1,0,0,1,주의
2018-12-02 18:00:00+00:00,V.Z82,PF,0.6816139488233689,1,1,0,2,경고
2018-12-02 19:00:00+00:00,V.Z82,PF,-0.6931570400649584,0,1,0,1,주의
2018-12-02 22:00:00+00:00,V.Z82,PF,0.0189723064519925,1,0,0,1,주의
2018-12-03 00:00:00+00:00,V.Z82,PF,-0.0763595422185155,1,0,0,1,주의
2018-12-03 03:00:00+00:00,V.Z82,PF,-0.5055762572067574,1,0,0,1,주의
2018-12-03 15:00:00+00:00,V.Z82,PF,-0.3341046387361265,1,0,0,1,주의
2018-12-03 20:00:00+00:00,V.Z82,PF,0.5844755756746377,0,1,0,1,주의
2018-12-03 22:00:00+00:00,V.Z82,PF,-0.2682564138425022,1,0,0,1,주의
2018-12-04 01:00:00+00:00,V.Z82,PF,0.7200228270918779,0,1,0,1,주의
2018-12-04 02:00:00+00:00,V.Z82,PF,-0.828441685224059,0,1,0,1,주의
2018-12-04 03:00:00+00:00,V.Z82,PF,-0.4517142300913607,1,0,0,1,주의
2018-12-04 09:00:00+00:00,V.Z82,PF,0.8722754469899413,0,1,0,1,주의
2018-12-05 04:00:00+00:00,V.Z82,PF,-0.5724992020262613,1,0,0,1,주의
2018-12-05 11:00:00+00:00,V.Z82,PF,0.7590138366032981,1,0,0,1,주의
2018-12-05 13:00:00+00:00,V.Z82,PF,0.1081470821642101,1,0,0,1,주의
2018-12-07 20:00:00+00:00,V.Z82,PF,-0.8979282541063373,0,1,0,1,주의
2018-12-07 21:00:00+00:00,V.Z82,PF,-0.8815670674609938,0,1,0,1,주의
2018-12-08 07:00:00+00:00,V.Z82,PF,-0.9070247807918392,0,1,0,1,주의
2018-12-08 08:00:00+00:00,V.Z82,PF,-0.9025933657606208,0,1,0,1,주의
2018-12-08 11:00:00+00:00,V.Z82,PF,0.3032340641258614,0,1,0,1,주의
2018-12-08 12:00:00+00:00,V.Z82,PF,-0.9091785904770738,0,1,0,1,주의
2018-12-08 13:00:00+00:00,V.Z82,PF,0.2454290781275366,0,1,0,1,주의
2018-12-08 14:00:00+00:00,V.Z82,PF,-0.4872034861564128,1,0,0,1,주의
2018-12-08 15:00:00+00:00,V.Z82,PF,-0.9095597525605132,0,1,0,1,주의
2018-12-08 16:00:00+00:00,V.Z82,PF,0.5164726685459,1,1,0,2,경고
2018-12-08 17:00:00+00:00,V.Z82,PF,-0.8004251575657814,0,1,0,1,주의
2018-12-08 18:00:00+00:00,V.Z82,PF,-0.9055067203306592,0,1,0,1,주의
2018-12-08 19:00:00+00:00,V.Z82,PF,0.5834032538123478,1,1,0,2,경고
2018-12-08 20:00:00+00:00,V.Z82,PF,-0.9067205955921588,0,1,0,1,주의
2018-12-08 21:00:00+00:00,V.Z82,PF,-0.7705750780382693,1,1,0,2,경고
2018-12-08 22:00:00+00:00,V.Z82,PF,0.4874077189365106,0,1,0,1,주의
2018-12-08 23:00:00+00:00,V.Z82,PF,-0.9155363351899009,0,1,0,1,주의
2018-12-09 00:00:00+00:00,V.Z82,PF,-0.0287627373609808,0,1,0,1,주의
2018-12-09 01:00:00+00:00,V.Z82,PF,-0.250602274428085,1,0,0,1,주의
2018-12-09 02:00:00+00:00,V.Z82,PF,-0.9173637905773124,0,1,0,1,주의
2018-12-09 03:00:00+00:00,V.Z82,PF,-0.9176689203332654,0,1,0,1,주의
2018-12-09 07:00:00+00:00,V.Z82,PF,0.1498648877865916,0,1,0,1,주의
2018-12-09 09:00:00+00:00,V.Z82,PF,-0.4696700621627819,1,0,0,1,주의
2018-12-09 12:00:00+00:00,V.Z82,PF,0.6092602524745917,1,1,0,2,경고
2018-12-09 13:00:00+00:00,V.Z82,PF,-0.8986050196875968,0,1,0,1,주의
2018-12-09 14:00:00+00:00,V.Z82,PF,-0.9100708081897372,0,1,0,1,주의
2018-12-10 02:00:00+00:00,V.Z82,PF,0.5976516939024183,0,1,0,1,주의
2018-12-10 03:00:00+00:00,V.Z82,PF,-0.8366658555004532,0,1,0,1,주의
2018-12-10 04:00:00+00:00,V.Z82,PF,-0.7288802654856007,1,1,0,2,경고
2018-12-10 12:00:00+00:00,V.Z82,PF,0.5104924050147479,0,1,0,1,주의
2018-12-10 13:00:00+00:00,V.Z82,PF,0.5301376923760501,0,1,0,1,주의
2018-12-10 15:00:00+00:00,V.Z82,PF,-0.5585443591318648,1,1,0,2,경고
2018-12-10 16:00:00+00:00,V.Z82,PF,-0.6835107958130533,0,1,0,1,주의
2018-12-11 00:00:00+00:00,V.Z82,PF,-0.216080713204832,1,0,0,1,주의
2018-12-11 03:00:00+00:00,V.Z82,PF,0.1765291237582767,0,1,0,1,주의
2018-12-11 04:00:00+00:00,V.Z82,PF,-0.1092347082164552,1,0,0,1,주의
2018-12-11 22:00:00+00:00,V.Z82,PF,0.3736475343505537,1,0,0,1,주의
2018-12-12 15:00:00+00:00,V.Z82,PF,-0.486047318355832,1,0,0,1,주의
2018-12-13 10:00:00+00:00,V.Z82,PF,-0.332199456873867,1,0,0,1,주의
2018-12-14 23:00:00+00:00,V.Z82,PF,0.533171302740593,0,1,0,1,주의
2018-12-15 00:00:00+00:00,V.Z82,PF,-0.0850010917832455,0,1,0,1,주의
2018-12-16 03:00:00+00:00,V.Z82,PF,0.4985939537170981,0,1,0,1,주의
2018-12-16 04:00:00+00:00,V.Z82,PF,0.1671113512032847,0,1,0,1,주의
2018-12-16 12:00:00+00:00,V.Z82,PF,-0.1905796024327473,1,0,0,1,주의
2018-12-16 23:00:00+00:00,V.Z82,PF,-0.543213641627745,1,0,0,1,주의
2018-12-17 12:00:00+00:00,V.Z82,PF,-0.4423710391391066,1,0,0,1,주의
2018-12-18 04:00:00+00:00,V.Z82,PF,-0.4816104240798296,1,0,0,1,주의
2018-12-18 14:00:00+00:00,V.Z82,PF,-0.6266702894535332,1,0,0,1,주의
2018-12-19 01:00:00+00:00,V.Z82,PF,-0.8036406112213925,0,1,0,1,주의
2018-12-19 15:00:00+00:00,V.Z82,PF,-0.4721360409425362,1,0,0,1,주의
2018-12-19 16:00:00+00:00,V.Z82,PF,-0.7586594286892152,0,1,0,1,주의
2018-12-19 23:00:00+00:00,V.Z82,PF,0.3409926314679619,1,0,0,1,주의
2018-12-21 08:00:00+00:00,V.Z82,PF,0.906184283667796,1,0,0,1,주의
2018-12-21 09:00:00+00:00,V.Z82,PF,-0.3605028232863992,1,0,0,1,주의
2018-12-21 16:00:00+00:00,V.Z82,PF,-0.4086691236951278,1,0,0,1,주의
2018-12-21 18:00:00+00:00,V.Z82,PF,-0.5287242941558358,1,0,0,1,주의
2018-12-22 06:00:00+00:00,V.Z82,PF,-0.5333133129609958,1,0,0,1,주의
2018-12-22 09:00:00+00:00,V.Z82,PF,0.5731493845582015,1,1,0,2,경고
2018-12-22 10:00:00+00:00,V.Z82,PF,-0.8102492617236243,0,1,0,1,주의
2018-12-22 11:00:00+00:00,V.Z82,PF,0.3940847096989266,0,1,0,1,주의
2018-12-22 12:00:00+00:00,V.Z82,PF,0.4027348212379594,1,0,0,1,주의
2018-12-22 14:00:00+00:00,V.Z82,PF,0.2167182654853651,1,0,0,1,주의
2018-12-22 16:00:00+00:00,V.Z82,PF,-0.3116954577465849,1,0,0,1,주의
2018-12-22 17:00:00+00:00,V.Z82,PF,-0.9216926414105624,1,0,0,1,주의
2018-12-22 18:00:00+00:00,V.Z82,PF,0.534257780470782,1,0,0,1,주의
2018-12-22 19:00:00+00:00,V.Z82,PF,-0.9134684390740264,0,1,0,1,주의
2018-12-22 20:00:00+00:00,V.Z82,PF,0.5076153000526961,1,1,0,2,경고
2018-12-22 21:00:00+00:00,V.Z82,PF,-0.8868238463004434,0,1,0,1,주의
2018-12-22 22:00:00+00:00,V.Z82,PF,0.2525428600184552,0,1,0,1,주의
2018-12-22 23:00:00+00:00,V.Z82,PF,-0.6061779827430488,1,0,0,1,주의
2018-12-23 02:00:00+00:00,V.Z82,PF,0.5688025542005093,0,1,0,1,주의
2018-12-23 03:00:00+00:00,V.Z82,PF,-0.9142953284645088,0,1,0,1,주의
2018-12-23 04:00:00+00:00,V.Z82,PF,-0.9241793337133192,0,1,0,1,주의
2018-12-23 14:00:00+00:00,V.Z82,PF,-0.9163671748626736,0,1,0,1,주의
2018-12-23 15:00:00+00:00,V.Z82,PF,0.435010417922938,0,1,0,1,주의
2018-12-23 16:00:00+00:00,V.Z82,PF,-0.7905866582137598,0,1,0,1,주의
2018-12-23 17:00:00+00:00,V.Z82,PF,-0.4475180090091509,1,0,0,1,주의
2018-12-24 05:00:00+00:00,V.Z82,PF,-0.9110096153285774,0,1,0,1,주의
2018-12-24 21:00:00+00:00,V.Z82,PF,-0.4815553207125074,1,0,0,1,주의
2018-12-24 22:00:00+00:00,V.Z82,PF,-0.9108725601559104,0,1,0,1,주의
2018-12-25 00:00:00+00:00,V.Z82,PF,0.4206554858494764,0,1,0,1,주의
2018-12-25 13:00:00+00:00,V.Z82,PF,-0.6796634259323281,1,0,0,1,주의
2018-12-25 14:00:00+00:00,V.Z82,PF,-0.9046960549222092,0,1,0,1,주의
2018-12-25 20:00:00+00:00,V.Z82,PF,0.597129155954685,0,1,0,1,주의
2018-12-25 21:00:00+00:00,V.Z82,PF,0.4324924354575138,0,1,0,1,주의
2018-12-27 00:00:00+00:00,V.Z82,PF,-0.904008836531442,0,1,0,1,주의
2018-12-27 01:00:00+00:00,V.Z82,PF,-0.9111142030154704,0,1,0,1,주의
2018-12-27 02:00:00+00:00,V.Z82,PF,-0.9090846220590622,0,1,0,1,주의
2018-12-27 21:00:00+00:00,V.Z82,PF,-0.9042433640195264,0,1,0,1,주의
2018-12-27 22:00:00+00:00,V.Z82,PF,-0.2376301952534252,0,1,0,1,주의
2018-12-27 23:00:00+00:00,V.Z82,PF,-0.1331917169173966,0,1,0,1,주의
2018-12-28 00:00:00+00:00,V.Z82,PF,-0.8970015310048082,0,1,0,1,주의
2018-12-28 01:00:00+00:00,V.Z82,PF,0.0096061551076551,0,1,0,1,주의
2018-12-28 02:00:00+00:00,V.Z82,PF,-0.3254615657103262,0,1,0,1,주의
2018-12-28 05:00:00+00:00,V.Z82,PF,-0.9030602216720574,0,1,0,1,주의
2018-12-28 06:00:00+00:00,V.Z82,PF,-0.9103412869903776,0,1,0,1,주의
2018-12-28 21:00:00+00:00,V.Z82,PF,0.3369924416972526,0,1,0,1,주의
2018-12-28 22:00:00+00:00,V.Z82,PF,-0.7026340175006116,0,1,0,1,주의
2018-12-28 23:00:00+00:00,V.Z82,PF,0.557781155541509,0,1,0,1,주의
2018-12-29 00:00:00+00:00,V.Z82,PF,0.4135675731091993,0,1,0,1,주의
2018-12-30 04:00:00+00:00,V.Z82,PF,-0.917312982264492,0,1,0,1,주의
2018-12-30 05:00:00+00:00,V.Z82,PF,-0.9186485082738928,0,1,0,1,주의
2018-12-30 06:00:00+00:00,V.Z82,PF,-0.9182030447655258,0,1,0,1,주의
2018-12-30 07:00:00+00:00,V.Z82,PF,-0.9139239167173702,0,1,0,1,주의
2018-12-30 08:00:00+00:00,V.Z82,PF,-0.9096418807076088,0,1,0,1,주의
2018-12-30 09:00:00+00:00,V.Z82,PF,-0.292547559117277,1,0,0,1,주의
2018-12-30 13:00:00+00:00,V.Z82,PF,-0.9088989391095108,0,1,0,1,주의
2018-12-30 15:00:00+00:00,V.Z82,PF,-0.4651669298809695,1,0,0,1,주의
2018-12-31 10:00:00+00:00,V.Z82,PF,0.4184839113786796,0,1,0,1,주의
2018-12-31 11:00:00+00:00,V.Z82,PF,-0.8821932885341245,0,1,0,1,주의
2018-12-31 12:00:00+00:00,V.Z82,PF,0.4698390236637443,0,1,0,1,주의
2018-12-31 13:00:00+00:00,V.Z82,PF,-0.7265352035812739,0,1,0,1,주의
2018-12-31 14:00:00+00:00,V.Z82,PF,0.3057595245647787,0,1,0,1,주의
2018-12-31 15:00:00+00:00,V.Z82,PF,-0.9001468610748645,0,1,0,1,주의
2018-12-31 16:00:00+00:00,V.Z82,PF,0.0619485002093839,0,1,0,1,주의
2018-12-31 17:00:00+00:00,V.Z82,PF,-0.4031104457783394,1,0,0,1,주의
2018-12-31 18:00:00+00:00,V.Z82,PF,-0.9012808479203122,0,1,0,1,주의
2018-12-31 20:00:00+00:00,V.Z82,PF,-0.5868147537443381,1,0,0,1,주의
2018-12-31 22:00:00+00:00,V.Z82,PF,0.4751289627287127,0,1,0,1,주의
2018-12-31 23:00:00+00:00,V.Z82,PF,-0.9065350434380746,0,1,0,1,주의
2019-01-01 00:00:00+00:00,V.Z82,PF,-0.9107446013805472,0,1,0,1,주의
2019-01-01 14:00:00+00:00,V.Z82,PF,-0.3418756298720838,1,0,0,1,주의
2019-01-02 01:00:00+00:00,V.Z82,PF,0.0690549134587246,0,1,0,1,주의
2019-01-02 04:00:00+00:00,V.Z82,PF,-0.8739844487062288,0,1,0,1,주의
2019-01-02 05:00:00+00:00,V.Z82,PF,-0.9139816995999334,0,1,0,1,주의
2019-01-02 23:00:00+00:00,V.Z82,PF,-0.9086030290316504,0,1,0,1,주의
2019-01-03 00:00:00+00:00,V.Z82,PF,-0.906742820541064,0,1,0,1,주의
2019-01-03 01:00:00+00:00,V.Z82,PF,-0.9191261904107204,0,1,0,1,주의
2019-01-03 02:00:00+00:00,V.Z82,PF,-0.9131887701816034,0,1,0,1,주의
2019-01-03 03:00:00+00:00,V.Z82,PF,-0.9138257444567152,0,1,0,1,주의
2019-01-03 04:00:00+00:00,V.Z82,PF,-0.8739819268054436,0,1,0,1,주의
2019-01-03 05:00:00+00:00,V.Z82,PF,-0.895823909838994,0,1,0,1,주의
2019-01-03 06:00:00+00:00,V.Z82,PF,-0.8966741317510607,0,1,0,1,주의
2019-01-03 07:00:00+00:00,V.Z82,PF,-0.9054418426370628,0,1,0,1,주의
2019-01-03 08:00:00+00:00,V.Z82,PF,-0.901812200937372,0,1,0,1,주의
2019-01-03 09:00:00+00:00,V.Z82,PF,-0.908310811919876,0,1,0,1,주의
2019-01-03 10:00:00+00:00,V.Z82,PF,-0.9090426559580695,0,1,0,1,주의
2019-01-03 11:00:00+00:00,V.Z82,PF,-0.9067024459297892,0,1,0,1,주의
2019-01-03 12:00:00+00:00,V.Z82,PF,-0.909379915810294,0,1,0,1,주의
2019-01-03 13:00:00+00:00,V.Z82,PF,-0.9050796137915716,0,1,0,1,주의
2019-01-03 14:00:00+00:00,V.Z82,PF,-0.900728670673238,0,1,0,1,주의
2019-01-03 15:00:00+00:00,V.Z82,PF,-0.8647930481367643,0,1,0,1,주의
2019-01-03 16:00:00+00:00,V.Z82,PF,-0.7851476279397804,0,1,0,1,주의
2019-01-03 17:00:00+00:00,V.Z82,PF,-0.9064245191713172,0,1,0,1,주의
2019-01-03 18:00:00+00:00,V.Z82,PF,-0.8970198748012379,0,1,0,1,주의
2019-01-03 19:00:00+00:00,V.Z82,PF,-0.90612946914302,0,1,0,1,주의
2019-01-03 20:00:00+00:00,V.Z82,PF,-0.9146888576447963,0,1,0,1,주의
2019-01-03 21:00:00+00:00,V.Z82,PF,-0.9104077859885158,0,1,0,1,주의
2019-01-03 22:00:00+00:00,V.Z82,PF,-0.9155396941635348,0,1,0,1,주의
2019-01-03 23:00:00+00:00,V.Z82,PF,0.4391386770096426,0,1,0,1,주의
2019-01-04 00:00:00+00:00,V.Z82,PF,-0.7928184300661094,0,1,0,1,주의
2019-01-04 01:00:00+00:00,V.Z82,PF,-0.9163671684927408,0,1,0,1,주의
2019-01-04 02:00:00+00:00,V.Z82,PF,-0.9112245274252364,0,1,0,1,주의
2019-01-04 03:00:00+00:00,V.Z82,PF,-0.9144972042702298,0,1,0,1,주의
2019-01-04 04:00:00+00:00,V.Z82,PF,-0.9161090023815625,0,1,0,1,주의
2019-01-04 05:00:00+00:00,V.Z82,PF,-0.9028904165658688,0,1,0,1,주의
2019-01-04 06:00:00+00:00,V.Z82,PF,-0.8939272077547175,0,1,0,1,주의
2019-01-04 07:00:00+00:00,V.Z82,PF,-0.8846250961583438,0,1,0,1,주의
2019-01-04 08:00:00+00:00,V.Z82,PF,-0.8916821473174624,0,1,0,1,주의
2019-01-04 09:00:00+00:00,V.Z82,PF,-0.8971229074400889,0,1,0,1,주의
2019-01-04 10:00:00+00:00,V.Z82,PF,-0.8956570033786575,0,1,0,1,주의
2019-01-04 11:00:00+00:00,V.Z82,PF,-0.8984724481013765,0,1,0,1,주의
2019-01-04 12:00:00+00:00,V.Z82,PF,-0.9001875418424602,0,1,0,1,주의
2019-01-04 13:00:00+00:00,V.Z82,PF,-0.9026403032408818,0,1,0,1,주의
2019-01-04 14:00:00+00:00,V.Z82,PF,-0.8957117846581206,0,1,0,1,주의
2019-01-04 17:00:00+00:00,V.Z82,PF,-0.9113529100186296,0,1,0,1,주의
2019-01-04 18:00:00+00:00,V.Z82,PF,-0.9008420388731696,0,1,0,1,주의
2019-01-04 19:00:00+00:00,V.Z82,PF,-0.902277719560597,0,1,0,1,주의
2019-01-04 20:00:00+00:00,V.Z82,PF,-0.3315147081183064,0,1,0,1,주의
2019-01-05 12:00:00+00:00,V.Z82,PF,0.601112031776129,1,0,0,1,주의
2019-01-05 13:00:00+00:00,V.Z82,PF,-0.9211055075545074,0,1,0,1,주의
2019-01-05 14:00:00+00:00,V.Z82,PF,-0.1412611668815039,1,1,0,2,경고
2019-01-05 18:00:00+00:00,V.Z82,PF,0.1630281069919569,0,1,0,1,주의
2019-01-06 02:00:00+00:00,V.Z82,PF,-0.9273403228777982,0,1,0,1,주의
2019-01-06 03:00:00+00:00,V.Z82,PF,-0.9269948257174476,0,1,0,1,주의
2019-01-06 04:00:00+00:00,V.Z82,PF,-0.9280174352702985,0,1,0,1,주의
2019-01-06 05:00:00+00:00,V.Z82,PF,-0.9249849377505652,0,1,0,1,주의
2019-01-06 06:00:00+00:00,V.Z82,PF,-0.9255858969306168,0,1,0,1,주의
2019-01-06 08:00:00+00:00,V.Z82,PF,-0.92540882786115,0,1,0,1,주의
2019-01-06 10:00:00+00:00,V.Z82,PF,0.3258341927495276,0,1,0,1,주의
2019-01-06 11:00:00+00:00,V.Z82,PF,-0.6404670100506961,0,1,0,1,주의
2019-01-06 15:00:00+00:00,V.Z82,PF,-0.9205262344744476,0,1,0,1,주의
2019-01-06 19:00:00+00:00,V.Z82,PF,-0.9242027924567264,0,1,0,1,주의
2019-01-06 20:00:00+00:00,V.Z82,PF,-0.9234217883812058,0,1,0,1,주의
2019-01-06 22:00:00+00:00,V.Z82,PF,-0.9248971790903144,0,1,0,1,주의
2019-01-07 00:00:00+00:00,V.Z82,PF,-0.9285317525267598,0,1,0,1,주의
2019-01-07 01:00:00+00:00,V.Z82,PF,-0.9255431608193452,0,1,0,1,주의
2019-01-07 02:00:00+00:00,V.Z82,PF,-0.9248949404391982,0,1,0,1,주의
2019-01-07 03:00:00+00:00,V.Z82,PF,0.0891236916777064,0,1,0,1,주의
2019-01-07 04:00:00+00:00,V.Z82,PF,-0.3989497213105317,0,1,0,1,주의
2019-01-07 05:00:00+00:00,V.Z82,PF,-0.9102778210533008,0,1,0,1,주의
