ts_local,value,meter,measurement,description
2023-07-16 21:00:00,233.1438981122031,H3.Z312,U1,U1 통계적이상 최악: max=238.8V
2023-07-16 22:00:00,231.80914881118784,H3.Z312,U1,U1 통계적이상 최악: max=238.8V
2023-07-16 23:00:00,231.47121460169777,H3.Z312,U1,U1 통계적이상 최악: max=238.8V
2020-03-07 00:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 01:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 02:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 03:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 04:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 05:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 06:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 07:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 08:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 09:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 10:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 11:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 12:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 13:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 14:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 15:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 16:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 17:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 18:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 19:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 20:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 21:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 22:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2020-03-07 23:00:00,0.0,H2.T.Z34,U2,U2 물리적이상 최악: min=0.0V
2022-03-26 00:00:00,234.0653066778624,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 01:00:00,233.74161337352885,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 02:00:00,233.52874562831167,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 03:00:00,233.8449699288872,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 04:00:00,234.09328204170063,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 05:00:00,234.48304318988085,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 06:00:00,234.8027905442973,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 07:00:00,234.56486612955683,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 08:00:00,234.14319101121652,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 09:00:00,232.64084998460612,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 10:00:00,232.9711322676804,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 11:00:00,234.0622242435056,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 12:00:00,234.2611632956876,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 13:00:00,234.93636451562315,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 14:00:00,235.15938715526,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 15:00:00,234.9436128868248,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 16:00:00,234.75852332670857,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 17:00:00,234.1409133204149,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 18:00:00,233.79489553739236,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 19:00:00,233.15854930213297,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 20:00:00,233.34958665696365,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 21:00:00,233.5622214458521,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 22:00:00,234.6223960326024,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2022-03-26 23:00:00,234.8706691041625,H3.Z312,U2,U2 통계적이상 최악: max=239.4V
2020-03-07 00:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 01:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 02:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 03:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 04:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 05:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 06:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 07:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 08:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 09:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 10:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 11:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 12:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 13:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 14:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 15:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 16:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 17:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 18:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 19:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 20:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 21:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 22:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2020-03-07 23:00:00,0.0,H2.T.Z34,U3,U3 물리적이상 최악: min=0.0V
2023-01-07 00:00:00,235.29761546791588,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 01:00:00,235.26768715456396,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 02:00:00,234.97669153849316,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 03:00:00,234.8355635240344,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 04:00:00,234.4207865905764,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 05:00:00,234.36382527911428,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 06:00:00,234.68261474609344,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 07:00:00,234.4107160610627,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 08:00:00,234.75292068481437,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 09:00:00,234.98365301267057,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 10:00:00,234.74440858629,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 11:00:00,234.72621595836824,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 12:00:00,234.69390078082444,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 13:00:00,235.13547824435764,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 14:00:00,234.59678585476345,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 15:00:00,234.3240750122069,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 16:00:00,233.56814863416852,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 17:00:00,232.7043518960888,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 18:00:00,232.54942994859516,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 19:00:00,232.97231475830068,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 20:00:00,233.79514307739908,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 21:00:00,234.394909142388,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 22:00:00,234.3834082200797,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2023-01-07 23:00:00,234.71261494106727,H3.Z312,U3,U3 통계적이상 최악: max=237.9V
2020-03-07 00:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 01:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 02:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 03:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 04:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 05:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 06:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 07:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 08:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 09:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 10:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 11:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 12:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 13:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 14:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 15:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 16:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 17:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 18:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 19:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 20:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 21:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 22:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2020-03-07 23:00:00,0.0,H2.T.Z34,f,f 물리적이상 최악: min=0.0Hz
2018-03-01 00:00:00,50.06791666666666,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 01:00:00,50.06908333333333,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 02:00:00,50.0735,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 03:00:00,50.06585416666667,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 04:00:00,50.066541666666666,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 05:00:00,50.067,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 06:00:00,50.078833333333336,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 07:00:00,50.06408333333333,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 08:00:00,50.0735,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 09:00:00,50.05266666666667,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 10:00:00,50.05558333333333,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 11:00:00,50.04466666666666,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 12:00:00,50.05591666666667,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 13:00:00,50.06644444444444,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 14:00:00,50.05338888888889,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 15:00:00,50.055416666666666,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 16:00:00,50.06375,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 17:00:00,50.070166666666665,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 18:00:00,50.0615,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 19:00:00,50.07533333333333,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 20:00:00,50.07458333333333,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 21:00:00,50.06491666666667,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 22:00:00,50.056083333333326,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-03-01 23:00:00,50.08341666666667,H2.Z65,f,f 통계적이상 최악: max=50.08Hz
2018-01-01 01:00:00,-16149.8,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 02:00:00,-16155.28,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 03:00:00,-16160.8,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 04:00:00,-16166.31,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 05:00:00,-16171.81,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 06:00:00,-16177.31,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 07:00:00,-16182.81,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 08:00:00,-16188.47,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 09:00:00,-16193.98,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 10:00:00,-16199.43,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 11:00:00,-16204.94,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 12:00:00,-16210.41,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 13:00:00,-16215.87,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 14:00:00,-16221.45,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 15:00:00,-16227.02,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 16:00:00,-16232.57,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 17:00:00,-16238.1,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 18:00:00,-16243.64,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 19:00:00,-16249.16,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 20:00:00,-16254.74,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 21:00:00,-16260.32,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 22:00:00,-16265.87,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-01 23:00:00,-16271.47,H2.Z64,WQ,WQ 물리적이상 최악: min=-303021 (전기간 음수)
2018-01-24 00:00:00,0.0956500114276863,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 01:00:00,0.096803966187311,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 02:00:00,0.1024987789578659,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 03:00:00,0.105781936321339,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 04:00:00,0.1092402052164533,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 05:00:00,0.1142086197267655,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 06:00:00,0.1221242656352483,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 07:00:00,-0.4542711482021859,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 08:00:00,-0.9369801153465732,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 09:00:00,-1.292172897833181,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 10:00:00,-1.5296059126837225,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 11:00:00,-1.6710815670036965,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 12:00:00,-1.8987007367483264,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 13:00:00,-2.129046187940352,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 14:00:00,-2.4804309687481574,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 15:00:00,-2.9746444121545075,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 16:00:00,-3.3468496517356883,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 17:00:00,-3.594823187777481,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 18:00:00,-3.859154657643453,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 19:00:00,-4.2160922635249225,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 20:00:00,-4.597590099280438,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 21:00:00,-4.590998616867188,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 22:00:00,-4.587990261221362,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2018-01-24 23:00:00,-4.582608707155787,H1.Z25,WQ_out,WQ_out 물리적이상 최악: min=-76.4
2023-12-22 00:00:00,1484.006630547466,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 01:00:00,1485.5566305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 02:00:00,1487.1066305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 03:00:00,1488.6366305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 04:00:00,1490.2066305474657,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 05:00:00,1491.7366305474657,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 06:00:00,1493.256630547466,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 07:00:00,1494.776630547466,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 08:00:00,1496.3466305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 09:00:00,1498.0766305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 10:00:00,1499.8166305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 11:00:00,1501.5866305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 12:00:00,1503.3566305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 13:00:00,1505.1266305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 14:00:00,1506.9066305474655,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 15:00:00,1508.4566305474657,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 16:00:00,1509.9966305474657,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 17:00:00,1511.526630547466,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 18:00:00,1513.0466305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 19:00:00,1514.5766305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 20:00:00,1516.1066305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 21:00:00,1517.6366305474658,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 22:00:00,1519.1866305474657,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2023-12-22 23:00:00,1520.7366305474657,H1.Z23,WQ_out,WQ_out 통계적이상 최악: max=1851
2022-05-20 00:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 01:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 02:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 03:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 04:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 05:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 06:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 07:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 08:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 09:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 10:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 11:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 12:00:00,0.02,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 13:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 14:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 15:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 16:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 17:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 18:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 19:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 20:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 21:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 22:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2022-05-20 23:00:00,-0.0479775833333333,H2.Z65,W_out,W_out 물리적이상 최악: min=-0.048
2018-01-17 00:00:00,117278138.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 01:00:00,117285880.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 02:00:00,117311432.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 03:00:00,117326085.86666666,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 04:00:00,117343720.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 05:00:00,117368614.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 06:00:00,117407302.66666669,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 07:00:00,117434699.11864407,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 08:00:00,117458678.4,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 09:00:00,117463048.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 10:00:00,117463048.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 11:00:00,117463048.0,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 12:00:00,127611.27533333332,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 13:00:00,127632.56133333336,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 14:00:00,127658.53133333332,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 15:00:00,127684.407,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 16:00:00,127704.18133333333,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 17:00:00,127710.276,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 18:00:00,127710.276,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 19:00:00,127710.276,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 20:00:00,127732.238,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 21:00:00,127766.763,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 22:00:00,127784.692,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-17 23:00:00,127806.34866666666,H1.Z28,W_out,W_out 통계적이상 최악: max=117463048
2018-01-01 01:00:00,571017715.2,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 02:00:00,571064057.6,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 03:00:00,571110387.2,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 04:00:00,571156467.2,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 05:00:00,571202752.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 06:00:00,571249344.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 07:00:00,571295680.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
