meter,measurement,day,min_val,max_val,avg_val,anomaly_type,criterion
H1.Z17,f,2022-01-04,49.97301566007862,50.00673366458584,49.98612842875,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0145"
H1.Z17,f,2022-04-21,49.97273266565229,49.9989770126343,49.98608164169486,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0145"
H1.Z17,f,2023-04-09,49.99699913779901,50.067156026628254,50.01457891181459,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0145"
H1.Z18,f,2018-02-25,49.94133333333333,49.98258333333333,49.963959635416664,통계적이상(3sigma),"mean=50.0799, sigma=0.0375, lower=49.9673, upper=50.1925"
H1.Z18,f,2018-02-26,49.94425,49.997416666666666,49.96035136081366,통계적이상(3sigma),"mean=50.0799, sigma=0.0375, lower=49.9673, upper=50.1925"
H1.Z18,f,2018-02-27,49.92998703907792,49.98484139387783,49.95505108626216,통계적이상(3sigma),"mean=50.0799, sigma=0.0375, lower=49.9673, upper=50.1925"
H1.Z18,f,2018-02-28,49.93933333333334,49.98308333333333,49.955128813752275,통계적이상(3sigma),"mean=50.0799, sigma=0.0375, lower=49.9673, upper=50.1925"
H1.Z18,f,2018-03-01,49.9285,49.97441666666667,49.95376388888889,통계적이상(3sigma),"mean=50.0799, sigma=0.0375, lower=49.9673, upper=50.1925"
H1.Z18,f,2018-03-02,49.933,49.98384153005465,49.95584061930783,통계적이상(3sigma),"mean=50.0799, sigma=0.0375, lower=49.9673, upper=50.1925"
H1.Z18,f,2020-09-17,49.00527770905492,50.16416666666667,50.093636571210624,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z19,f,2018-02-26,49.98800000000001,50.03141666666667,49.999287007032784,통계적이상(3sigma),"mean=50.0406, sigma=0.0126, lower=50.0027, upper=50.0785"
H1.Z19,f,2018-03-02,49.97825,50.01166666666666,49.99620844717668,통계적이상(3sigma),"mean=50.0406, sigma=0.0126, lower=50.0027, upper=50.0785"
H1.Z19,f,2019-01-10,49.97233333333334,50.01233333333334,49.99058691939891,통계적이상(3sigma),"mean=50.0406, sigma=0.0126, lower=50.0027, upper=50.0785"
H1.Z19,f,2020-09-17,49.46060658914728,50.06741666666667,50.02968499677004,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z20,f,2018-02-26,49.999,50.05316666666667,50.01231197662876,통계적이상(3sigma),"mean=50.0470, sigma=0.0115, lower=50.0125, upper=50.0815"
H1.Z20,f,2018-02-27,49.99624503810516,50.03041939890711,50.00997351244866,통계적이상(3sigma),"mean=50.0470, sigma=0.0115, lower=50.0125, upper=50.0815"
H1.Z20,f,2018-03-01,49.99166666666667,50.03358333333333,50.011395833333346,통계적이상(3sigma),"mean=50.0470, sigma=0.0115, lower=50.0125, upper=50.0815"
H1.Z20,f,2018-03-02,49.9945,50.02763888888889,50.008528005464484,통계적이상(3sigma),"mean=50.0470, sigma=0.0115, lower=50.0125, upper=50.0815"
H1.Z20,f,2019-01-10,49.98208333333333,50.01116666666667,49.994757230487814,통계적이상(3sigma),"mean=50.0470, sigma=0.0115, lower=50.0125, upper=50.0815"
H1.Z20,f,2020-09-17,49.46282364341085,50.069833333333335,50.03064542958655,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z21,f,2018-02-23,49.98825,50.024494535519125,50.006468380836886,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-02-24,49.99041666666667,50.01466666666667,50.00328124999999,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-02-25,49.98066666666667,50.019416666666665,50.001201388888894,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-02-26,49.98716666666667,50.03663888888889,49.997367523379445,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-02-27,49.98031147540984,50.015171729996766,49.99508578358033,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-02-28,49.977833333333336,50.02341666666667,49.99060424340086,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-03-01,49.967,50.00216666666667,49.98671180555556,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-03-02,49.966750000000005,50.00025,49.982305708194694,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2018-03-03,49.98798907103825,50.02273907103825,50.005112767733124,통계적이상(3sigma),"mean=50.0777, sigma=0.0236, lower=50.0069, upper=50.1484"
H1.Z21,f,2020-09-17,48.99138409203365,50.13491666666666,50.07106461494585,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z22,f,2018-02-28,49.99816666666666,50.04833333333333,50.01372244990893,통계적이상(3sigma),"mean=50.0574, sigma=0.0143, lower=50.0145, upper=50.1003"
H1.Z22,f,2018-03-01,49.994,50.03,50.01273611111112,통계적이상(3sigma),"mean=50.0574, sigma=0.0143, lower=50.0145, upper=50.1003"
H1.Z22,f,2018-03-02,49.989583333333336,50.02491666666666,50.00961478326483,통계적이상(3sigma),"mean=50.0574, sigma=0.0143, lower=50.0145, upper=50.1003"
H1.Z22,f,2020-09-17,49.47549031007752,50.079166666666666,50.040419735142116,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z23,f,2018-07-05,49.97707889747968,50.01166666666666,49.990565787394985,통계적이상(3sigma),"mean=50.0222, sigma=0.0105, lower=49.9907, upper=50.0538"
H1.Z23,f,2018-08-20,49.97483333333333,50.01233333333333,49.98852430555556,통계적이상(3sigma),"mean=50.0222, sigma=0.0105, lower=49.9907, upper=50.0538"
H1.Z23,f,2019-01-10,49.970416666666665,50.00691666666667,49.986215277777795,통계적이상(3sigma),"mean=50.0222, sigma=0.0105, lower=49.9907, upper=50.0538"
H1.Z23,f,2020-09-17,48.90032776678212,50.031333333333336,49.973926851393706,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z24,f,2018-02-13,50.005,50.024833333333326,50.0160173611111,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-02-20,49.99808333333333,50.0255,50.01508680555556,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-02-21,50.00258333333333,50.027458333333335,50.014097222222226,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-02-22,49.9954193989071,50.01991393442623,50.01005784576572,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-02-25,49.99533333333333,50.03666666666666,50.013690972222214,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-02-26,49.99742419726325,50.04983333333333,50.01035364500575,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-02-27,49.99350546448088,50.028416666666665,50.00837435880292,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-02-28,49.99216666666666,50.037416666666665,50.00639258879781,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-03-01,49.98741666666667,50.02291666666667,50.00264236111112,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2018-03-02,49.9815,50.02091666666667,50.00176094963163,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2019-01-10,50.000083333333336,50.03633333333333,50.01631261384335,통계적이상(3sigma),"mean=50.0613, sigma=0.0149, lower=50.0167, upper=50.1060"
H1.Z24,f,2020-09-17,49.49339147286822,50.09216666666667,50.05617603359173,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z25,f,2018-02-25,49.960166666666666,49.997388888888885,49.978833669354835,통계적이상(3sigma),"mean=50.0572, sigma=0.0250, lower=49.9821, upper=50.1322"
H1.Z25,f,2018-02-26,49.95183333333333,50.00425,49.969752923399994,통계적이상(3sigma),"mean=50.0572, sigma=0.0250, lower=49.9821, upper=50.1322"
H1.Z25,f,2018-02-27,49.95683240223464,49.9869193989071,49.97185533708777,통계적이상(3sigma),"mean=50.0572, sigma=0.0250, lower=49.9821, upper=50.1322"
H1.Z25,f,2018-02-28,49.95441666666667,50.001333333333335,49.97084392220003,통계적이상(3sigma),"mean=50.0572, sigma=0.0250, lower=49.9821, upper=50.1322"
H1.Z25,f,2018-03-01,49.95141666666667,49.98341666666667,49.96837847222222,통계적이상(3sigma),"mean=50.0572, sigma=0.0250, lower=49.9821, upper=50.1322"
H1.Z25,f,2018-03-02,49.95125,49.983,49.96556261635922,통계적이상(3sigma),"mean=50.0572, sigma=0.0250, lower=49.9821, upper=50.1322"
H1.Z25,f,2020-09-17,48.096732045720586,50.11691666666666,50.01564508523836,물리적이상(주파수범위초과),min_val < 49.5Hz 또는 max_val > 50.5Hz (EN 50160 50Hz±1%)
H1.Z26,f,2018-03-02,49.96810325622558,49.99751861572269,49.983035339148536,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-03-27,49.99535365634494,50.05259895186419,50.01817927826226,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-03-28,50.00728655497232,50.03489421208696,50.017668473568534,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-03-29,50.00800505744083,50.03391754150392,50.02104793765807,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-03-30,50.00795058044401,50.03565884036932,50.01819827371429,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-03-31,50.00695209215098,50.03138733545939,50.018065333197505,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-04-01,50.00572279188373,50.0527706570095,50.02526358881028,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-04-02,50.00977413601343,50.04714884863961,50.02359352005581,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2018-04-03,50.00564321306014,50.05443723456763,50.021585653965836,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2019-01-10,49.95478136274543,49.99083349863688,49.970876216650744,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2019-11-20,49.99561389075385,50.027553553245205,50.014658480451935,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2020-03-08,49.99234531402587,50.04266553666854,50.01759897062552,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2020-12-05,50.00694253702988,50.02755070908519,50.01498363852756,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2021-01-05,49.97533180509921,50.00242324671622,49.98585009790392,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2022-01-04,49.97279831959729,50.00678111538578,49.98608434210727,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2022-04-21,49.97352944203184,50.00117862656782,49.986039927977565,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z26,f,2023-01-03,49.97910036714528,49.99552152807709,49.98563613868385,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0144"
H1.Z27,f,2018-03-02,49.968193447549005,49.99721550894164,49.98298429210178,통계적이상(3sigma),"mean=50.0003, sigma=0.0047, lower=49.9862, upper=50.0143"
