candidate,kind,validation_rows,validation_mae,validation_rmse,validation_mape,validation_smape,validation_bias,validation_non_gateway_rows,validation_non_gateway_mae,validation_non_gateway_rmse,validation_non_gateway_mape,validation_non_gateway_smape,validation_non_gateway_bias,test_rows,test_mae,test_rmse,test_mape,test_smape,test_bias,test_non_gateway_rows,test_non_gateway_mae,test_non_gateway_rmse,test_non_gateway_mape,test_non_gateway_smape,test_non_gateway_bias,target_id,feature_count,fit_seconds,selection_priority
seasonal_168h,baseline,8760,2106.23810862821,5239.374651933263,14.962375312161887,11.851603324228009,1.2727205617285144,7104,2151.814621515741,5390.56935547538,15.496716162233422,11.812380522039765,34.95923018866794,8759,4254.14090326221,8505.9015787562,25.152148123050498,19.056210749422327,-265.9711236304238,8759,4254.14090326221,8505.9015787562,25.152148123050498,19.056210749422327,-265.9711236304238,T1_group__ventilation__P,53,0.0,1
ridge_alpha_0.1,learned,8760,2719.755511847609,4174.479612428038,25.456754200899645,21.217821229135616,36.626141038840885,7104,2702.5649302584457,4144.471814037832,25.647526464379638,21.257956945223786,42.18105674854316,8759,2931.2825964075,4394.7304613590995,18.874437649401486,15.197367745532354,364.2500410148984,8759,2931.2825964075,4394.7304613590995,18.874437649401486,15.197367745532354,364.2500410148984,T1_group__ventilation__P,53,0.020795822143554688,2
ridge_robust_alpha_0.1,learned,8760,2720.284830668688,4175.14803787728,25.465809720428016,21.228732832100256,35.53183029086715,7104,2703.1437623832576,4145.2143327866925,25.657054759110505,21.269625235749118,40.979084963096774,8759,2931.5218767903816,4395.317842503547,18.878113659037712,15.200567566431483,363.717833129426,8759,2931.5218767903816,4395.317842503547,18.878113659037712,15.200567566431483,363.717833129426,T1_group__ventilation__P,53,0.0550694465637207,2
ridge_alpha_1,learned,8760,2721.7620454172115,4176.928726493245,25.489656402836065,21.25798017457558,32.93934545226469,7104,2704.745719665202,4147.207339558684,25.681768752445745,21.300455342540506,38.12596620254813,8759,2932.2476743466,4396.82565342337,18.887551102300723,15.209800814497035,362.38439270824193,8759,2932.2476743466,4396.82565342337,18.887551102300723,15.209800814497035,362.38439270824193,T1_group__ventilation__P,53,0.020554542541503906,2
ridge_robust_alpha_1,learned,8760,2726.7796062593347,4183.303964051326,25.56753918122944,21.352726607539935,23.710523826288746,7104,2710.362182313316,4154.431888308286,25.76423363886703,21.40218524234923,28.007071250280017,8759,2934.935403156982,4402.796369863096,18.92123299409825,15.241393283240939,357.3583596049796,8759,2934.935403156982,4402.796369863096,18.92123299409825,15.241393283240939,357.3583596049796,T1_group__ventilation__P,53,0.055402517318725586,2
ridge_alpha_10,learned,8760,2734.984850145837,4195.235509911936,25.70453820185246,21.51760025903201,10.872731589586705,7104,2719.823818221152,4167.9652040825895,25.90864732174249,21.57832339779582,13.792596118607344,8759,2940.470560375832,4413.313448851031,18.98497483504852,15.304646121664891,349.67113334816855,8759,2940.470560375832,4413.313448851031,18.98497483504852,15.304646121664891,349.67113334816855,T1_group__ventilation__P,53,0.020421266555786133,2
ridge_robust_alpha_10,learned,8760,2740.656074040681,4216.69363083957,25.835276313985556,21.6196735045468,-11.529107963902838,7104,2728.1573569979855,4193.138569446894,26.061970164690024,21.71149908557241,-11.103893219633482,8759,2949.619766563989,4436.541005606897,19.090671824068146,15.378775770658148,331.75861310660525,8759,2949.619766563989,4436.541005606897,19.090671824068146,15.378775770658148,331.75861310660525,T1_group__ventilation__P,53,0.04973864555358887,2
last_value,baseline,8760,2821.567732659362,7483.424253263351,25.02047956301944,13.147221824753464,-0.07955697251542737,7104,2735.7532380938283,7344.699223278983,24.713433372945946,12.807082944086856,0.6196503106128348,8759,2212.484484721006,6089.444324364098,14.124428721678072,8.620286305646717,-2.913038065092423,8759,2212.484484721006,6089.444324364098,14.124428721678072,8.620286305646717,-2.913038065092423,T1_group__ventilation__P,53,0.0,0
ridge_alpha_100,learned,8760,2745.824687163113,4242.704612019224,25.942830495623287,21.60155579067072,-21.756584883720954,7104,2736.077755586559,4222.528731982939,26.19603241057675,21.72976900511147,-23.55640812036477,8759,2961.5232944793916,4461.220663692692,19.19406085733517,15.442472431715307,318.76224260719385,8759,2961.5232944793916,4461.220663692692,19.19406085733517,15.442472431715307,318.76224260719385,T1_group__ventilation__P,53,0.02165079116821289,2
ridge_robust_alpha_100,learned,8760,2750.249105503843,4282.154692663827,25.818519229631193,20.94667029585082,-43.110200756455114,7104,2743.4201730552813,4265.040416981468,26.129072400063123,21.14052996930099,-48.576859599142836,8759,2983.9885704686913,4512.244718351481,19.329940473281766,15.361874092754146,295.0603960427016,8759,2983.9885704686913,4512.244718351481,19.329940473281766,15.361874092754146,295.0603960427016,T1_group__ventilation__P,53,0.052494049072265625,2
ridge_alpha_1000,learned,8760,2788.589080874769,4358.556105845327,25.984472596169294,20.57868699093631,-39.1588449586135,7104,2781.4418349954717,4340.657969031088,26.286872677540767,20.753409435719426,-45.23431510404466,8759,3027.3837168203895,4580.28631675008,19.558696514750608,15.39578232019939,297.26173361602963,8759,3027.3837168203895,4580.28631675008,19.558696514750608,15.39578232019939,297.26173361602963,T1_group__ventilation__P,53,0.02398204803466797,2
seasonal_24h,baseline,8760,9276.029994434613,17581.615199567244,98.35787849414228,42.496827147842666,-0.678523131193884,7104,9027.910887866243,16962.761351425826,97.94082656736944,42.45514473281164,3.534186538328294,8759,7621.74630480315,14121.362981515626,52.45076647822087,29.53414792261077,-69.15513729142806,8759,7621.74630480315,14121.362981515626,52.45076647822087,29.53414792261077,-69.15513729142806,T1_group__ventilation__P,53,0.0,1
