ts,meter_urn,measurement,value,lstm_flag,if_flag,bollinger_flag,score,label
2022-06-08 10:00:00+00:00,H2.Z35_351,P,58608.76602278671,1,0,0,1,주의
2022-06-08 11:00:00+00:00,H2.Z35_351,P,21986.45372809917,1,0,0,1,주의
2022-06-09 08:00:00+00:00,H2.Z35_351,P,77387.3761878764,1,0,0,1,주의
2022-06-09 09:00:00+00:00,H2.Z35_351,P,33877.82792230489,1,0,0,1,주의
2022-06-09 10:00:00+00:00,H2.Z35_351,P,59517.094711176,1,0,0,1,주의
2022-06-09 12:00:00+00:00,H2.Z35_351,P,-9276.713304801013,1,0,1,2,경고
2022-06-09 13:00:00+00:00,H2.Z35_351,P,-22744.37822636754,1,1,1,3,위험
2022-06-09 14:00:00+00:00,H2.Z35_351,P,-20942.203059905474,1,1,1,3,위험
2022-06-09 15:00:00+00:00,H2.Z35_351,P,39870.069818617965,0,1,0,1,주의
2022-06-09 18:00:00+00:00,H2.Z35_351,P,73655.403684711,1,0,0,1,주의
2022-06-10 09:00:00+00:00,H2.Z35_351,P,-21320.636417208865,0,1,0,1,주의
2022-06-10 10:00:00+00:00,H2.Z35_351,P,-19595.04149267878,0,1,0,1,주의
2022-06-10 11:00:00+00:00,H2.Z35_351,P,-43365.008306748,0,1,0,1,주의
2022-06-10 12:00:00+00:00,H2.Z35_351,P,-43922.8080376119,0,1,0,1,주의
2022-06-10 13:00:00+00:00,H2.Z35_351,P,-22901.918219310992,0,1,0,1,주의
2022-06-10 14:00:00+00:00,H2.Z35_351,P,7767.830307088715,0,1,0,1,주의
2022-06-10 15:00:00+00:00,H2.Z35_351,P,62013.60014668907,1,1,0,2,경고
2022-06-11 07:00:00+00:00,H2.Z35_351,P,-29666.104670446024,0,1,0,1,주의
2022-06-11 08:00:00+00:00,H2.Z35_351,P,-50712.12940069951,0,1,0,1,주의
2022-06-11 09:00:00+00:00,H2.Z35_351,P,-52410.8936219616,0,1,0,1,주의
2022-06-11 10:00:00+00:00,H2.Z35_351,P,-33782.846183808586,0,1,0,1,주의
2022-06-11 11:00:00+00:00,H2.Z35_351,P,-52229.56355443312,0,1,0,1,주의
2022-06-11 12:00:00+00:00,H2.Z35_351,P,-39290.22372231136,0,1,0,1,주의
2022-06-11 13:00:00+00:00,H2.Z35_351,P,-45211.00322765331,1,1,0,2,경고
2022-06-11 14:00:00+00:00,H2.Z35_351,P,-17249.000838314478,1,1,0,2,경고
2022-06-11 15:00:00+00:00,H2.Z35_351,P,-28683.713869158222,0,1,0,1,주의
2022-06-11 16:00:00+00:00,H2.Z35_351,P,-1124.0114402123909,0,1,0,1,주의
2022-06-11 17:00:00+00:00,H2.Z35_351,P,34155.50315253102,0,1,0,1,주의
2022-06-11 18:00:00+00:00,H2.Z35_351,P,51635.68469344556,0,1,0,1,주의
2022-06-12 06:00:00+00:00,H2.Z35_351,P,-1156.96984990521,0,1,0,1,주의
2022-06-12 07:00:00+00:00,H2.Z35_351,P,-27808.66364684519,0,1,0,1,주의
2022-06-12 08:00:00+00:00,H2.Z35_351,P,-49962.91356805938,0,1,0,1,주의
2022-06-12 09:00:00+00:00,H2.Z35_351,P,-46240.06017555056,1,1,0,2,경고
2022-06-12 10:00:00+00:00,H2.Z35_351,P,-74074.12510130835,1,1,0,2,경고
2022-06-12 11:00:00+00:00,H2.Z35_351,P,-37642.21882235407,0,1,0,1,주의
2022-06-12 12:00:00+00:00,H2.Z35_351,P,-54484.76923547268,0,1,0,1,주의
2022-06-12 13:00:00+00:00,H2.Z35_351,P,-51884.79669829298,0,1,0,1,주의
2022-06-12 14:00:00+00:00,H2.Z35_351,P,-44249.32044557871,0,1,0,1,주의
2022-06-12 15:00:00+00:00,H2.Z35_351,P,-25790.841748956427,0,1,0,1,주의
2022-06-12 16:00:00+00:00,H2.Z35_351,P,1075.7258462094069,0,1,0,1,주의
2022-06-12 17:00:00+00:00,H2.Z35_351,P,29681.244609522964,0,1,0,1,주의
2022-06-12 18:00:00+00:00,H2.Z35_351,P,48716.52213508792,0,1,0,1,주의
2022-06-13 08:00:00+00:00,H2.Z35_351,P,5355.259302204971,0,1,0,1,주의
2022-06-13 09:00:00+00:00,H2.Z35_351,P,27652.86150568187,0,1,0,1,주의
2022-06-13 14:00:00+00:00,H2.Z35_351,P,29541.593672724797,1,0,0,1,주의
2022-06-13 15:00:00+00:00,H2.Z35_351,P,59476.0803899233,1,0,0,1,주의
2022-06-14 09:00:00+00:00,H2.Z35_351,P,-14556.46967278064,0,1,0,1,주의
2022-06-14 10:00:00+00:00,H2.Z35_351,P,-24701.451059090337,0,1,0,1,주의
2022-06-14 11:00:00+00:00,H2.Z35_351,P,-30464.75907913044,0,1,0,1,주의
2022-06-14 12:00:00+00:00,H2.Z35_351,P,-27355.66003322641,0,1,0,1,주의
2022-06-14 13:00:00+00:00,H2.Z35_351,P,-18015.026293540144,0,1,0,1,주의
2022-06-14 14:00:00+00:00,H2.Z35_351,P,-3579.115019212438,0,1,0,1,주의
2022-06-14 15:00:00+00:00,H2.Z35_351,P,21387.116136009307,0,1,0,1,주의
2022-06-15 10:00:00+00:00,H2.Z35_351,P,-16580.58782758829,0,1,0,1,주의
2022-06-15 11:00:00+00:00,H2.Z35_351,P,-10689.977920965965,0,1,0,1,주의
2022-06-15 12:00:00+00:00,H2.Z35_351,P,-16081.569949326547,0,1,0,1,주의
2022-06-15 13:00:00+00:00,H2.Z35_351,P,-10786.285998007772,0,1,0,1,주의
2022-06-15 14:00:00+00:00,H2.Z35_351,P,3667.335063528496,0,1,0,1,주의
2022-06-15 15:00:00+00:00,H2.Z35_351,P,18711.464246491607,0,1,0,1,주의
2022-06-16 08:00:00+00:00,H2.Z35_351,P,-25547.26835403578,0,1,0,1,주의
2022-06-16 09:00:00+00:00,H2.Z35_351,P,-43546.7978718425,0,1,0,1,주의
2022-06-16 10:00:00+00:00,H2.Z35_351,P,-53575.52655469824,0,1,0,1,주의
2022-06-16 11:00:00+00:00,H2.Z35_351,P,-54157.8920853852,0,1,0,1,주의
2022-06-16 12:00:00+00:00,H2.Z35_351,P,-49090.49653574088,0,1,0,1,주의
2022-06-16 13:00:00+00:00,H2.Z35_351,P,-39835.18360009405,0,1,0,1,주의
2022-06-16 14:00:00+00:00,H2.Z35_351,P,-23668.830238367584,0,1,0,1,주의
2022-06-16 15:00:00+00:00,H2.Z35_351,P,-2534.4542191321007,0,1,0,1,주의
2022-06-16 16:00:00+00:00,H2.Z35_351,P,24984.18974197773,0,1,0,1,주의
2022-06-16 17:00:00+00:00,H2.Z35_351,P,48964.14411103017,0,1,0,1,주의
2022-06-17 07:00:00+00:00,H2.Z35_351,P,-3608.069383470333,0,1,0,1,주의
2022-06-17 08:00:00+00:00,H2.Z35_351,P,-30047.363891570927,0,1,0,1,주의
2022-06-17 09:00:00+00:00,H2.Z35_351,P,-37042.67605214963,0,1,0,1,주의
2022-06-17 10:00:00+00:00,H2.Z35_351,P,-47253.46242630863,0,1,0,1,주의
2022-06-17 11:00:00+00:00,H2.Z35_351,P,-50266.35939132976,0,1,0,1,주의
2022-06-17 12:00:00+00:00,H2.Z35_351,P,-46334.69595081047,0,1,0,1,주의
2022-06-17 13:00:00+00:00,H2.Z35_351,P,-35495.78133742258,0,1,0,1,주의
2022-06-17 14:00:00+00:00,H2.Z35_351,P,-19891.21765152633,0,1,0,1,주의
2022-06-17 15:00:00+00:00,H2.Z35_351,P,4390.089240034978,0,1,0,1,주의
2022-06-17 16:00:00+00:00,H2.Z35_351,P,28162.55539679835,0,1,0,1,주의
2022-06-17 17:00:00+00:00,H2.Z35_351,P,50639.07738086507,0,1,0,1,주의
2022-06-18 07:00:00+00:00,H2.Z35_351,P,-21309.507900003864,0,1,0,1,주의
2022-06-18 08:00:00+00:00,H2.Z35_351,P,-40777.44497544386,0,1,0,1,주의
2022-06-18 09:00:00+00:00,H2.Z35_351,P,-55325.941681911136,0,1,0,1,주의
2022-06-18 10:00:00+00:00,H2.Z35_351,P,-63246.076258074696,0,1,0,1,주의
2022-06-18 11:00:00+00:00,H2.Z35_351,P,-64162.89446155044,0,1,0,1,주의
2022-06-18 12:00:00+00:00,H2.Z35_351,P,-60026.51806725243,0,1,0,1,주의
2022-06-18 13:00:00+00:00,H2.Z35_351,P,-48475.89211192942,0,1,0,1,주의
2022-06-18 14:00:00+00:00,H2.Z35_351,P,-30036.63087747892,0,1,0,1,주의
2022-06-18 15:00:00+00:00,H2.Z35_351,P,-10032.440358365291,0,1,0,1,주의
2022-06-18 16:00:00+00:00,H2.Z35_351,P,12600.745543459696,0,1,0,1,주의
2022-06-18 17:00:00+00:00,H2.Z35_351,P,34607.4309378513,0,1,0,1,주의
2022-06-18 18:00:00+00:00,H2.Z35_351,P,49318.35680630744,0,1,0,1,주의
2022-06-19 06:00:00+00:00,H2.Z35_351,P,5849.175502805109,0,1,0,1,주의
2022-06-19 07:00:00+00:00,H2.Z35_351,P,-20787.90673669794,0,1,0,1,주의
2022-06-19 08:00:00+00:00,H2.Z35_351,P,-41811.47259625616,0,1,0,1,주의
2022-06-19 09:00:00+00:00,H2.Z35_351,P,-56292.43278733052,0,1,0,1,주의
2022-06-19 10:00:00+00:00,H2.Z35_351,P,-62724.55221999597,0,1,0,1,주의
2022-06-19 11:00:00+00:00,H2.Z35_351,P,-64312.54441647591,0,1,0,1,주의
2022-06-19 12:00:00+00:00,H2.Z35_351,P,-40895.91381712739,0,1,0,1,주의
2022-06-19 13:00:00+00:00,H2.Z35_351,P,-47589.60577428357,0,1,0,1,주의
2022-06-19 14:00:00+00:00,H2.Z35_351,P,-33777.841088958936,0,1,0,1,주의
2022-06-19 15:00:00+00:00,H2.Z35_351,P,-9754.215708543288,0,1,0,1,주의
2022-06-19 16:00:00+00:00,H2.Z35_351,P,15775.102775710651,0,1,0,1,주의
2022-06-19 17:00:00+00:00,H2.Z35_351,P,32919.37782288396,0,1,0,1,주의
2022-06-19 18:00:00+00:00,H2.Z35_351,P,48434.49930251112,0,1,0,1,주의
2022-06-21 09:00:00+00:00,H2.Z35_351,P,446.8278712933357,0,1,0,1,주의
2022-06-21 10:00:00+00:00,H2.Z35_351,P,-9534.42712145623,0,1,0,1,주의
2022-06-21 11:00:00+00:00,H2.Z35_351,P,1250.9498095822269,0,1,0,1,주의
2022-06-21 12:00:00+00:00,H2.Z35_351,P,6378.874608851119,0,1,0,1,주의
2022-06-21 13:00:00+00:00,H2.Z35_351,P,10157.947238020108,0,1,0,1,주의
2022-06-21 14:00:00+00:00,H2.Z35_351,P,5979.025799081825,0,1,0,1,주의
2022-06-21 15:00:00+00:00,H2.Z35_351,P,14449.551353056402,0,1,0,1,주의
2022-06-22 10:00:00+00:00,H2.Z35_351,P,-285.18631942768974,0,1,0,1,주의
2022-06-22 11:00:00+00:00,H2.Z35_351,P,12618.712406123885,0,1,0,1,주의
2022-06-22 12:00:00+00:00,H2.Z35_351,P,32547.487173090976,0,1,0,1,주의
2022-06-22 13:00:00+00:00,H2.Z35_351,P,19813.629958859245,0,1,0,1,주의
2022-06-23 10:00:00+00:00,H2.Z35_351,P,-13150.713425547556,0,1,0,1,주의
2022-06-23 11:00:00+00:00,H2.Z35_351,P,19628.03649645161,0,1,0,1,주의
2022-06-23 12:00:00+00:00,H2.Z35_351,P,21882.51067110316,0,1,0,1,주의
2022-06-24 06:00:00+00:00,H2.Z35_351,P,75811.41723500426,1,0,0,1,주의
2022-06-24 07:00:00+00:00,H2.Z35_351,P,38176.304176390266,1,0,0,1,주의
2022-06-24 09:00:00+00:00,H2.Z35_351,P,95678.32746090356,1,0,0,1,주의
2022-06-24 10:00:00+00:00,H2.Z35_351,P,-11235.978652287837,1,0,0,1,주의
2022-06-24 11:00:00+00:00,H2.Z35_351,P,-32419.49723340177,0,1,1,2,경고
2022-06-24 12:00:00+00:00,H2.Z35_351,P,-6368.989920065334,0,1,0,1,주의
2022-06-24 13:00:00+00:00,H2.Z35_351,P,10699.539480837606,0,1,0,1,주의
2022-06-24 14:00:00+00:00,H2.Z35_351,P,32903.3892732991,1,0,0,1,주의
2022-06-24 15:00:00+00:00,H2.Z35_351,P,45972.19424633778,1,0,0,1,주의
2022-06-24 16:00:00+00:00,H2.Z35_351,P,93112.1167055972,1,0,0,1,주의
2022-06-25 08:00:00+00:00,H2.Z35_351,P,-17533.04338700871,1,1,0,2,경고
2022-06-25 09:00:00+00:00,H2.Z35_351,P,-71649.24885015565,1,1,1,3,위험
2022-06-25 10:00:00+00:00,H2.Z35_351,P,-77213.49667341608,0,1,1,2,경고
2022-06-25 11:00:00+00:00,H2.Z35_351,P,-91096.72304069284,0,1,1,2,경고
2022-06-25 12:00:00+00:00,H2.Z35_351,P,-72992.23969039373,0,1,0,1,주의
2022-06-25 13:00:00+00:00,H2.Z35_351,P,-20047.09690567289,0,1,0,1,주의
2022-06-25 14:00:00+00:00,H2.Z35_351,P,-41183.44826973168,0,1,0,1,주의
2022-06-25 15:00:00+00:00,H2.Z35_351,P,-35524.39625658781,0,1,0,1,주의
2022-06-25 16:00:00+00:00,H2.Z35_351,P,-4970.66971611151,0,1,0,1,주의
2022-06-25 17:00:00+00:00,H2.Z35_351,P,24797.025618749063,0,1,0,1,주의
2022-06-25 18:00:00+00:00,H2.Z35_351,P,49933.603055058615,0,1,0,1,주의
2022-06-26 06:00:00+00:00,H2.Z35_351,P,7888.114777812608,0,1,0,1,주의
2022-06-26 07:00:00+00:00,H2.Z35_351,P,-36778.69661854312,0,1,0,1,주의
2022-06-26 08:00:00+00:00,H2.Z35_351,P,-60925.60875853943,0,1,0,1,주의
2022-06-26 09:00:00+00:00,H2.Z35_351,P,-59827.00371043274,0,1,0,1,주의
2022-06-26 10:00:00+00:00,H2.Z35_351,P,-82386.54642647815,0,1,0,1,주의
2022-06-26 11:00:00+00:00,H2.Z35_351,P,-59982.387448531576,0,1,0,1,주의
2022-06-26 12:00:00+00:00,H2.Z35_351,P,-57098.34422100395,0,1,0,1,주의
2022-06-26 13:00:00+00:00,H2.Z35_351,P,-72776.34044274238,0,1,0,1,주의
2022-06-26 14:00:00+00:00,H2.Z35_351,P,-22738.846927624007,0,1,0,1,주의
2022-06-26 15:00:00+00:00,H2.Z35_351,P,16810.40578580814,0,1,0,1,주의
2022-06-26 16:00:00+00:00,H2.Z35_351,P,36966.41554182117,0,1,0,1,주의
2022-06-26 17:00:00+00:00,H2.Z35_351,P,23960.439537981623,1,1,0,2,경고
2022-06-26 18:00:00+00:00,H2.Z35_351,P,48371.87609544365,0,1,0,1,주의
2022-06-27 09:00:00+00:00,H2.Z35_351,P,49645.2038857967,1,0,0,1,주의
2022-06-27 10:00:00+00:00,H2.Z35_351,P,3487.1767859398324,1,0,0,1,주의
2022-06-27 11:00:00+00:00,H2.Z35_351,P,50020.7199999142,1,0,0,1,주의
2022-06-27 12:00:00+00:00,H2.Z35_351,P,29407.21458746364,1,0,0,1,주의
2022-06-27 13:00:00+00:00,H2.Z35_351,P,44365.107011410255,1,0,0,1,주의
2022-06-27 18:00:00+00:00,H2.Z35_351,P,86601.28551101164,1,0,0,1,주의
2022-06-28 08:00:00+00:00,H2.Z35_351,P,-8775.958994622053,0,1,0,1,주의
2022-06-28 09:00:00+00:00,H2.Z35_351,P,-24602.253031889657,0,1,0,1,주의
2022-06-28 10:00:00+00:00,H2.Z35_351,P,-34120.06955255513,0,1,0,1,주의
2022-06-28 11:00:00+00:00,H2.Z35_351,P,-40974.446690594,0,1,0,1,주의
2022-06-28 12:00:00+00:00,H2.Z35_351,P,-40562.356024283705,0,1,0,1,주의
2022-06-28 13:00:00+00:00,H2.Z35_351,P,-28593.97581323378,0,1,0,1,주의
2022-06-28 14:00:00+00:00,H2.Z35_351,P,2310.6391145076973,0,1,0,1,주의
2022-06-28 15:00:00+00:00,H2.Z35_351,P,18345.585218805478,0,1,0,1,주의
2022-06-29 06:00:00+00:00,H2.Z35_351,P,39072.99885330486,1,0,0,1,주의
2022-06-29 07:00:00+00:00,H2.Z35_351,P,55093.06394898584,1,0,0,1,주의
2022-06-29 08:00:00+00:00,H2.Z35_351,P,24549.50515336393,1,0,0,1,주의
2022-06-29 09:00:00+00:00,H2.Z35_351,P,47190.76958238602,1,0,0,1,주의
2022-06-29 10:00:00+00:00,H2.Z35_351,P,23053.148159482727,1,0,0,1,주의
2022-06-29 11:00:00+00:00,H2.Z35_351,P,-37584.53358188216,1,1,0,2,경고
2022-06-29 12:00:00+00:00,H2.Z35_351,P,35471.69153564677,1,1,0,2,경고
2022-06-29 13:00:00+00:00,H2.Z35_351,P,-24658.52353069432,1,1,0,2,경고
2022-06-29 14:00:00+00:00,H2.Z35_351,P,7866.159815572644,1,1,0,2,경고
2022-06-29 15:00:00+00:00,H2.Z35_351,P,32949.52186574483,1,1,0,2,경고
2022-06-30 10:00:00+00:00,H2.Z35_351,P,-5056.113806908584,0,1,0,1,주의
2022-06-30 11:00:00+00:00,H2.Z35_351,P,27289.26994733136,1,0,0,1,주의
2022-06-30 12:00:00+00:00,H2.Z35_351,P,8813.559410183487,1,0,0,1,주의
2022-07-01 06:00:00+00:00,H2.Z35_351,P,57462.73590496957,1,0,0,1,주의
2022-07-01 07:00:00+00:00,H2.Z35_351,P,95165.56599724387,1,0,0,1,주의
2022-07-01 12:00:00+00:00,H2.Z35_351,P,7118.802624689496,1,1,0,2,경고
2022-07-01 13:00:00+00:00,H2.Z35_351,P,37932.09410246666,1,1,0,2,경고
2022-07-02 07:00:00+00:00,H2.Z35_351,P,-45344.05446141218,0,1,1,2,경고
2022-07-02 08:00:00+00:00,H2.Z35_351,P,-67837.15156870511,0,1,1,2,경고
2022-07-02 09:00:00+00:00,H2.Z35_351,P,-91531.43440873132,0,1,1,2,경고
2022-07-02 10:00:00+00:00,H2.Z35_351,P,-97455.19278247042,0,1,1,2,경고
2022-07-02 11:00:00+00:00,H2.Z35_351,P,-103212.40413384904,0,1,0,1,주의
2022-07-02 12:00:00+00:00,H2.Z35_351,P,-91030.2131079663,0,1,0,1,주의
2022-07-02 13:00:00+00:00,H2.Z35_351,P,-85701.81439549178,0,1,0,1,주의
2022-07-02 14:00:00+00:00,H2.Z35_351,P,-65941.76111773089,0,1,0,1,주의
2022-07-02 15:00:00+00:00,H2.Z35_351,P,-42123.17464801324,0,1,0,1,주의
2022-07-02 16:00:00+00:00,H2.Z35_351,P,-6813.835350850969,0,1,0,1,주의
2022-07-02 17:00:00+00:00,H2.Z35_351,P,21227.704422940224,0,1,0,1,주의
2022-07-02 18:00:00+00:00,H2.Z35_351,P,48407.73860453191,0,1,0,1,주의
2022-07-02 19:00:00+00:00,H2.Z35_351,P,56060.03644439492,0,1,0,1,주의
2022-07-02 20:00:00+00:00,H2.Z35_351,P,57049.96959743976,0,1,0,1,주의
2022-07-03 05:00:00+00:00,H2.Z35_351,P,25152.644259056877,0,1,0,1,주의
2022-07-03 06:00:00+00:00,H2.Z35_351,P,-7107.748054378885,0,1,0,1,주의
2022-07-03 07:00:00+00:00,H2.Z35_351,P,-41790.41369442645,0,1,0,1,주의
2022-07-03 08:00:00+00:00,H2.Z35_351,P,-63688.20347199882,0,1,0,1,주의
2022-07-03 09:00:00+00:00,H2.Z35_351,P,-85983.42951612362,0,1,0,1,주의
2022-07-03 10:00:00+00:00,H2.Z35_351,P,-94465.5575780599,0,1,0,1,주의
2022-07-03 11:00:00+00:00,H2.Z35_351,P,-87437.74613438763,0,1,0,1,주의
2022-07-03 12:00:00+00:00,H2.Z35_351,P,-75513.3261743358,0,1,0,1,주의
2022-07-03 13:00:00+00:00,H2.Z35_351,P,-74053.98822657092,0,1,0,1,주의
2022-07-03 14:00:00+00:00,H2.Z35_351,P,-65036.027531054926,0,1,0,1,주의
2022-07-03 15:00:00+00:00,H2.Z35_351,P,-15967.092762394575,0,1,0,1,주의
2022-07-03 16:00:00+00:00,H2.Z35_351,P,8330.024237819342,0,1,0,1,주의
2022-07-03 17:00:00+00:00,H2.Z35_351,P,29177.28675472516,0,1,0,1,주의
2022-07-03 18:00:00+00:00,H2.Z35_351,P,51519.56617218966,0,1,0,1,주의
2022-07-03 19:00:00+00:00,H2.Z35_351,P,55872.272733586,0,1,0,1,주의
2022-07-04 06:00:00+00:00,H2.Z35_351,P,38848.30416701609,0,1,0,1,주의
2022-07-04 07:00:00+00:00,H2.Z35_351,P,20540.78418551205,0,1,0,1,주의
2022-07-04 08:00:00+00:00,H2.Z35_351,P,11631.872213636188,0,1,0,1,주의
2022-07-04 09:00:00+00:00,H2.Z35_351,P,-17175.626826755222,0,1,0,1,주의
2022-07-04 10:00:00+00:00,H2.Z35_351,P,-33837.933484282665,0,1,0,1,주의
2022-07-04 11:00:00+00:00,H2.Z35_351,P,-30621.6272669614,0,1,0,1,주의
2022-07-04 12:00:00+00:00,H2.Z35_351,P,-37906.84938125545,0,1,0,1,주의
2022-07-04 13:00:00+00:00,H2.Z35_351,P,-17655.288597281862,0,1,0,1,주의
2022-07-04 14:00:00+00:00,H2.Z35_351,P,-2844.51714695418,0,1,0,1,주의
2022-07-04 15:00:00+00:00,H2.Z35_351,P,24110.12338333123,0,1,0,1,주의
2022-07-05 09:00:00+00:00,H2.Z35_351,P,-18113.643272381734,0,1,0,1,주의
2022-07-05 10:00:00+00:00,H2.Z35_351,P,-23608.717885190577,0,1,0,1,주의
2022-07-05 11:00:00+00:00,H2.Z35_351,P,-17047.96288305856,1,1,0,2,경고
2022-07-05 12:00:00+00:00,H2.Z35_351,P,33870.59426677991,1,1,0,2,경고
2022-07-05 13:00:00+00:00,H2.Z35_351,P,-22110.913102268496,0,1,0,1,주의
2022-07-05 14:00:00+00:00,H2.Z35_351,P,-9955.68013291738,0,1,0,1,주의
2022-07-05 15:00:00+00:00,H2.Z35_351,P,46674.20706445865,0,1,0,1,주의
2022-07-05 18:00:00+00:00,H2.Z35_351,P,81131.36586944739,1,0,0,1,주의
2022-07-06 07:00:00+00:00,H2.Z35_351,P,46340.04191080409,1,0,0,1,주의
2022-07-06 08:00:00+00:00,H2.Z35_351,P,51936.09750685805,1,0,0,1,주의
2022-07-06 11:00:00+00:00,H2.Z35_351,P,-13322.498080570762,0,1,0,1,주의
2022-07-06 12:00:00+00:00,H2.Z35_351,P,-26173.260413484863,0,1,0,1,주의
2022-07-06 13:00:00+00:00,H2.Z35_351,P,10109.699442481866,1,1,0,2,경고
2022-07-06 14:00:00+00:00,H2.Z35_351,P,5997.44089826191,1,1,0,2,경고
2022-07-06 15:00:00+00:00,H2.Z35_351,P,52131.25989958932,1,0,0,1,주의
2022-07-07 08:00:00+00:00,H2.Z35_351,P,70751.4401003823,1,0,0,1,주의
2022-07-07 09:00:00+00:00,H2.Z35_351,P,86425.66509894098,1,0,0,1,주의
2022-07-07 10:00:00+00:00,H2.Z35_351,P,29543.49960058304,1,0,0,1,주의
2022-07-07 12:00:00+00:00,H2.Z35_351,P,64763.52944571541,1,0,0,1,주의
2022-07-07 13:00:00+00:00,H2.Z35_351,P,24282.960267402454,1,0,0,1,주의
2022-07-07 14:00:00+00:00,H2.Z35_351,P,67538.80009886967,1,0,0,1,주의
2022-07-08 09:00:00+00:00,H2.Z35_351,P,-39390.73027514864,1,1,1,3,위험
2022-07-08 10:00:00+00:00,H2.Z35_351,P,-46974.68310983863,0,1,1,2,경고
2022-07-08 11:00:00+00:00,H2.Z35_351,P,-49340.72702878704,0,1,1,2,경고
2022-07-08 12:00:00+00:00,H2.Z35_351,P,-45927.1393380705,0,1,0,1,주의
2022-07-08 13:00:00+00:00,H2.Z35_351,P,-35498.6848859997,0,1,0,1,주의
2022-07-08 14:00:00+00:00,H2.Z35_351,P,-14554.765494835132,0,1,0,1,주의
2022-07-08 15:00:00+00:00,H2.Z35_351,P,3729.706587865677,1,1,0,2,경고
2022-07-08 16:00:00+00:00,H2.Z35_351,P,61850.388337726494,1,1,0,2,경고
2022-07-09 07:00:00+00:00,H2.Z35_351,P,-4660.533551694584,0,1,0,1,주의
2022-07-09 08:00:00+00:00,H2.Z35_351,P,5688.589925541109,0,1,0,1,주의
2022-07-09 09:00:00+00:00,H2.Z35_351,P,-25635.764620145816,0,1,0,1,주의
2022-07-09 10:00:00+00:00,H2.Z35_351,P,-61216.18974879299,1,1,0,2,경고
2022-07-09 11:00:00+00:00,H2.Z35_351,P,-77328.20538686846,0,1,0,1,주의
2022-07-09 12:00:00+00:00,H2.Z35_351,P,-16299.590485620818,0,1,0,1,주의
2022-07-09 13:00:00+00:00,H2.Z35_351,P,-32958.80535071593,0,1,0,1,주의
2022-07-09 14:00:00+00:00,H2.Z35_351,P,-33916.94084377462,1,1,0,2,경고
2022-07-09 15:00:00+00:00,H2.Z35_351,P,23069.224265823457,0,1,0,1,주의
2022-07-09 16:00:00+00:00,H2.Z35_351,P,46105.05487710598,0,1,0,1,주의
2022-07-10 07:00:00+00:00,H2.Z35_351,P,-1176.79715777246,0,1,0,1,주의
2022-07-10 08:00:00+00:00,H2.Z35_351,P,-6018.60608612923,0,1,0,1,주의
2022-07-10 09:00:00+00:00,H2.Z35_351,P,-35237.02856020392,0,1,0,1,주의
2022-07-10 10:00:00+00:00,H2.Z35_351,P,-57411.697982316655,0,1,0,1,주의
2022-07-10 11:00:00+00:00,H2.Z35_351,P,-40969.37887074876,0,1,0,1,주의
2022-07-10 12:00:00+00:00,H2.Z35_351,P,-45350.02015786237,0,1,0,1,주의
2022-07-10 13:00:00+00:00,H2.Z35_351,P,-13265.550235328305,0,1,0,1,주의
2022-07-10 14:00:00+00:00,H2.Z35_351,P,-1629.645903207772,0,1,0,1,주의
2022-07-10 15:00:00+00:00,H2.Z35_351,P,26575.211960733264,0,1,0,1,주의
2022-07-10 16:00:00+00:00,H2.Z35_351,P,29066.4759780705,0,1,0,1,주의
2022-07-12 08:00:00+00:00,H2.Z35_351,P,50634.11684144309,1,0,0,1,주의
2022-07-12 09:00:00+00:00,H2.Z35_351,P,-15589.652315134948,1,0,1,2,경고
2022-07-12 10:00:00+00:00,H2.Z35_351,P,-26675.33441830077,0,1,1,2,경고
2022-07-12 11:00:00+00:00,H2.Z35_351,P,-36441.46760477721,0,1,1,2,경고
2022-07-12 12:00:00+00:00,H2.Z35_351,P,-29561.839276504117,0,1,0,1,주의
2022-07-12 13:00:00+00:00,H2.Z35_351,P,-12055.353854303392,0,1,0,1,주의
2022-07-12 14:00:00+00:00,H2.Z35_351,P,5453.516135990903,0,1,0,1,주의
2022-07-12 15:00:00+00:00,H2.Z35_351,P,35419.49161295216,0,1,0,1,주의
2022-07-12 18:00:00+00:00,H2.Z35_351,P,86106.569992535,1,0,0,1,주의
2022-07-12 19:00:00+00:00,H2.Z35_351,P,58817.37949222903,1,0,0,1,주의
2022-07-13 13:00:00+00:00,H2.Z35_351,P,13233.20427365514,0,1,0,1,주의
2022-07-14 10:00:00+00:00,H2.Z35_351,P,-26361.761849715396,0,1,1,2,경고
2022-07-14 11:00:00+00:00,H2.Z35_351,P,-10413.45788811614,0,1,0,1,주의
2022-07-14 12:00:00+00:00,H2.Z35_351,P,29388.39554660227,0,1,0,1,주의
2022-07-15 10:00:00+00:00,H2.Z35_351,P,8496.908672694093,0,1,0,1,주의
2022-07-15 11:00:00+00:00,H2.Z35_351,P,-7948.625472272817,0,1,0,1,주의
2022-07-15 12:00:00+00:00,H2.Z35_351,P,-10089.350896310243,1,1,0,2,경고
2022-07-15 13:00:00+00:00,H2.Z35_351,P,-33238.034567501134,1,1,0,2,경고
2022-07-15 14:00:00+00:00,H2.Z35_351,P,3465.487445581304,1,1,0,2,경고
2022-07-15 15:00:00+00:00,H2.Z35_351,P,-8073.728256152233,0,1,0,1,주의
2022-07-15 16:00:00+00:00,H2.Z35_351,P,25859.918663041382,0,1,0,1,주의
