week,weekday,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,hour
51,1,1.2133956667244143,1.2444311418836442,0.7592152777777779,541.5806325190823,212.25406941462833,209.70198373124296,119.65579513888888,0.986220419973545,0.905386213882884,0.8014001447436899,0.016775694444444433,400.4158038912742,229.68851400305115,229.40032461618526,230.51577042132882,318974.5777813901,276355.4968792005,276355.52687920054,0.03,318975.2178051401,0.64002375,50.043749463309915,11.5
51,2,0.9485244134301728,0.9777466016256645,0.5305902777777777,460.84253916211287,186.04672501138432,181.20656312613846,96.44088194444443,0.9911360300515958,0.9108427445285999,0.8039369393932437,0.009539930555555553,223.92891376366117,231.21381341803647,230.92722193043883,232.09888319672132,318983.1306286123,276359.4613515366,276359.49176820327,0.03,318983.7706523623,0.64002375,50.04631246972454,11.5
51,3,0.45595790964201033,0.4643059504347959,0.0,183.50158191029143,96.85545883606176,86.64676013205828,0.0,0.9938530300457408,0.9129920833854541,0.8056813524590164,0.0,19.75177851775956,232.67014571948997,232.41148999951278,233.68298438911083,318991.12002467335,276362.565407206,276362.5958238727,0.03,318991.76004842337,0.64002375,50.05075007759155,11.5
51,4,0.45301702508960573,0.45834375,0.0,181.27228428819444,95.685765625,85.57187239583334,0.0,0.9944378136200717,0.9115420453184866,0.8084043836805556,0.0,18.480144965277777,231.6189236111111,231.27584201388888,232.59973090277776,318995.493857779,276363.02740003384,276363.05740003387,0.03,318996.13388152904,0.64002375,50.051767795138886,11.5
51,5,0.4499892427438342,0.45726712082573523,0.0,180.0212037795993,94.83250273224043,85.18926417349726,0.0,0.9945218514614242,0.9107960245243832,0.809530290224013,0.0,18.277434198542803,230.95406837972118,230.67738503256496,231.7739881162613,318999.8196267657,276363.46344170056,276363.4934417006,0.03,319000.4596505157,0.64002375,50.04611718929804,11.5
51,6,0.45144425555352036,0.4601947859744991,0.0,181.7395658014572,95.65316256830602,86.09324675546448,0.0,0.9943055214025501,0.9114365104136871,0.8086647711748634,0.0,18.94022358834244,232.129550041328,231.8870191223641,232.99728851444948,319004.17347583454,276363.9147958672,276363.94479586725,0.03,319004.81349958456,0.64002375,50.05526331967213,11.5
52,0,0.45310069444444445,0.46079166666666665,0.0,182.16233333333332,96.00090277777777,86.17351736111111,0.0,0.9942590277777779,0.9116506944444445,0.8083756944444445,0.0,18.978975694444443,232.42302083333334,232.17354166666667,233.17541666666668,319008.5229550012,276364.36472642276,276364.3947264228,0.03,319009.16297875124,0.64002375,50.061437500000004,11.5
52,1,0.4517527753412169,0.4586949162496168,0.0,181.60494300561754,95.68437573998177,85.91687346311475,0.0,0.9944613669782488,0.9114403787938182,0.8095084836628504,0.0,18.571904599271402,232.04052540177318,231.7381247369166,232.76395674182174,319012.88731634006,276364.8163583672,276364.8467750339,0.03,319013.52734009,0.64002375,50.06066514991995,11.5
52,2,0.9396391749322679,0.9682494307832421,0.5221666666666667,448.6697671334244,182.84777607012754,175.04335182426794,93.22500694444444,0.991193425546448,0.9100009360028164,0.8074516848816029,0.009571875,214.43618288934422,230.63541552823315,230.1207963342441,231.27211577868852,319020.1546427289,276367.32097642275,276367.3509764228,0.03,319020.79466647893,0.64002375,50.05009797778592,11.5
52,3,0.4548020833333333,0.4592083333333333,0.0,181.64947916666665,96.21219097222223,85.46542708333334,0.0,0.9941809027777778,0.9124961805555557,0.8060510416666667,0.0,18.969232638888887,231.74204861111113,231.40458333333333,232.6069097222222,319027.95972583455,276370.207573645,276370.237573645,0.03,319028.59974958457,0.64002375,50.041947916666665,11.5
52,4,0.45345435345300333,0.45776676390670884,0.0,181.24819985200364,95.850466643898,85.38937426001822,0.0,0.994392719964019,0.9117435241258867,0.8074537484981121,0.0,18.559183629326046,231.6786451313054,231.34805988498064,232.55417320830261,319032.29802444566,276370.6527125339,276370.6827125339,0.03,319032.9380481957,0.64002375,50.05546150273503,11.5
52,5,0.4549685611090759,0.46082644437556436,0.0,183.11431375227687,96.78687653688525,86.32127311020037,0.0,0.9941402520912738,0.9132503387557209,0.8075225466757742,0.0,19.301025785519126,232.97125429065068,232.5593101092896,233.61604309688354,319036.67364944564,276371.10708753386,276371.13750420057,0.03,319037.31367319566,0.64002375,50.059399647085606,11.5
52,6,0.45052609304697144,0.45737195418363696,0.0,180.31567526772815,94.96977530602636,85.3196870967244,0.0,0.994533544016531,0.9110761324922847,0.8099926614453089,0.0,18.26010958796558,231.0355465470386,230.78718294626592,231.83805141759345,319041.02278139006,276371.55531670054,276371.5861500339,0.03,319041.6628051401,0.64002375,50.05588644125683,11.5
