week,weekday,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,hour
50,2,0.8708542805100182,0.8794861111111113,0.5022706056466303,413.0069412180574,166.76971954690347,163.81526109972677,80.5491712773224,0.9967329861111112,0.8987634505919856,0.8141249544626593,0.17885696152094713,170.2692100979053,229.7066051912568,229.3403890381289,230.40326958105643,319558.3993288878,279751.44323960535,279754.83191350533,3.3886738999999992,319558.4292683045,0.029939416666666597,50.034520605646634,11.5
50,3,0.44613191526610646,0.4571147722242574,0.0677364758671056,181.05936623406194,92.25234995446266,85.54940243624772,3.249430214025501,0.999672939914197,0.9006544683515484,0.8154322747336639,0.17441157217668482,4.592803961748634,229.84060138467956,229.52274450012246,230.39337177698948,319565.68650955724,279753.64657293865,279757.05566350534,3.409090566666665,319565.7164489739,0.029939416666666597,50.032945442726266,11.5
50,4,0.4440760861546132,0.4546596083788707,0.06268006871895614,180.40785183287798,92.26013735200364,85.36010672814207,2.795734526392524,0.9998208333333333,0.9017562386156648,0.8147467888542907,0.16302777777777774,5.6449911771402554,230.7123181280709,230.38734286747487,231.35568114576017,319570.02793999895,279753.76844793867,279757.18878850533,3.420340566666665,319570.05787941563,0.029939416666666597,50.03079777541188,11.5
50,5,0.601566302910053,0.6710799749544627,0.21349674462225687,256.1942917344306,116.43635647334982,112.23930411896087,27.517594199952295,0.9967885302823315,0.9020668013972438,0.8171429297857576,0.09179604177508886,99.31942345660941,231.29155908469943,230.9837803518493,232.09149321021667,319574.3292594434,279753.923656272,279757.34941350535,3.4253405666666645,319574.35919886007,0.029939416666666597,50.032521370023424,11.5
50,6,0.5982325536419765,0.592326289817834,0.20718019729361759,248.76482086748635,114.37611419683994,109.80777358183711,24.545221653005466,0.9972180554397504,0.9025893765660854,0.8143898651673784,0.09319223019125679,88.92793038479051,231.4177697810586,231.16266536464312,232.18082011777275,319582.00769011275,279757.96962849423,279761.39496906084,3.4253405666666645,319582.0376295294,0.029939416666666597,50.01744865042809,11.5
51,0,0.43951747495446264,0.45505558473389357,0.05544481802283749,179.30453358378873,91.78778187613842,85.92438729508196,1.5688763661202187,0.9999562158469946,0.9027205088797814,0.8176698258196721,0.11626735541894351,6.889299650529611,231.25190289162114,231.01041211293258,232.1024931693989,319586.494599835,279758.382406272,279761.80774683866,3.4253405666666645,319586.5245392517,0.029939416666666597,50.021674098166606,11.5
51,1,1.1612361111111111,1.2086115556422934,0.8510322637479399,539.4610547938893,207.24957008955676,210.30694597861915,121.84834990567265,0.9926690972222222,0.8977377800004337,0.8160460724043715,0.1220092874490415,380.33345658773527,229.7518341560913,229.5219394139714,230.58214960642727,319597.9003705545,279766.34219793865,279769.7675385053,3.4253405666666645,319597.93030997115,0.029939416666666597,50.01769782450776,11.5
51,2,0.9462640826086536,0.9851565796245122,0.595381862064286,462.85170679644807,182.86917230191258,182.9092988387978,97.08509409153004,0.9972564851280392,0.9024410513385682,0.8160843786353339,0.12560683629326044,215.04583652094718,231.28399845593972,231.0561247723133,232.1738561230503,319606.42679416557,279770.05546182755,279773.4808023942,3.4253405666666645,319606.45673358225,0.029939416666666597,50.01928761306626,11.5
51,3,0.44047592213114756,0.4570417901274592,0.052264230418943486,180.77681164617488,93.03039509335154,86.2470340391621,1.5053294626593807,0.9992927570388823,0.9060416012784897,0.8117515077069078,0.11331361566484514,9.46908447176685,232.7506935690943,232.54871098712707,233.76465018042734,319614.36890539055,279772.933656272,279776.3589968386,3.4253405666666645,319614.39884480723,0.029939416666666597,50.02835399733664,11.5
51,4,0.43874305555555554,0.45412152777777776,0.05305208333333328,178.8051814236111,91.83270789930555,85.13498263888889,1.8382699652777779,0.9992618055555554,0.9053247829861112,0.809730859375,0.13977721354166664,9.519105902777778,231.70180989583332,231.41368055555554,232.67930555555554,319618.67901638785,279773.1632396053,279776.588580172,3.4253405666666645,319618.7089558045,0.029939416666666597,50.029423947132614,11.5
51,5,0.43721196047954125,0.4524514002924795,0.05091974379075853,177.52373047586522,91.24166882969035,84.73329428506375,1.5701117372495446,0.9992507465527586,0.9048125252524462,0.810961140435321,0.12066237477231324,9.501772996357012,231.03454765405516,230.81819231000296,231.8525049042588,319622.9458777266,279773.3928229387,279776.81816350535,3.4253405666666645,319622.9758171433,0.029939416666666597,50.02630489544268,11.5
51,6,0.440569558287796,0.4543543943533697,0.04520221784068814,179.36230219717666,92.55973275273224,85.41525751366119,1.4327360541894354,0.9987201844262295,0.905823949866832,0.810238495698826,0.11262748178506371,10.766619080145722,232.21919911202187,232.03062005830813,233.07819740105265,319627.2385302767,279773.63917710533,279777.064517672,3.4253405666666645,319627.2684696934,0.029939416666666597,50.03314217929364,11.5
52,0,0.4403819444444444,0.45521527777777776,0.048149305555555494,180.04176388888888,92.75765625000001,85.61463194444444,1.6855659722222223,0.9989003472222223,0.9058006944444444,0.809221875,0.12947361111111108,10.481423611111111,232.51812499999997,232.31822916666667,233.26090277777777,319631.5349191656,279773.89407293865,279777.3194135053,3.4253405666666645,319631.5648585823,0.029939416666666597,50.03790277777778,11.5
52,1,0.4398542417142392,0.45448310640395384,0.050264731618631237,179.41393476775957,92.24807690118398,85.38187925573236,1.7857444216757743,0.9991101838272577,0.9050837777455608,0.8104217445106459,0.1401842839253187,9.852677595628416,232.1339267777969,231.88841753840188,232.85233635723856,319635.8500165017,279774.142406272,279777.56816350535,3.4253405666666645,319635.87995591835,0.029939416666666597,50.035040460704415,11.5
52,2,0.9347811361566486,0.9390279618801015,0.5549793507689904,446.55004804189434,177.96413046448086,174.90206938752274,93.68816268214937,0.9962746697107806,0.9025709357923497,0.8092754374359034,0.15610287454462657,208.06002180100185,230.72173039024355,230.27072347449908,231.3561381273821,319643.06738444336,279776.46358682757,279779.88892739423,3.4253405666666645,319643.09732386004,0.029939416666666597,50.02678554830402,11.5
52,3,0.43911111111111106,0.4560138888888889,0.05252083333333327,179.20381944444443,92.08406944444444,85.36762152777777,1.7958506944444446,0.9991895833333334,0.9056121527777777,0.8080513888888889,0.13854374999999997,9.982999999999999,231.82760416666667,231.55173611111113,232.69576388888888,319650.8215163878,279779.169593772,279782.5953510053,3.4253405666666645,319650.8514558045,0.029939416666666597,50.019187499999994,11.5
52,4,0.438354063165668,0.45485075017847604,0.053562523726730336,178.95661168032788,91.8794994877049,85.19961674635702,1.8328559943786258,0.9993437644126412,0.9052665589459828,0.8095759707262641,0.13774016962659377,9.553040755919854,231.76816013294115,231.49572783080842,232.63458272130376,319655.1033913878,279779.39907293866,279782.82483017194,3.4253405666666645,319655.13333080447,0.029939416666666597,50.03174708297883,11.5
52,5,0.44091308060109285,0.45628833746613395,0.05067364028944906,180.54159221311474,93.14220844717669,85.80844723360656,1.5682338911657558,0.9990437470821663,0.9065354735883425,0.8088603369763206,0.11923496129326043,10.515144011839707,233.06090362442794,232.71243481750625,233.7059725427056,319659.4232872212,279779.642406272,279783.0677468386,3.4253405666666645,319659.45322663785,0.029939416666666597,50.03448599726776,11.5
52,6,0.43752430555555555,0.452076634550858,0.04929748178109127,177.65264555068777,91.32469361377389,84.77079121129326,1.5383088203513322,0.9992605621907953,0.9047173599334214,0.8122347000324165,0.1194137232371646,9.521732764509139,231.1271000262775,230.93889590762194,231.9168984826032,319663.7096066656,279779.8812951609,279783.3070523942,3.4253405666666645,319663.7395460823,0.029939416666666597,50.03046579575909,11.5
