week,weekday,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,hour
50,0,0.679753582009484,0.5353818042927553,0.19986761974629272,193.3366442395264,146.27976349043715,80.86120662568307,-33.81552618397085,0.9962732563259418,0.924088629823514,0.6866386288342459,-0.2832884221311475,8.459898886057154,229.39440146164142,229.35434197107804,230.10292581616935,186157.1465811973,120339.41852157113,120385.21812316279,45.79918492499993,186157.17658119733,0.03,50.05586150955099,11.5
50,1,0.820114963659167,0.5946627390710383,0.320555441712204,203.71309079007287,179.7142290528233,79.7714837773224,-55.758957536429875,0.9979076199997965,0.9406326759597281,0.6092925556065528,-0.4573841017759563,3.20520070582878,229.96978654371583,229.80836179417122,230.6623568061104,186161.7940185835,120339.62904240446,120385.48020649613,45.85116409166659,186161.82401858352,0.03,50.06605219717668,11.5
50,2,1.0480873164156372,0.6911380169378556,0.5123783583788707,217.33021289597033,232.04972819899817,75.5487727686703,-90.2528985086521,0.9999270833333332,0.9649183203130979,0.47626133339264665,-0.7645864697176684,-7.973930100182149,229.54376366120218,229.2306341074681,230.20678502070226,186166.92756025016,120339.52383407112,120385.51770649612,45.994289091666595,186166.95756025016,0.03,50.05632604735883,11.5
50,3,1.0492495419428416,0.6966685040099461,0.515486718541749,218.1572780054645,231.90165676229506,78.06819080145719,-91.78626798724953,1.0,0.9623083731785064,0.48827060885146406,-0.7739270090481548,-6.153029542349727,229.67219381878434,229.39979112614992,230.18681756650747,186172.1426900064,120339.34945907112,120385.51770649612,46.168247424999926,186172.17269000644,0.03,50.055868738615665,11.5
50,4,1.0458230208925772,0.6900723503199093,0.5109271679983469,218.87385348360655,232.20316228369765,78.1385410974499,-91.48079735883425,0.9999746527777779,0.9630681466302368,0.491523935564663,-0.7747906705373406,-6.29924043715847,230.55153233151182,230.27271061020033,231.14028773189602,186177.38977564176,120339.20320907111,120385.51770649612,46.31449742499993,186177.41977564176,0.03,50.05293746374821,11.5
50,5,1.0323957486683197,0.6732742471988796,0.4997464575188056,217.6217889290051,230.00383455037297,76.82428170808396,-89.18343872517131,0.9999052083333333,0.9641562044626594,0.4963780976233845,-0.7652173223501605,-6.017113249739786,231.11374755608423,230.84725125227683,231.86784274955951,186182.6222824724,120339.05362573778,120385.51770649612,46.46408075833326,186182.65228247238,0.03,50.0551328373659,11.5
50,6,1.0355164121504188,0.6780037693061831,0.5030763371102093,218.08966968351547,230.75638644125684,77.38055441712204,-90.00505982468123,0.9999954861111111,0.9637731874033766,0.49410823087431693,-0.7715894077371387,-6.3254452413479045,231.25514580457454,231.04838954161335,231.9734904515085,186187.86253975835,120338.91112573778,120385.51770649612,46.60658075833326,186187.89253975835,0.03,50.03689093806921,11.5
51,0,1.0357950054846403,0.6812458591237099,0.5041353320016532,218.8465745104736,230.28769239526412,79.78324100637523,-91.2124489981785,0.9999979166666666,0.9625932038389126,0.5065466359289618,-0.7804719710015154,-4.940805327868852,231.08726003926162,230.89444102914388,231.8884318078324,186193.09060897512,120338.77029240446,120385.51770649612,46.74741409166659,186193.12060897515,0.03,50.04307305968836,11.5
51,1,1.0430531154173874,0.6904182735954012,0.5117150069429481,217.06782278656,230.29958968687654,78.60589737563969,-91.84774108227079,1.0,0.9614471390240977,0.4962349255139214,-0.7789854342852807,-4.923348319997397,229.60007711531787,229.4111610531809,230.36174293533443,186198.32738663905,120338.65570907113,120385.51770649612,46.861997424999934,186198.35738663908,0.03,50.03952415790997,11.5
51,2,1.0404305776604381,0.6795260423723072,0.506041383493288,218.65303455145718,231.74288126138433,77.73966814663024,-90.82708492714026,0.9999909722222222,0.9637407303768502,0.4951639628870674,-0.773847358834244,-5.313730703551912,231.1289438542996,230.94626568826848,231.96369888434307,186203.54234508623,120338.52987573779,120385.51770649612,46.98783075833325,186203.57234508623,0.03,50.04626415368475,11.5
51,3,1.0435903332644534,0.6715139151972265,0.5046599034577919,221.0526409380692,234.2016174863388,77.53118214936248,-90.67998252504553,0.9999993055555555,0.9648454662602745,0.49647465277777775,-0.7695029257741348,-4.129277550091074,232.5876761797615,232.43877413079974,233.55989379084966,186208.8172756418,120338.41765351557,120385.51770649612,47.10005298055548,186208.84727564178,0.03,50.05363584318775,11.5
51,4,1.0465410560852166,0.6713645833333334,0.5069131944444445,218.23290060763887,233.9838572048611,73.85289366319445,-89.62321788194446,1.0,0.9659361111111111,0.4755532552083333,-0.7608063802083334,-5.700094184027777,231.53732638888889,231.30132812499997,232.47562095905172,186214.0868658057,120338.30112573778,120385.51770649612,47.21658075833326,186214.1168658057,0.03,50.051753472222224,11.5
51,5,1.025260899711941,0.6567888746807528,0.48804575488875357,215.31383874089252,228.76687539845173,71.25317588797814,-84.7214206057423,0.9995489697176684,0.9655261382926837,0.4776373747723133,-0.7301624156053833,-5.835001100645176,230.86953263313342,230.70578901352846,231.64746537395217,186219.28163467857,120338.15779240445,120385.52437316279,47.366580758333264,186219.31163467854,0.03,50.04679159977315,11.5
51,6,0.9771260537685019,0.625577602369977,0.4416987838290997,214.20106193078323,218.9291160632969,71.30035917577413,-76.02987562613843,0.9986861111111112,0.9627471197632058,0.5085231688918738,-0.6712597449908926,-3.273259107468124,232.0389936104223,231.9111460964167,232.86951388888886,186224.45547691683,120338.04914657112,120385.55364399613,47.504497424999926,186224.4854769168,0.03,50.053156136156645,11.5
52,0,0.9831145833333333,0.6328368055555555,0.4492638888888889,215.78847222222223,220.4938611111111,73.76980902777778,-78.50372916666667,0.9988215277777778,0.9632447916666665,0.5171211805555556,-0.6946326388888888,-3.297548611111111,232.34024305555556,232.19197916666667,233.04718749999998,186229.59124080572,120337.97404240444,120385.59937316278,47.62533075833326,186229.62124080572,0.03,50.05747222222222,11.5
52,1,0.999580439406364,0.6469405360836981,0.46755561587431815,216.10691313752275,223.66211196493623,74.27321425318762,-81.77879530965392,0.9992982411202186,0.9627288816367563,0.505159065506029,-0.7070333157792877,-4.797824507603588,231.95847842651042,231.76572986016484,232.64306027096333,186234.76332413903,120337.8786257378,120385.6343731628,47.755747424999925,186234.79332413906,0.03,50.05422887100585,11.5
52,2,1.0367293943533697,0.6770628205889699,0.5048160568872357,216.37448053278686,230.59540175318762,75.2880845856102,-89.50827663934426,0.9999902777777777,0.9647548383424408,0.48305567509107467,-0.7672067964480874,-6.829736908014572,230.54975411271064,230.15322119763206,231.14780908469945,186239.96049797782,120337.73820907112,120385.63770649613,47.89949742499993,186239.99049797785,0.03,50.04199294171221,11.5
52,3,1.0374097222222223,0.6622118055555556,0.49657291666666664,217.14559375,232.40530555555554,71.41097916666666,-86.6638298611111,0.9997694444444445,0.9670934027777777,0.4688270833333333,-0.7424854166666667,-6.896302083333333,231.6604861111111,231.42850694444442,232.48159722222223,186245.15860191683,120337.57747990446,120385.64603982946,48.068559924999924,186245.1886019168,0.03,50.03802083333333,11.5
52,4,1.041723155031669,0.6633380442478554,0.49928604188806097,217.57079580951233,233.3525393936263,71.1083214367031,-86.88510086520948,0.9998477288251366,0.9674186225660498,0.46606566484517303,-0.742794154143898,-6.571828324225865,231.59042097681834,231.37695800644926,232.4227190045973,186250.35915172682,120337.40945907112,120385.64770649612,48.23824742499992,186250.38915172682,0.03,50.05454714076498,11.5
52,5,0.9977677414369448,0.6356665528233151,0.4609443306010929,216.50530999544628,224.527721026867,72.24952339480875,-80.24442588797814,0.999309375,0.964229870284958,0.5000847962204007,-0.6979512321390304,-4.620981158925319,232.8815289162113,232.59235769581053,233.49371956842845,186255.56735191683,120337.28029240445,120385.66645649611,48.38616409166659,186255.59735191683,0.03,50.05526033200166,11.5
52,6,1.0411476233767203,0.6652719717668488,0.4989364664222031,216.66421912882356,232.40796091313942,70.3928232408308,-86.13382736909944,0.9997482638888888,0.9660185877484966,0.4621013317742582,-0.7343960327310742,-6.104299129294642,230.94640172834727,230.8097608382433,231.70770356368948,186260.75943525016,120337.14820907112,120385.67770649614,48.529497424999924,186260.78943525013,0.03,50.05188268419112,11.5
