date,meter_urn,measurement,anomaly_hours,anomaly_count,max_z_score,value_change_ratio,target_mean,baseline_mean
2023-04-21,H1.Z27,P3,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00']",6,5.834,1.0456,17804.724,8703.825
2023-04-21,H1.Z27,I2,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00']",6,5.807,1.0288,88.961,43.848
2023-04-21,H1.Z27,I1,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00']",6,5.396,0.9529,83.996,43.011
2023-04-21,H1.Z14,Q,"['2023-04-21 12:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",10,5.391,0.3169,7102.652,10397.004
2023-04-21,H1.Z13,Q,"['2023-04-21 12:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",10,5.33,0.3185,7403.783,10864.197
2023-04-21,H1.Z27,I3,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00']",6,5.288,0.9574,83.248,42.53
2023-04-21,H2.Z66,P3,"['2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",20,5.158,12.3456,1635.287,122.534
2023-04-21,H4.ZE50,P2,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,5.002,0.5521,1166.112,751.298
2023-04-21,H4.Z50,P2,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,4.994,0.5564,1562.069,1003.657
2023-04-21,H4.ZE50,I2,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,4.923,0.4812,5.456,3.684
2023-04-21,H4.Z50,I2,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,4.889,0.4793,7.304,4.938
2023-04-21,H2.Z66,P2,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",22,4.794,12.0608,1543.492,118.177
2023-04-21,H2.Z66,P1,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",23,4.439,10.7234,1529.454,130.462
2023-04-21,H2.Z66,P,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",22,4.357,11.4963,4605.159,368.523
2023-04-21,H2.ZE66,P1,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",23,4.261,10.5711,1481.262,128.014
2023-04-21,H2.ZE66,P,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",23,4.204,11.5489,4478.31,356.869
2023-04-21,H2.ZE66,P2,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",23,4.193,11.9798,1481.545,114.142
2023-04-21,H2.ZE66,P3,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",23,4.122,11.9829,1547.344,119.183
2023-04-21,H2.Z66,Q,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",23,4.109,10.5133,3197.16,277.692
2023-04-21,H2.T.Z32,P3,"['2023-04-21 10:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00']",3,3.956,0.2129,2033.906,1676.915
2023-04-21,H4.Z50,P,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.822,0.2679,4903.727,3867.496
2023-04-21,H4.ZE50,P,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.801,0.2614,3647.962,2892.046
2023-04-21,H1.Z28,I2,"['2023-04-21 10:00:00+00:00', '2023-04-21 12:00:00+00:00']",2,3.706,0.1637,-83.162,-71.463
2023-04-21,H1.Z26,P2,"['2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00']",2,3.686,0.3632,2258.098,1656.448
2023-04-21,H2.K21,Tvl,"['2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00']",2,3.625,1.3776,17.826,7.498
2023-04-21,H2.K21,Trl,"['2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00']",3,3.618,1.2688,17.812,7.851
2023-04-21,H4.ZE50,P3,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.525,0.2008,1042.003,867.751
2023-04-21,H1.Z26,P1,"['2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00']",2,3.517,0.1836,2930.13,2475.709
2023-04-21,H4.Z50,P3,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.515,0.2061,1401.08,1161.692
2023-04-21,H1.K12,Tdiff,"['2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00']",4,3.506,0.3024,389.948,558.949
2023-04-21,H4.Z50,I3,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.496,0.1982,6.792,5.669
2023-04-21,H4.ZE50,I3,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.475,0.1882,5.012,4.218
2023-04-21,H2.ZE67,I2,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.335,0.9814,0.108,5.833
2023-04-21,H1.Z26,P3,"['2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00']",2,3.333,0.1069,4923.951,5513.437
2023-04-21,H2.ZE67,I1,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.333,0.982,0.106,5.864
2023-04-21,H2.T.Z32,P2,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00']",5,3.327,0.2774,3633.873,2844.846
2023-04-21,H2.ZE67,P1,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.324,0.981,20.101,1060.066
2023-04-21,H2.ZE67,P2,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.322,0.9997,0.292,1058.394
2023-04-21,H2.ZE67,P,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.321,0.9936,20.393,3208.995
2023-04-21,H2.Z67,Q,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.295,0.9887,28.156,2487.451
2023-04-21,H2.Z67,P,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.289,0.9946,17.739,3267.994
2023-04-21,H2.Z67,P1,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.288,0.9848,16.447,1082.286
2023-04-21,H2.Z67,P2,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.287,0.9986,1.477,1078.066
2023-04-21,H4.Z50,P1,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.224,0.134,1932.536,1704.167
2023-04-21,H2.ZE67,I3,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.207,1.0,0.0,5.429
2023-04-21,H4.Z50,I1,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.203,0.1133,8.982,8.068
2023-04-21,H4.ZE50,P1,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.179,0.1311,1439.847,1273.003
2023-04-21,H4.ZE50,I1,"['2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00']",2,3.165,0.1138,6.703,6.019
2023-04-21,H2.ZE67,P3,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.149,1.0,0.0,1271.761
2023-04-21,H2.Z67,P3,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.095,1.0,0.0,1197.687
2023-04-21,H1.Z28,I3,"['2023-04-21 10:00:00+00:00', '2023-04-21 12:00:00+00:00']",2,3.094,0.2042,-57.822,-48.016
2023-04-21,H2.Z67,I3,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.094,1.0,0.0,6.489
2023-04-21,H2.Z67,I1,"['2023-04-21 00:00:00+00:00', '2023-04-21 01:00:00+00:00', '2023-04-21 02:00:00+00:00', '2023-04-21 03:00:00+00:00', '2023-04-21 04:00:00+00:00', '2023-04-21 05:00:00+00:00', '2023-04-21 06:00:00+00:00', '2023-04-21 07:00:00+00:00', '2023-04-21 08:00:00+00:00', '2023-04-21 09:00:00+00:00', '2023-04-21 10:00:00+00:00', '2023-04-21 11:00:00+00:00', '2023-04-21 12:00:00+00:00', '2023-04-21 13:00:00+00:00', '2023-04-21 14:00:00+00:00', '2023-04-21 15:00:00+00:00', '2023-04-21 16:00:00+00:00', '2023-04-21 17:00:00+00:00', '2023-04-21 18:00:00+00:00', '2023-04-21 19:00:00+00:00', '2023-04-21 20:00:00+00:00', '2023-04-21 21:00:00+00:00', '2023-04-21 22:00:00+00:00', '2023-04-21 23:00:00+00:00']",24,3.093,0.9865,0.089,6.627
