date,meter_urn,measurement,anomaly_hours,anomaly_count,max_z_score,target_mean,baseline_mean
2023-03-05,H1.Z28,W_out,"['2023-03-05 09:00:00+00:00', '2023-03-05 10:00:00+00:00', '2023-03-05 11:00:00+00:00', '2023-03-05 12:00:00+00:00', '2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",15,3.774,493784.45,491108.264
2023-03-05,H1.Z15,W_out,"['2023-03-05 10:00:00+00:00', '2023-03-05 11:00:00+00:00', '2023-03-05 12:00:00+00:00', '2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",14,3.688,908435.403,901986.491
2023-03-05,V.Z82,W_out,"['2023-03-05 11:00:00+00:00', '2023-03-05 12:00:00+00:00', '2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",13,3.643,594953.978,590929.067
2023-03-05,H1.Z22,WQ_out,"['2023-03-05 12:00:00+00:00', '2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",12,3.641,176.755,176.4
2023-03-05,V.Z81,W_out,"['2023-03-05 12:00:00+00:00', '2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",12,3.557,843771.432,838469.081
2023-03-05,H2.Z68,P2,['2023-03-05 13:00:00+00:00'],1,3.555,1011.091,1069.018
2023-03-05,H1.Z21,WQ_in,"['2023-03-05 09:00:00+00:00', '2023-03-05 10:00:00+00:00', '2023-03-05 11:00:00+00:00', '2023-03-05 12:00:00+00:00', '2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",15,3.465,6295.883,6295.742
2023-03-05,H1.Z13,W,"['2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",10,3.37,629232.263,628665.897
2023-03-05,H1.Z13,W_in,"['2023-03-05 14:00:00+00:00', '2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",10,3.37,629232.283,628665.917
2023-03-05,H1.Z14,W,"['2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",9,3.356,593749.636,593214.451
2023-03-05,H1.Z14,W_in,"['2023-03-05 15:00:00+00:00', '2023-03-05 16:00:00+00:00', '2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",9,3.356,593749.646,593214.461
2023-03-05,H1.Z28,W2,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.313,321215.243,321827.256
2023-03-05,WeatherStation.Weather,Dc,"['2023-03-05 01:00:00+00:00', '2023-03-05 02:00:00+00:00', '2023-03-05 04:00:00+00:00', '2023-03-05 08:00:00+00:00']",4,3.312,241.487,100.433
2023-03-05,H2.Z69,PF3,"['2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00']",2,3.268,0.547,0.561
2023-03-05,H1.Z29,W2,"['2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",7,3.24,-770059.832,-765611.581
2023-03-05,H1.Z29,W,"['2023-03-05 17:00:00+00:00', '2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",7,3.233,-2309768.335,-2296294.164
2023-03-05,H1.Z29,W3,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.23,-710004.259,-705725.892
2023-03-05,H1.Z29,W1,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.229,-829705.129,-824957.591
2023-03-05,H1.ZE20,W2,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.211,-153789.684,-149303.03
2023-03-05,H1.Z29,W_out,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.21,2936602.034,2923056.133
2023-03-05,H1.ZE20,W,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.207,-467517.395,-453962.233
2023-03-05,H1.W12,W,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.206,4997949.792,4976610.655
2023-03-05,H1.Z20,W,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.206,-3090164.126,-3076629.901
2023-03-05,H1.ZE20,W3,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.206,-148067.854,-143783.155
2023-03-05,H1.ZE20,W_out,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.205,468900.1,455340.106
2023-03-05,H1.Z20,W_out,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.204,3103557.812,3090018.786
2023-03-05,H1.ZE20,W1,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.203,-165659.857,-160876.046
2023-03-05,H1.Z14,WQ,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.184,552174.285,551548.601
2023-03-05,H1.Z14,WQ_in,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.184,552174.425,551548.741
2023-03-05,H1.Z13,WQ,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.183,577770.701,577118.251
2023-03-05,H1.Z13,WQ_in,"['2023-03-05 18:00:00+00:00', '2023-03-05 19:00:00+00:00', '2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",6,3.183,577770.811,577118.361
2023-03-05,H1.W12,V,"['2023-03-05 20:00:00+00:00', '2023-03-05 21:00:00+00:00', '2023-03-05 22:00:00+00:00', '2023-03-05 23:00:00+00:00']",4,3.11,392328016.667,391087542.083
2023-03-05,H2.Z70,PF2,"['2023-03-05 13:00:00+00:00', '2023-03-05 14:00:00+00:00']",2,3.059,0.492,0.504
2023-03-05,H2.T.Z34,WQ_out,['2023-03-05 23:00:00+00:00'],1,3.025,110698.335,110199.494
2023-04-19,H1.Z29,W2,"['2023-04-19 00:00:00+00:00', '2023-04-19 01:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",24,9.929,-788314.698,-787320.098
2023-04-19,H1.Z29,W,"['2023-04-19 00:00:00+00:00', '2023-04-19 01:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",24,9.465,-2365484.88,-2362408.919
2023-04-19,H1.Z29,W1,"['2023-04-19 00:00:00+00:00', '2023-04-19 01:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",24,9.339,-849498.41,-848409.884
2023-04-19,H1.Z29,W3,"['2023-04-19 00:00:00+00:00', '2023-04-19 01:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",24,9.162,-727672.644,-726679.834
2023-04-19,H1.Z20,WQ,"['2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",17,8.467,-256598.376,-256431.359
2023-04-19,H1.W11,qv,"['2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00']",4,8.299,14.735,11.424
2023-04-19,V.Z82,W_out,"['2023-04-19 00:00:00+00:00', '2023-04-19 01:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",24,8.044,612654.33,611610.718
2023-04-19,H1.Z20,Q,"['2023-04-19 02:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 22:00:00+00:00']",13,7.154,-10550.37,-118.099
2023-04-19,H1.Z28,W_out,"['2023-04-19 00:00:00+00:00', '2023-04-19 01:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",24,7.149,505026.782,504375.418
2023-04-19,H1.Z15,W_out,"['2023-04-19 01:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",23,6.982,935997.622,934394.438
2023-04-19,H1.Z22,P2,"['2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00']",8,6.869,2.661,-2.449
2023-04-19,H1.Z24,PF1,"['2023-04-19 00:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",13,6.809,0.362,0.733
2023-04-19,H1.Z24,PF2,"['2023-04-19 00:00:00+00:00', '2023-04-19 02:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",14,6.699,0.56,0.724
2023-04-19,H1.K14,Trl,"['2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",10,6.64,10.132,6.462
2023-04-19,H1.K14,Tvl,"['2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",9,6.59,9.198,5.597
2023-04-19,H1.Z20,WQ_out,"['2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",21,6.558,272297.295,271961.319
2023-04-19,H2.T.Z34,PF1,"['2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",8,6.487,0.983,0.989
2023-04-19,V.Z81,W_out,"['2023-04-19 03:00:00+00:00', '2023-04-19 04:00:00+00:00', '2023-04-19 05:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",21,6.285,869368.016,867781.159
2023-04-19,H2.K21,Trl,"['2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",12,6.234,9.192,5.876
2023-04-19,H2.K21,Tvl,"['2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",10,5.984,8.727,5.482
2023-04-19,H1.Z21,I3,"['2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00']",5,5.871,0.104,0.056
2023-04-19,H3.Z47,I1,"['2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",6,5.831,11.88,8.207
2023-04-19,H3.Z47,Q,"['2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",3,5.783,-2766.847,-2715.314
2023-04-19,H1.Z25,PF2,"['2023-04-19 02:00:00+00:00', '2023-04-19 06:00:00+00:00', '2023-04-19 07:00:00+00:00', '2023-04-19 08:00:00+00:00', '2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",17,5.758,0.601,0.743
2023-04-19,H3.Z47,I3,"['2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",6,5.673,9.106,6.465
2023-04-19,H1.Z25,WQ_out,"['2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00', '2023-04-19 15:00:00+00:00', '2023-04-19 16:00:00+00:00', '2023-04-19 17:00:00+00:00', '2023-04-19 18:00:00+00:00', '2023-04-19 19:00:00+00:00', '2023-04-19 20:00:00+00:00', '2023-04-19 21:00:00+00:00', '2023-04-19 22:00:00+00:00', '2023-04-19 23:00:00+00:00']",13,5.614,15.798,15.605
2023-04-19,H3.Z48,P2,"['2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",6,5.559,909.952,118.185
2023-04-19,H3.Z48,P1,"['2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",6,5.558,873.776,114.308
2023-04-19,H3.Z48,P,"['2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",6,5.553,2685.408,350.021
2023-04-19,V.Z81,I2,"['2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00']",2,5.546,159.598,128.32
2023-04-19,H3.Z48,Q,"['2023-04-19 09:00:00+00:00', '2023-04-19 10:00:00+00:00', '2023-04-19 11:00:00+00:00', '2023-04-19 12:00:00+00:00', '2023-04-19 13:00:00+00:00', '2023-04-19 14:00:00+00:00']",6,5.544,1586.861,207.226
